run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,repair_evidence,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260820T064331Z,2026-08-20T06:43:33.358843+00:00,study2,probe_skel_only,,none,1,295485567,2954855670108,6,6,40,40,2,1,6,4,success,,0.064,1.0,0.8333333333333334,0.9090909090909091,0.6666666666666666,1.0,0.8333333333333334,0.9090909090909091,1,1.0,1,1,5,0,1,32,0,0,0.909091,-1,-1,1.79177,1e-05,1.0,,,,,,,,0.909091,5,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.724175+00:00,study2,oracle,,none,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.584323+00:00,study2,probe_mec_only,,none,1,295485567,2954855670108,6,6,40,40,2,1,6,4,success,,0.201,1.0,0.8333333333333334,0.9090909090909091,0.6666666666666666,1.0,0.8333333333333334,0.9090909090909091,1,1.0,1,1,5,0,1,6,0,0,0.909091,-1,-1,1.79176,0.0,1.0,,,,,,,,0.909091,5,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.401645+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,295485567,2954855670108,6,6,40,40,2,1,6,4,success,,0.412,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,48,0,0.909091,-1,-1,3.30334,0.0,1.0,,,0,,4,4,1,0.909091,5,0,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:33.379211+00:00,study2,probe_random_edits,,none,1,295485567,2954855670108,6,6,40,40,2,1,6,4,success,,0.435,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,0,0,0.909091,-1,-1,3.30334,0.0,1.0,,,,,4,4,,0.909091,5,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.498031+00:00,study2,probe_oracle_edits,,none,1,295485567,2954855670108,6,6,40,40,2,1,6,4,success,,0.357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,2,1,1.66767,0.0,1.0,,,,,0,1,,0.909091,5,0,0.5,0,1,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.796746+00:00,study2,pc_greedy_meek,,none,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.061,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.5,2,1,5,0,2,,,,,,,,,,,,,,,,,0.909091,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.437075+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,295485567,2954855670108,6,6,40,40,2,1,6,4,success,,0.423,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,1.0,1,1,6,0,1,48,48,0,0.909091,-1,-1,3.35177,0.0,1.0,,,0,,3,4,1,0.909091,5,0,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:33.860408+00:00,study2,probe_skel_only,,none,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.061,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.5,2,1,5,0,2,32,0,0,0.909091,-1,-1,1.79348,0.0,1.0,,,,,,,,0.909091,3,2,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.922079+00:00,study2,probe_random_edits,,none,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,1,1,2.4843,0.0,1.0,,,,,4,4,,0.909091,3,2,0.5,0,1,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:33.990523+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.133,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8,0.6666666666666666,0.7272727272727272,2,0.5,2,1,5,0,2,48,48,0,0.909091,-1,-1,2.00797,0.82852,0.48491,,,0,,2,2,1,0.909091,3,2,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:34.124179+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.078,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,1.0,1,1,6,0,1,48,48,0,0.909091,-1,-1,2.68137,0.00343,0.99961,,,0,,4,3,1,0.909091,3,2,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:34.203074+00:00,study2,probe_oracle_edits,,none,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,1,1,2.13811,0.0,1.0,,,,,0,1,,0.909091,3,2,0.5,0,1,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.286333+00:00,study2,oracle,,none,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.268984+00:00,study2,probe_mec_only,,none,1,325160078,3251600780108,6,6,40,40,2,1,6,4,success,,0.02,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.5,2,1,5,0,2,6,0,0,0.909091,-1,-1,1.79176,0.0,1.0,,,,,,,,0.909091,3,2,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.289513+00:00,study2,pc_greedy_meek,,none,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.007,1.0,0.6666666666666666,0.8,0.8571428571428571,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.297004+00:00,study2,probe_skel_only,,none,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.029,1.0,0.6666666666666666,0.8,0.5714285714285715,0.75,0.5,0.6,3,1.0,1,2,4,0,1,16,0,0,0.8,-1,-1,1.28902,0.0,1.0,,,,,,,,0.8,1,3,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.313957+00:00,study2,probe_random_edits,,none,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.132,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,0,0,0.909091,-1,-1,2.81796,0.0,1.0,,,,,4,4,,0.8,1,3,0.5,0,2,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.445761+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.1,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,48,48,0,0.909091,-1,-1,2.5768,1e-05,1.0,,,0,,2,4,1,0.8,1,3,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:34.546044+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.163,1.0,0.6666666666666666,0.8,0.8571428571428571,1.0,0.6666666666666666,0.8,2,0.6666666666666666,3,2,4,0,3,48,48,0,0.8,-1,-1,1.99037,1.04259,0.60993,,,0,,3,2,1,0.8,1,3,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:34.709533+00:00,study2,probe_oracle_edits,,none,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.075,1.0,0.8333333333333334,0.9090909090909091,0.75,0.8,0.6666666666666666,0.7272727272727272,2,1.0,1,2,5,0,1,48,0,1,1.0,14,3,2.69326,0.00226,0.99979,,,,,0,2,,0.8,1,3,0.5,0,2,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.785177+00:00,study2,probe_mec_only,,none,1,1719885688,17198856880108,6,6,40,40,3,2,6,2,success,,0.007,1.0,0.6666666666666666,0.8,0.8571428571428571,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,2,0,0,0.8,-1,-1,0.69315,0.0,1.0,,,,,,,,0.8,1,3,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.791821+00:00,study2,oracle,,none,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.792979+00:00,study2,pc_greedy_meek,,none,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.009,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666,3,0.5,2,1,3,1,2,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.802596+00:00,study2,probe_skel_only,,none,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.042,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,0.5,2,1,4,0,2,16,0,0,0.8,-1,-1,1.63173,0.0,1.0,,,,,,,,0.8,4,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.827275+00:00,study2,probe_random_edits,,none,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.205,1.0,0.8333333333333334,0.9090909090909091,0.5,0.6,0.5,0.5454545454545454,3,1.0,1,1,5,0,1,48,0,0,0.8,-1,-1,3.40987,0.0,1.0,,,,,4,4,,0.8,4,0,0.5,0,1,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.930899+00:00,study2,probe_mec_only,,none,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.149,1.0,0.6666666666666666,0.8,0.5,0.5,0.3333333333333333,0.4,4,0.5,2,1,4,0,2,5,0,0,0.6,-1,-1,1.60944,0.0,1.0,,,,,,,,0.8,4,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.169332+00:00,study2,oracle,,none,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:34.846785+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.441,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.5,2,1,5,0,2,48,48,0,0.909091,-1,-1,2.55182,0.0,1.0,,,0,,2,4,1,0.8,4,0,0.5,0,2,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:34.840297+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.451,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,0.5,2,1,4,0,2,48,48,0,0.8,-1,-1,3.10921,0.69315,0.5,,,0,,3,4,1,0.8,4,0,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:34.860594+00:00,study2,probe_oracle_edits,,none,1,239607114,2396071140108,6,6,40,40,2,1,6,4,success,,0.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,0,1,1.0,5,1,2.58412,0.0,1.0,,,,,0,2,,0.8,4,0,0.5,0,2,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.275478+00:00,study2,pc_greedy_meek,,none,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.035,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.297151+00:00,study2,probe_skel_only,,none,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.104,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,16,0,0,0.8,-1,-1,1.72706,0.0,1.0,,,,,,,,0.8,4,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.503627+00:00,study2,probe_mec_only,,none,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.099,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,5,0,0,0.8,-1,-1,1.60944,0.0,1.0,,,,,,,,0.8,4,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.642407+00:00,study2,oracle,,none,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.301028+00:00,study2,probe_random_edits,,none,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.398,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,48,0,0,0.909091,-1,-1,2.59265,0.0,1.0,,,,,4,4,,0.8,4,0,0.5,0,1,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.307118+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.392,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,48,48,0,0.909091,-1,-1,2.59265,0.0,1.0,,,0,,2,3,1,0.8,4,0,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:35.312895+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.447,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,48,48,0,0.909091,-1,-1,2.64928,0.0,1.0,,,0,,4,4,1,0.8,4,0,0.5,0,2,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:35.755270+00:00,study2,pc_greedy_meek,,none,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.008,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.5,0.6,3,1.0,2,2,4,0,2,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.411237+00:00,study2,probe_oracle_edits,,none,1,1279549348,12795493480108,6,6,40,40,3,2,6,6,success,,0.377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,5,1,2.65021,0.0,1.0,,,,,0,2,,0.8,4,0,0.5,0,2,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.788483+00:00,study2,probe_skel_only,,none,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.038,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.5,0.6,3,1.0,2,2,4,0,2,16,0,0,0.8,-1,-1,2.07944,0.0,1.0,,,,,,,,0.8,4,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.826672+00:00,study2,probe_random_edits,,none,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.154,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.6666666666666666,0.8,2,0.6666666666666666,3,2,4,0,3,48,0,0,0.8,-1,-1,1.38758,0.0,1.0,,,,,4,4,,0.8,4,0,0.5,0,1,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:35.930611+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.282,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.50551,0.0,1.0,,,0,,3,3,1,0.8,4,0,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:36.094411+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.242,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.6666666666666666,0.8,2,0.6666666666666666,3,2,4,0,3,48,48,0,0.8,-1,-1,3.43505,0.0,1.0,,,0,,3,4,1,0.8,4,0,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:36.339994+00:00,study2,probe_oracle_edits,,none,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,4,1,1.38751,0.0,1.0,,,,,0,2,,0.8,4,0,0.5,0,2,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:36.456284+00:00,study2,oracle,,none,1,1580201974,15802019740108,6,6,40,40,3,2,6,6,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:36.438254+00:00,study2,probe_mec_only,,none,1,1943031107,19430311070108,6,6,40,40,3,2,6,2,success,,0.025,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.5,0.6,3,1.0,2,2,4,0,2,8,0,0,0.6,-1,-1,2.07944,0.0,1.0,,,,,,,,0.8,4,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:36.464003+00:00,study2,pc_greedy_meek,,none,1,1580201974,15802019740108,6,6,40,40,3,2,6,6,success,,0.007,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:36.471754+00:00,study2,probe_skel_only,,none,1,1580201974,15802019740108,6,6,40,40,3,2,6,6,success,,0.014,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,1.0,1,2,3,0,1,8,0,0,0.666667,-1,-1,1.38629,0.0,1.0,,,,,,,,0.666667,3,0,0.5,0,0,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:36.486142+00:00,study2,probe_random_edits,,none,1,1580201974,15802019740108,6,6,40,40,3,2,6,6,success,,0.098,1.0,0.6666666666666666,0.8,1.0,0.75,0.5,0.6,3,1.0,2,2,4,0,2,48,0,0,0.8,-1,-1,2.10737,0.0,1.0,,,,,3,4,,0.666667,3,0,0.5,0,3,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:36.584847+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,40,40,3,2,6,6,success,,0.099,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,48,48,0,0.666667,-1,-1,1.7861,0.0,1.0,,,0,,1,4,1,0.666667,3,0,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:36.683837+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,40,40,3,2,6,6,success,,0.11,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,1.96241,0.0,1.0,,,0,,2,3,1,0.666667,3,0,0.5,0,2,,0,0,0,0,0,0,0,0.0,0.0
20260820T064331Z,2026-08-20T06:43:36.793802+00:00,study2,probe_oracle_edits,,none,1,1580201974,15802019740108,6,6,40,40,3,2,6,6,success,,0.131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,17,1,2.87739,0.0,1.0,,,,,0,3,,0.666667,3,0,0.5,0,3,,,,,,,,,,
20260820T064331Z,2026-08-20T06:43:36.932518+00:00,study2,oracle,,none,1,1078156455,10781564550108,6,6,40,40,3,2,6,6,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
