run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T142955Z,2026-08-16T14:30:07.476355+00:00,study2,probe_skel_only,,none,1,325160078,3251600780108,6,6,60,40,2,1,6,4,success,,0.156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,3,1,1.61243,0.0,1.0,,,,,,,,1.0,4,2,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:07.654849+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,1.889,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.77395,0.88067,0.7076,,,0,,2,2,0,0.909091,1,4,1,0,0,832,79,0,911,0.0001722,1.5041
20260816T142955Z,2026-08-16T14:30:04.448909+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,325160078,3251600780108,6,6,60,40,2,1,6,4,success,,5.519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,3,1,3.20138,0.32427,0.92314,,,0,,0,4,1,1.0,4,2,1,0,0,1243,152,0,1395,0.00058735,0.0
20260816T142955Z,2026-08-16T14:30:04.337398+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,325160078,3251600780108,6,6,60,40,2,1,6,4,success,,5.643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,3,1,3.20138,0.32427,0.92314,,,0,,0,4,0,1.0,4,2,1,0,0,1243,152,640,1395,0.00058735,5.2214
20260816T142955Z,2026-08-16T14:30:10.087452+00:00,study2,probe_skel_only,,none,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,0.305,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,32,0,0,0.909091,-1,-1,1.33782,0.0,1.0,,,,,,,,0.909091,1,4,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:10.002039+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,0.587,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.77395,0.88067,0.7076,,,0,,2,2,1,0.909091,1,4,1,0,0,832,79,0,911,0.0001722,0.0
20260816T142955Z,2026-08-16T14:30:10.621302+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,2.07,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,1,1,7,0,1,48,48,0,0.923077,-1,-1,3.2039,0.00248,0.99975,,,0,,3,4,0,0.833333,6,0,1,0,0,831,74,0,905,0.00016905,1.8957
20260816T142955Z,2026-08-16T14:30:09.574395+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,4.757,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.85353,0.88067,0.7076,,,0,,0,2,1,0.909091,1,4,1,0,0,1237,91,0,1328,0.00048095,0.0
20260816T142955Z,2026-08-16T14:30:14.404642+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,0.342,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,1,1,7,0,1,48,48,0,0.923077,-1,-1,3.2039,0.00248,0.99975,,,0,,3,4,1,0.833333,6,0,1,0,0,831,74,0,905,0.00016905,0.0
20260816T142955Z,2026-08-16T14:30:07.558786+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,7.225,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.85353,0.88067,0.7076,,,0,,0,2,0,0.909091,1,4,1,0,0,1237,91,640,1328,0.00048095,6.1962
20260816T142955Z,2026-08-16T14:30:14.792450+00:00,study2,probe_skel_only,,none,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,0.294,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,0,0,0.833333,-1,-1,2.48675,0.69315,0.5,,,,,,,,0.833333,6,0,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:15.114512+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,2.272,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,48,48,0,0.8,-1,-1,2.69545,0.0,1.0,,,0,,4,4,0,0.8,0,4,1,0,0,831,114,0,945,0.00019305,1.9456
20260816T142955Z,2026-08-16T14:30:10.452599+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,7.22,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,48,0,0.833333,-1,-1,3.45048,0.69315,0.5,,,0,,0,4,0,0.833333,6,0,1,0,0,1243,183,640,1426,0.00064005,6.6446
20260816T142955Z,2026-08-16T14:30:12.717126+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,5.079,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,48,0,0.833333,-1,-1,3.45048,0.69315,0.5,,,0,,0,4,1,0.833333,6,0,1,0,0,1243,183,0,1426,0.00064005,0.0
20260816T142955Z,2026-08-16T14:30:17.737199+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,0.178,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,48,48,0,0.8,-1,-1,2.69545,0.0,1.0,,,0,,4,4,1,0.8,0,4,1,0,0,831,114,0,945,0.00019305,0.0
20260816T142955Z,2026-08-16T14:30:17.863838+00:00,study2,probe_skel_only,,none,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,0.107,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,16,0,0,0.8,-1,-1,1.60992,0.0,1.0,,,,,,,,0.8,0,4,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:18.000389+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,2.05,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.41505,0.0,1.0,,,0,,3,4,0,0.8,4,0,1,0,0,831,107,0,938,0.00018885,1.735
20260816T142955Z,2026-08-16T14:30:14.885047+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,6.319,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,48,48,0,0.8,-1,-1,2.69545,0.0,1.0,,,0,,4,2,0,0.8,0,4,1,0,0,1241,153,1216,1394,0.00038079,6.0526
20260816T142955Z,2026-08-16T14:30:17.673507+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,3.542,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,48,48,0,0.8,-1,-1,2.69545,0.0,1.0,,,0,,4,2,1,0.8,0,4,1,0,0,1241,153,0,1394,0.00038079,0.0
20260816T142955Z,2026-08-16T14:30:21.296604+00:00,study2,probe_skel_only,,none,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,0.274,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.5,0.6,3,1.0,2,2,4,0,2,16,0,0,0.8,-1,-1,2.07944,0.00108,0.99989,,,,,,,,0.8,4,0,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:21.234737+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,0.426,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.41505,0.0,1.0,,,0,,3,4,1,0.8,4,0,1,0,0,831,107,0,938,0.00018885,0.0
20260816T142955Z,2026-08-16T14:30:21.692473+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,2.942,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,2.25363,0.0,1.0,,,0,,3,4,0,0.666667,3,0,1,0,0,831,115,0,946,0.00019365,2.7181
20260816T142955Z,2026-08-16T14:30:20.082297+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,7.079,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.46303,0.0,1.0,,,0,,2,2,1,0.8,4,0,1,0,0,1245,122,0,1367,0.00053725,0.0
20260816T142955Z,2026-08-16T14:30:17.953823+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,9.235,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.46303,0.0,1.0,,,0,,2,2,0,0.8,4,0,1,0,0,1245,122,640,1367,0.00053725,8.5622
20260816T142955Z,2026-08-16T14:30:27.212115+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,0.288,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,2.25363,0.0,1.0,,,0,,3,4,1,0.666667,3,0,1,0,0,831,115,0,946,0.00019365,0.0
20260816T142955Z,2026-08-16T14:30:27.300516+00:00,study2,probe_skel_only,,none,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,0.206,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,8,0,0,0.666667,-1,-1,1.79176,0.0,1.0,,,,,,,,0.666667,3,0,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:27.562147+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,2.887,1.0,0.75,0.8571428571428571,0.7499999999999999,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,3.73593,0.0,1.0,,,0,,4,2,0,0.8,7,0,1,0,0,1131,119,1024,1250,0.00016425,2.4807
20260816T142955Z,2026-08-16T14:29:55.286246+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,123393401,1233934010108,6,6,60,40,2,1,6,3,success,,38.309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,2,1,2.62338,1.21765,0.49658,,,0,,0,2,0,1.0,3,3,1,0,0,1237,124,1216,1361,0.00032969,31.9483
20260816T142955Z,2026-08-16T14:29:55.284071+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,123393401,1233934010108,6,6,60,40,2,1,6,3,success,,38.476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,2,1,2.62338,1.21765,0.49658,,,0,,0,2,1,1.0,3,3,1,0,0,1237,124,0,1361,0.00032969,0.0
20260816T142955Z,2026-08-16T14:30:30.486746+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,3.414,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,48,0,0.8,-1,-1,3.23299,4e-05,1.0,,,0,,4,3,1,0.8,7,0,1,0,0,1638,132,0,1770,0.0007311,0.0
20260816T142955Z,2026-08-16T14:30:27.527280+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,6.38,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,48,0,0.8,-1,-1,3.23299,4e-05,1.0,,,0,,4,3,0,0.8,7,0,1,0,0,1638,132,640,1770,0.0007311,4.9676
20260816T142955Z,2026-08-16T14:30:33.702101+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,0.907,1.0,0.75,0.8571428571428571,0.7499999999999999,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,3.73593,0.0,1.0,,,0,,4,2,1,0.8,7,0,1,0,0,1131,119,0,1250,0.00016425,0.0
20260816T142955Z,2026-08-16T14:30:33.875976+00:00,study2,probe_skel_only,,none,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,0.849,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,0,0,0.8,-1,-1,3.17805,0.0,1.0,,,,,,,,0.8,7,0,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:34.694341+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,2.272,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,3,1,0.769231,3,2,1,0,0,1649,113,0,1762,0.00070375,0.0
20260816T142955Z,2026-08-16T14:30:34.188402+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,2.871,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,3,0,0.769231,3,2,1,0,0,1649,113,640,1762,0.00070375,1.9165
20260816T142955Z,2026-08-16T14:30:24.662104+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,13.215,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,48,48,0,0.666667,-1,-1,3.15603,0.0,1.0,,,0,,0,4,1,0.666667,3,0,1,0,0,1242,185,0,1427,0.00043564,0.0
20260816T142955Z,2026-08-16T14:30:34.755959+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,3.2,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,4,1,0.769231,3,2,1,0,0,1133,116,0,1249,0.00016275,0.0
20260816T142955Z,2026-08-16T14:30:21.634074+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,16.335,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,48,48,0,0.666667,-1,-1,3.15603,0.0,1.0,,,0,,0,4,0,0.666667,3,0,1,0,0,1242,185,1216,1427,0.00043564,15.3448
20260816T142955Z,2026-08-16T14:30:34.286747+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,3.821,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,4,0,0.769231,3,2,1,0,0,1133,116,1024,1249,0.00016275,2.3412
20260816T142955Z,2026-08-16T14:30:37.136186+00:00,study2,probe_skel_only,,none,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,1.002,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,1.0,2,2,5,0,2,32,0,0,0.769231,-1,-1,2.58001,0.0,1.0,,,,,,,,0.769231,3,2,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:38.212991+00:00,study2,probe_skel_only,,none,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,0.032,1.0,0.375,0.5454545454545454,0.33333333333333337,0.6666666666666666,0.25,0.36363636363636365,6,1.0,1,1,3,0,1,8,0,0,0.545455,-1,-1,0.69315,0.0,1.0,,,,,,,,0.545455,1,2,,,,,,,,,
20260816T142955Z,2026-08-16T14:30:38.298763+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,1.877,0.75,0.75,0.75,0.6,0.5,0.5,0.5,6,1.0,1,2,8,0,1,48,48,0,0.8,-1,-1,1.38998,1e-05,1.0,,,0,,4,3,0,0.8,3,4,1,0,0,1129,82,1024,1211,0.00014175,1.5918
20260816T142955Z,2026-08-16T14:30:38.066889+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,2.329,0.75,0.375,0.5,0.33333333333333337,0.5,0.25,0.3333333333333333,7,1.0,1,1,4,0,1,48,48,0,0.666667,-1,-1,1.09864,6e-05,1.0,,,0,,3,4,0,0.545455,1,2,1,0,0,1130,110,1024,1240,0.0001587,1.9773
20260816T142955Z,2026-08-16T14:30:38.178162+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,2.233,0.75,0.375,0.5,0.33333333333333337,0.5,0.25,0.3333333333333333,7,1.0,1,1,4,0,1,48,48,0,0.666667,-1,-1,1.09864,6e-05,1.0,,,0,,3,4,1,0.545455,1,2,1,0,0,1130,110,0,1240,0.0001587,0.0
20260816T142955Z,2026-08-16T14:30:40.429772+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,0.384,0.75,0.75,0.75,0.6,0.5,0.5,0.5,6,1.0,1,2,8,0,1,48,48,0,0.8,-1,-1,1.38998,1e-05,1.0,,,0,,4,3,1,0.8,3,4,1,0,0,1129,82,0,1211,0.00014175,0.0
