run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T143110Z,2026-08-16T14:31:21.747892+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,2.305,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.77395,0.88067,0.7076,,,0,,2,2,0,0.909091,1,4,1,0,0,832,79,0,911,0.0001722,1.8451
20260816T143110Z,2026-08-16T14:31:21.836985+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,2.516,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.77395,0.88067,0.7076,,,0,,2,2,1,0.909091,1,4,1,0,0,832,79,0,911,0.0001722,0.0
20260816T143110Z,2026-08-16T14:31:24.369581+00:00,study2,probe_skel_only,,none,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,0.158,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,32,0,0,0.909091,-1,-1,1.33782,0.0,1.0,,,,,,,,0.909091,1,4,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:24.597770+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,2.064,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,1,1,7,0,1,48,48,0,0.923077,-1,-1,3.2039,0.00248,0.99975,,,0,,3,4,0,0.833333,6,0,1,0,0,831,107,0,938,0.00018885,1.8991
20260816T143110Z,2026-08-16T14:31:21.532658+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,5.917,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.85353,0.88067,0.7076,,,0,,0,2,0,0.909091,1,4,1,0,0,1237,110,1216,1347,0.00030589,5.0889
20260816T143110Z,2026-08-16T14:31:21.790584+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,5.679,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.85353,0.88067,0.7076,,,0,,0,2,1,0.909091,1,4,1,0,0,1237,110,0,1347,0.00030589,0.0
20260816T143110Z,2026-08-16T14:31:27.498391+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,0.27,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,1,1,7,0,1,48,48,0,0.923077,-1,-1,3.2039,0.00248,0.99975,,,0,,3,4,1,0.833333,6,0,1,0,0,831,107,0,938,0.00018885,0.0
20260816T143110Z,2026-08-16T14:31:27.593717+00:00,study2,probe_skel_only,,none,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,0.364,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,0,0,0.833333,-1,-1,2.48675,0.69315,0.5,,,,,,,,0.833333,6,0,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:27.990348+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,1.738,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,1,2,5,0,1,48,48,0,0.909091,-1,-1,2.30751,0.0,1.0,,,0,,4,4,0,0.8,0,4,1,0,0,831,85,0,916,0.00017565,1.5992
20260816T143110Z,2026-08-16T14:31:29.758192+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,3.794,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,3.36399,0.005,0.99942,,,0,,0,2,1,0.8,0,4,1,0,0,1241,139,0,1380,0.00056435,0.0
20260816T143110Z,2026-08-16T14:31:27.830549+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,5.936,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,3.36399,0.005,0.99942,,,0,,0,2,0,0.8,0,4,1,0,0,1241,139,640,1380,0.00056435,5.37
20260816T143110Z,2026-08-16T14:31:24.554371+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,9.713,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,48,0,0.833333,-1,-1,3.45048,0.69315,0.5,,,0,,0,4,0,0.833333,6,0,1,0,0,1243,137,1216,1380,0.00035449,8.985
20260816T143110Z,2026-08-16T14:31:33.806132+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,0.464,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,1,2,5,0,1,48,48,0,0.909091,-1,-1,2.30751,0.0,1.0,,,0,,4,4,1,0.8,0,4,1,0,0,831,85,0,916,0.00017565,0.0
20260816T143110Z,2026-08-16T14:31:33.932653+00:00,study2,probe_skel_only,,none,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,0.377,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,16,0,0,0.8,-1,-1,1.60992,0.0,1.0,,,,,,,,0.8,0,4,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:26.729956+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,7.59,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,48,0,0.833333,-1,-1,3.45048,0.69315,0.5,,,0,,0,4,1,0.833333,6,0,1,0,0,1243,137,0,1380,0.00035449,0.0
20260816T143110Z,2026-08-16T14:31:34.441704+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,2.453,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.41505,0.0,1.0,,,0,,3,4,1,0.8,4,0,1,0,0,831,107,0,938,0.00018885,0.0
20260816T143110Z,2026-08-16T14:31:34.372813+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,2.551,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.41505,0.0,1.0,,,0,,3,4,0,0.8,4,0,1,0,0,831,107,0,938,0.00018885,1.9188
20260816T143110Z,2026-08-16T14:31:36.947349+00:00,study2,probe_skel_only,,none,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,0.106,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.5,0.6,3,1.0,2,2,4,0,2,16,0,0,0.8,-1,-1,2.07944,0.00108,0.99989,,,,,,,,0.8,4,0,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:37.083271+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,1.777,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,2.25363,0.0,1.0,,,0,,3,4,0,0.666667,3,0,1,0,0,831,74,0,905,0.00016905,1.5551
20260816T143110Z,2026-08-16T14:31:34.403268+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,5.713,0.625,0.8333333333333334,0.7142857142857143,0.5714285714285715,0.375,0.5,0.42857142857142855,6,1.0,2,2,8,0,2,48,48,0,0.8,-1,-1,3.17583,0.00144,0.99986,,,0,,0,4,1,0.8,4,0,1,0,0,1245,168,0,1413,0.00040809,0.0
20260816T143110Z,2026-08-16T14:31:34.339401+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,5.782,0.625,0.8333333333333334,0.7142857142857143,0.5714285714285715,0.375,0.5,0.42857142857142855,6,1.0,2,2,8,0,2,48,48,0,0.8,-1,-1,3.17583,0.00144,0.99986,,,0,,0,4,0,0.8,4,0,1,0,0,1245,168,1216,1413,0.00040809,5.2336
20260816T143110Z,2026-08-16T14:31:40.150171+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,0.289,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,2.25363,0.0,1.0,,,0,,3,4,1,0.666667,3,0,1,0,0,831,74,0,905,0.00016905,0.0
20260816T143110Z,2026-08-16T14:31:40.241480+00:00,study2,probe_skel_only,,none,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,0.203,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,8,0,0,0.666667,-1,-1,1.79176,0.0,1.0,,,,,,,,0.666667,3,0,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:40.510008+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,1.821,1.0,0.75,0.8571428571428571,0.7499999999999999,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,3.73593,0.0,1.0,,,0,,4,2,0,0.8,7,0,1,0,0,1131,69,1024,1200,0.00013425,1.4243
20260816T143110Z,2026-08-16T14:31:40.470799+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,7.295,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,48,0,0.8,-1,-1,3.13077,0.0,1.0,,,0,,0,4,0,0.8,7,0,1,0,0,1638,174,640,1812,0.0008025,6.5255
20260816T143110Z,2026-08-16T14:31:42.364333+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,5.411,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,48,0,0.8,-1,-1,3.13077,0.0,1.0,,,0,,0,4,1,0.8,7,0,1,0,0,1638,174,0,1812,0.0008025,0.0
20260816T143110Z,2026-08-16T14:31:47.808215+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,0.773,1.0,0.75,0.8571428571428571,0.7499999999999999,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,3.73593,0.0,1.0,,,0,,4,2,1,0.8,7,0,1,0,0,1131,69,0,1200,0.00013425,0.0
20260816T143110Z,2026-08-16T14:31:47.899979+00:00,study2,probe_skel_only,,none,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,0.732,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,0,0,0.8,-1,-1,3.17805,0.0,1.0,,,,,,,,0.8,7,0,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:48.691297+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,2.381,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,4,0,0.769231,3,2,1,0,0,1133,119,1024,1252,0.00016455,2.0744
20260816T143110Z,2026-08-16T14:31:38.893117+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,15.906,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,48,48,0,0.666667,-1,-1,3.15603,0.0,1.0,,,0,,0,4,1,0.666667,3,0,1,0,0,1242,284,0,1526,0.00060394,0.0
20260816T143110Z,2026-08-16T14:31:37.010561+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,17.809,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,48,48,0,0.666667,-1,-1,3.15603,0.0,1.0,,,0,,0,4,0,0.666667,3,0,1,0,0,1242,284,1216,1526,0.00060394,17.393
20260816T143110Z,2026-08-16T14:31:54.839784+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,0.49,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,4,1,0.769231,3,2,1,0,0,1133,119,0,1252,0.00016455,0.0
20260816T143110Z,2026-08-16T14:31:54.931282+00:00,study2,probe_skel_only,,none,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,0.438,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,1.0,2,2,5,0,2,32,0,0,0.769231,-1,-1,2.58001,0.0,1.0,,,,,,,,0.769231,3,2,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:51.103820+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,5.274,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,3,1,0.769231,3,2,1,0,0,1649,121,0,1770,0.00037175,0.0
20260816T143110Z,2026-08-16T14:31:48.644835+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,7.747,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17947,0.00043,0.99996,,,0,,4,3,0,0.769231,3,2,1,0,0,1649,121,1600,1770,0.00037175,7.0939
20260816T143110Z,2026-08-16T14:31:56.464212+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,1.405,0.75,0.375,0.5,0.33333333333333337,0.5,0.25,0.3333333333333333,7,1.0,1,1,4,0,1,48,48,0,0.666667,-1,-1,1.09864,6e-05,1.0,,,0,,3,4,1,0.545455,1,2,1,0,0,1130,107,0,1237,0.0001569,0.0
20260816T143110Z,2026-08-16T14:31:55.431951+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,2.437,0.75,0.375,0.5,0.33333333333333337,0.5,0.25,0.3333333333333333,7,1.0,1,1,4,0,1,48,48,0,0.666667,-1,-1,1.09864,6e-05,1.0,,,0,,3,4,0,0.545455,1,2,1,0,0,1130,107,1024,1237,0.0001569,2.1507
20260816T143110Z,2026-08-16T14:31:57.894632+00:00,study2,probe_skel_only,,none,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,0.031,1.0,0.375,0.5454545454545454,0.33333333333333337,0.6666666666666666,0.25,0.36363636363636365,6,1.0,1,1,3,0,1,8,0,0,0.545455,-1,-1,0.69315,0.0,1.0,,,,,,,,0.545455,1,2,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:57.983675+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,1.907,0.75,0.75,0.75,0.6,0.5,0.5,0.5,6,1.0,1,2,8,0,1,48,48,0,0.8,-1,-1,1.38998,1e-05,1.0,,,0,,4,3,0,0.8,3,4,1,0,0,1129,78,1024,1207,0.00013935,1.6946
20260816T143110Z,2026-08-16T14:31:56.417170+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,6.2,1.0,0.5,0.6666666666666666,0.33333333333333337,1.0,0.5,0.6666666666666666,4,0.5,2,1,4,0,2,48,48,0,0.769231,-1,-1,2.60146,0.0,1.0,,,0,,0,2,1,0.545455,1,2,1,0,0,1645,152,0,1797,0.00076825,0.0
20260816T143110Z,2026-08-16T14:31:55.382618+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,7.243,1.0,0.5,0.6666666666666666,0.33333333333333337,1.0,0.5,0.6666666666666666,4,0.5,2,1,4,0,2,48,48,0,0.769231,-1,-1,2.60146,0.0,1.0,,,0,,0,2,0,0.545455,1,2,1,0,0,1645,152,640,1797,0.00076825,6.7589
20260816T143110Z,2026-08-16T14:32:02.655508+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,0.337,0.75,0.75,0.75,0.6,0.5,0.5,0.5,6,1.0,1,2,8,0,1,48,48,0,0.8,-1,-1,1.38998,1e-05,1.0,,,0,,4,3,1,0.8,3,4,1,0,0,1129,78,0,1207,0.00013935,0.0
