arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
pc_greedy_meek,none,2,20,20,0,0.952212,0.068776,0.922069,0.982354,0.956566,0.083043,0.92017,0.992961,0.967083,0.03941,0.949811,0.984356,0.65,0.875094,0.266473,1.033527,0.841667,0.226045,0.742598,0.940735,2.1,0.552506,1.857853,2.342147,2.1,0.552506,1.857853,2.342147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967083,0.039411,0.949811,0.984356,,,,,,,,,,,,,,,,,,,,,,,,,0.0437,0.022193,0.033973,0.053427,,,,,,,,,,,,,,,,
pc_greedy_meek,none,3,20,20,0,0.903409,0.107928,0.856107,0.95071,0.898254,0.120622,0.845389,0.951119,0.939724,0.071011,0.908602,0.970846,1.5,1.572795,0.810692,2.189308,0.85,0.215618,0.755501,0.944499,2.25,0.638666,1.970092,2.529908,2.25,0.638666,1.970092,2.529908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939724,0.071011,0.908602,0.970846,,,,,,,,,,,,,,,,,,,,,,,,,0.07205,0.040051,0.054497,0.089603,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,0,20,20,0,0.994444,0.024845,0.983556,1.005333,1.0,0.0,1.0,1.0,0.994444,0.024845,0.983556,1.005333,0.05,0.223607,-0.048,0.148,0.716667,0.223607,0.618667,0.814667,2.15,0.587143,1.892673,2.407327,2.15,0.587143,1.892673,2.407327,45.5,6.117275,42.818986,48.181014,0.95,0.223607,0.852,1.048,0.994444,0.024845,0.983556,1.005333,0.9,0.447214,0.704,1.096,2.33732,0.407004,2.158943,2.515697,0.141066,0.267663,0.023758,0.258375,0.955063,0.094606,0.913601,0.996526,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25205,0.376255,0.087149,0.416951,2.1,0.552506,1.857853,2.342147,1.85,0.875094,1.466473,2.233527,0.0,0.0,0.0,0.0,0.6,0.502625,0.379715,0.820285
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.970396,0.078146,0.936147,1.004645,0.9875,0.055902,0.963,1.012,0.97873,0.046552,0.958327,0.999132,0.3,0.732695,-0.021118,0.621118,0.758333,0.190989,0.674629,0.842038,2.3,0.801315,1.948808,2.651192,2.3,0.801315,1.948808,2.651192,48.0,0.0,48.0,48.0,0.8,0.410391,0.620138,0.979862,0.973427,0.065976,0.944511,1.002342,0.6,0.820783,0.240276,0.959724,2.352764,0.565307,2.105007,2.60052,0.277274,0.310433,0.141221,0.413327,0.92894,0.081065,0.893412,0.964468,,,,,,,,,0.973427,0.041749,0.955129,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5564,0.612871,1.287798,1.825002,3.7,0.571241,3.449643,3.950357,2.6,1.313893,2.024161,3.175839,0.0,0.0,0.0,0.0,0.15,0.366348,-0.010559,0.310559
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.925735,0.101485,0.881257,0.970213,0.923622,0.138221,0.863044,0.9842,0.958652,0.049813,0.936821,0.980483,0.9,1.11921,0.409484,1.390516,0.679167,0.183921,0.59856,0.759773,2.55,0.604805,2.284932,2.815068,2.55,0.604805,2.284932,2.815068,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.960417,0.053998,0.936751,0.984082,0.15,1.089423,-0.327461,0.627461,2.238731,0.619567,1.967193,2.510268,0.259448,0.304289,0.126087,0.392809,0.916601,0.109091,0.86879,0.964412,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8142,0.59286,1.554368,2.074032,3.85,0.48936,3.635528,4.064472,1.9,1.333772,1.315449,2.484551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe,gpt-4o-mini-2024-07-18,3,20,20,0,0.932356,0.089727,0.893031,0.971681,0.925946,0.103103,0.880759,0.971133,0.942882,0.077035,0.90912,0.976644,1.2,1.576138,0.509227,1.890773,0.7125,0.18629,0.630855,0.794145,2.65,0.67082,2.356,2.944,2.65,0.67082,2.356,2.944,48.0,0.0,48.0,48.0,0.45,0.510418,0.2263,0.6737,0.939724,0.076924,0.906011,0.973438,-0.1,1.020836,-0.547401,0.347401,2.583789,0.599024,2.321256,2.846323,0.206317,0.305423,0.07246,0.340175,0.915372,0.164104,0.84345,0.987293,,,,,,,,,0.939724,0.071011,0.908602,0.970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60575,1.042667,2.148781,3.062719,3.95,0.223607,3.852,4.048,2.1,1.518309,1.434572,2.765428,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe,qwen3-coder-30b-a3b-instruct,0,20,20,0,0.944444,0.106604,0.897723,0.991166,1.0,0.0,1.0,1.0,0.95873,0.065019,0.930234,0.987226,0.35,0.587143,0.092673,0.607327,0.75,0.219649,0.653735,0.846265,2.05,0.759155,1.717286,2.382714,2.05,0.759155,1.717286,2.382714,38.6,15.274333,31.905728,45.294272,0.7,0.470162,0.493942,0.906058,0.95873,0.065019,0.930234,0.987226,0.4,0.940325,-0.012115,0.812115,2.211161,0.657857,1.922842,2.499479,0.187444,0.302835,0.054721,0.320167,0.944041,0.099433,0.900463,0.987619,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22185,0.351045,0.067998,0.375702,0.8,0.767772,0.463509,1.136491,1.6,0.88258,1.213192,1.986808,0.0,0.0,0.0,0.0,0.35,0.48936,0.135528,0.564472
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.987121,0.041501,0.968932,1.00531,1.0,0.0,1.0,1.0,0.987121,0.041501,0.968932,1.00531,0.15,0.48936,-0.064472,0.364472,0.691667,0.173332,0.615701,0.767633,2.5,0.606977,2.233981,2.766019,2.5,0.606977,2.233981,2.766019,48.0,0.0,48.0,48.0,0.9,0.307794,0.765104,1.034896,0.990909,0.027981,0.978646,1.003172,0.8,0.615587,0.530207,1.069793,2.681204,0.552164,2.439208,2.9232,0.323407,0.37821,0.15765,0.489165,0.913091,0.106815,0.866277,0.959905,,,,,,,,,0.973427,0.041749,0.955129,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5573,0.42676,1.370264,1.744336,3.25,1.019546,2.803164,3.696836,3.7,0.656947,3.41208,3.98792,0.05,0.223607,-0.048,0.148,0.15,0.366348,-0.010559,0.310559
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.949485,0.086357,0.911638,0.987333,0.946999,0.103125,0.901802,0.992195,0.969069,0.054098,0.945359,0.992778,0.65,1.089423,0.172539,1.127461,0.7125,0.208509,0.621117,0.803883,2.45,0.604805,2.184932,2.715068,2.45,0.604805,2.184932,2.715068,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.976667,0.049677,0.954895,0.998439,0.55,0.944513,0.136049,0.963951,2.344864,0.629282,2.069068,2.620659,0.255736,0.353509,0.100803,0.410668,0.911274,0.156754,0.842573,0.979975,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90645,0.679093,1.608824,2.204076,2.75,1.409554,2.132236,3.367764,2.9,1.293709,2.333007,3.466993,0.05,0.223607,-0.048,0.148,0.2,0.410391,0.020138,0.379862
probe,qwen3-coder-30b-a3b-instruct,3,20,20,0,0.930501,0.073866,0.898128,0.962874,0.927778,0.082227,0.89174,0.963815,0.935764,0.070928,0.904679,0.96685,1.3,1.380313,0.695051,1.904949,0.65,0.125656,0.594929,0.705071,2.85,0.74516,2.523419,3.176581,2.85,0.74516,2.523419,3.176581,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.937356,0.071531,0.906006,0.968706,-0.25,1.069924,-0.718915,0.218915,2.836761,0.546213,2.597373,3.076149,0.196503,0.295024,0.067203,0.325804,0.916485,0.158176,0.847161,0.985809,,,,,,,,,0.939724,0.071011,0.908602,0.970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1597,1.102087,2.676689,3.642711,3.55,1.234376,3.009011,4.090989,3.1,1.410487,2.481827,3.718173,0.1,0.307794,-0.034896,0.234896,0.05,0.223607,-0.048,0.148
probe_marginal,gpt-4o-mini-2024-07-18,0,20,20,0,0.994444,0.024845,0.983556,1.005333,1.0,0.0,1.0,1.0,0.994444,0.024845,0.983556,1.005333,0.05,0.223607,-0.048,0.148,0.716667,0.223607,0.618667,0.814667,2.15,0.587143,1.892673,2.407327,2.15,0.587143,1.892673,2.407327,45.5,6.117275,42.818986,48.181014,0.95,0.223607,0.852,1.048,0.994444,0.024845,0.983556,1.005333,0.9,0.447214,0.704,1.096,2.33732,0.407004,2.158943,2.515697,0.141066,0.267663,0.023758,0.258375,0.955063,0.094606,0.913601,0.996526,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11795,0.046105,0.097744,0.138156,2.1,0.552506,1.857853,2.342147,1.85,0.875094,1.466473,2.233527,0.0,0.0,0.0,0.0,0.6,0.502625,0.379715,0.820285
probe_marginal,gpt-4o-mini-2024-07-18,1,20,20,0,0.970396,0.078146,0.936147,1.004645,0.9875,0.055902,0.963,1.012,0.97873,0.046552,0.958327,0.999132,0.3,0.732695,-0.021118,0.621118,0.758333,0.190989,0.674629,0.842038,2.3,0.801315,1.948808,2.651192,2.3,0.801315,1.948808,2.651192,48.0,0.0,48.0,48.0,0.8,0.410391,0.620138,0.979862,0.973427,0.065976,0.944511,1.002342,0.6,0.820783,0.240276,0.959724,2.352764,0.565307,2.105007,2.60052,0.277274,0.310433,0.141221,0.413327,0.92894,0.081065,0.893412,0.964468,,,,,,,,,0.973427,0.041749,0.955129,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4579,0.564582,1.210461,1.705339,3.7,0.571241,3.449643,3.950357,2.6,1.313893,2.024161,3.175839,0.0,0.0,0.0,0.0,0.15,0.366348,-0.010559,0.310559
probe_marginal,gpt-4o-mini-2024-07-18,2,20,20,0,0.925735,0.101485,0.881257,0.970213,0.923622,0.138221,0.863044,0.9842,0.958652,0.049813,0.936821,0.980483,0.9,1.11921,0.409484,1.390516,0.679167,0.183921,0.59856,0.759773,2.55,0.604805,2.284932,2.815068,2.55,0.604805,2.284932,2.815068,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.960417,0.053998,0.936751,0.984082,0.15,1.089423,-0.327461,0.627461,2.238731,0.619567,1.967193,2.510268,0.259448,0.304289,0.126087,0.392809,0.916601,0.109091,0.86879,0.964412,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6879,0.451442,1.490047,1.885753,3.85,0.48936,3.635528,4.064472,1.9,1.333772,1.315449,2.484551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_marginal,gpt-4o-mini-2024-07-18,3,20,20,0,0.934403,0.085395,0.896977,0.971829,0.925946,0.103103,0.880759,0.971133,0.942882,0.077035,0.90912,0.976644,1.2,1.576138,0.509227,1.890773,0.7125,0.18629,0.630855,0.794145,2.65,0.67082,2.356,2.944,2.65,0.67082,2.356,2.944,48.0,0.0,48.0,48.0,0.45,0.510418,0.2263,0.6737,0.939724,0.076924,0.906011,0.973438,-0.1,1.020836,-0.547401,0.347401,2.583789,0.599024,2.321256,2.846323,0.206317,0.305423,0.07246,0.340175,0.915372,0.164104,0.84345,0.987293,,,,,,,,,0.939724,0.071011,0.908602,0.970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36815,0.851937,1.994772,2.741528,3.95,0.223607,3.852,4.048,2.1,1.518309,1.434572,2.765428,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe_marginal,qwen3-coder-30b-a3b-instruct,0,20,20,0,0.944444,0.106604,0.897723,0.991166,1.0,0.0,1.0,1.0,0.95873,0.065019,0.930234,0.987226,0.35,0.587143,0.092673,0.607327,0.75,0.219649,0.653735,0.846265,2.05,0.759155,1.717286,2.382714,2.05,0.759155,1.717286,2.382714,38.6,15.274333,31.905728,45.294272,0.7,0.470162,0.493942,0.906058,0.95873,0.065019,0.930234,0.987226,0.4,0.940325,-0.012115,0.812115,2.211161,0.657857,1.922842,2.499479,0.187444,0.302835,0.054721,0.320167,0.944041,0.099433,0.900463,0.987619,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12905,0.088774,0.090143,0.167957,0.8,0.767772,0.463509,1.136491,1.6,0.88258,1.213192,1.986808,0.0,0.0,0.0,0.0,0.35,0.48936,0.135528,0.564472
probe_marginal,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.987121,0.041501,0.968932,1.00531,1.0,0.0,1.0,1.0,0.987121,0.041501,0.968932,1.00531,0.15,0.48936,-0.064472,0.364472,0.691667,0.173332,0.615701,0.767633,2.5,0.606977,2.233981,2.766019,2.5,0.606977,2.233981,2.766019,48.0,0.0,48.0,48.0,0.9,0.307794,0.765104,1.034896,0.990909,0.027981,0.978646,1.003172,0.8,0.615587,0.530207,1.069793,2.681204,0.552164,2.439208,2.9232,0.323407,0.37821,0.15765,0.489165,0.913091,0.106815,0.866277,0.959905,,,,,,,,,0.973427,0.041749,0.955129,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47825,0.377876,1.312638,1.643862,3.25,1.019546,2.803164,3.696836,3.7,0.656947,3.41208,3.98792,0.05,0.223607,-0.048,0.148,0.15,0.366348,-0.010559,0.310559
probe_marginal,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.946152,0.085588,0.908642,0.983662,0.946999,0.103125,0.901802,0.992195,0.969069,0.054098,0.945359,0.992778,0.7,1.080935,0.226259,1.173741,0.7125,0.208509,0.621117,0.803883,2.45,0.604805,2.184932,2.715068,2.45,0.604805,2.184932,2.715068,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.976667,0.049677,0.954895,0.998439,0.55,0.944513,0.136049,0.963951,2.344864,0.629282,2.069068,2.620659,0.255736,0.353509,0.100803,0.410668,0.911274,0.156754,0.842573,0.979975,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7518,0.586226,1.494875,2.008725,2.75,1.409554,2.132236,3.367764,2.9,1.293709,2.333007,3.466993,0.05,0.223607,-0.048,0.148,0.2,0.410391,0.020138,0.379862
