arm,model_tag,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe_no_bic,gpt-4o-mini-2024-07-18,80,80,0,0.933218,0.08664,0.914232,0.952204,0.956767,0.102148,0.934383,0.979151,0.952317,0.056348,0.939969,0.964664,0.875,1.129299,0.627531,1.122469,0.717708,0.195094,0.674957,0.76046,2.4125,0.706099,2.257769,2.567231,2.4125,0.706099,2.257769,2.567231,47.375,3.191662,46.675596,48.074404,0.6875,0.466437,0.585288,0.789712,0.967003,0.060994,0.953637,0.980369,0.6875,1.308141,0.400841,0.974159,3.855189,0.081845,3.837253,3.873124,0.465242,0.56488,0.341457,0.589026,0.781255,0.27074,0.721927,0.840584,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683575,1.059045,1.451501,1.915649,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_no_bic,qwen3-coder-30b-a3b-instruct,80,80,0,0.932628,0.068925,0.917524,0.947732,0.968694,0.072271,0.952857,0.984531,0.940156,0.060546,0.926888,0.953423,0.9,0.988542,0.683376,1.116624,0.682292,0.179414,0.642976,0.721608,2.5125,0.655913,2.368767,2.656233,2.5125,0.655913,2.368767,2.656233,45.65,8.537483,43.779142,47.520858,0.675,0.47133,0.571715,0.778285,0.965915,0.058619,0.95307,0.978761,0.7375,1.393872,0.432054,1.042946,3.780453,0.358301,3.701937,3.858969,0.487668,0.577709,0.361072,0.614265,0.786851,0.259929,0.729891,0.84381,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799762,1.185629,1.53995,2.059575,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_no_update,gpt-4o-mini-2024-07-18,80,80,0,0.661671,0.252325,0.606378,0.716964,0.936719,0.146335,0.904652,0.968786,0.947216,0.068532,0.932199,0.962234,2.3875,1.739298,2.006359,2.768641,0.6125,0.088052,0.593205,0.631795,2.7125,0.599446,2.581141,2.843859,2.7125,0.599446,2.581141,2.843859,47.375,3.191662,46.675596,48.074404,0.6875,0.466437,0.585288,0.789712,0.967003,0.060994,0.953637,0.980369,3.0875,4.08515,2.192302,3.982698,2.378151,0.558152,2.25584,2.500461,2.378151,0.558152,2.25584,2.500461,0.152951,0.083955,0.134554,0.171348,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.113263,1.490336,1.786678,2.439847,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_no_update,qwen3-coder-30b-a3b-instruct,80,80,0,0.676818,0.250658,0.62189,0.731746,0.952049,0.141227,0.921101,0.982996,0.94779,0.070766,0.932283,0.963297,2.2375,1.632299,1.879807,2.595193,0.6125,0.088052,0.593205,0.631795,2.7125,0.599446,2.581141,2.843859,2.7125,0.599446,2.581141,2.843859,45.65,8.537483,43.779142,47.520858,0.675,0.47133,0.571715,0.778285,0.965915,0.058619,0.95307,0.978761,2.9125,4.240234,1.983318,3.841682,2.518497,0.638982,2.378474,2.65852,2.518497,0.638982,2.378474,2.65852,0.145334,0.090507,0.1255,0.165167,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102875,1.399602,1.796174,2.409576,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_noreserve,gpt-4o-mini-2024-07-18,80,80,0,0.899825,0.09225,0.879609,0.92004,0.942838,0.109297,0.918887,0.966789,0.924223,0.057453,0.911633,0.936813,1.3875,1.237533,1.116314,1.658686,0.721875,0.19212,0.679775,0.763975,2.3875,0.754627,2.222135,2.552865,2.3875,0.754627,2.222135,2.552865,47.375,3.191662,46.675596,48.074404,0.2375,0.428236,0.143659,0.331341,0.912289,0.077224,0.895366,0.929211,-0.525,0.856472,-0.712683,-0.337317,2.57495,0.833521,2.392297,2.757603,0.431499,0.510811,0.319563,0.543436,0.797003,0.250423,0.742126,0.851879,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578575,1.143839,1.32792,1.82923,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_noreserve,qwen3-coder-30b-a3b-instruct,80,80,0,0.906843,0.087419,0.887687,0.926,0.968694,0.072271,0.952857,0.984531,0.922406,0.060734,0.909097,0.935715,1.25,1.14184,0.999783,1.500217,0.707292,0.191225,0.665388,0.749196,2.4375,0.690693,2.286145,2.588855,2.4375,0.690693,2.286145,2.588855,45.65,8.537483,43.779142,47.520858,0.225,0.420217,0.132916,0.317084,0.918883,0.069371,0.903681,0.934085,-0.55,0.840434,-0.734168,-0.365832,2.78844,0.818755,2.609023,2.967858,0.486333,0.578627,0.359536,0.61313,0.79434,0.258755,0.737638,0.851042,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.642975,1.115308,1.398572,1.887378,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_oracle_edits,none,80,80,0,0.998611,0.012423,0.995889,1.001333,1.0,0.0,1.0,1.0,0.998611,0.012423,0.995889,1.001333,0.0125,0.111803,-0.012,0.037,0.865625,0.211524,0.819273,0.911977,2.0125,0.584477,1.884421,2.140579,2.0125,0.584477,1.884421,2.140579,40.425,13.413365,37.485667,43.364333,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0125,0.111803,0.988,1.037,1.925984,0.492547,1.818049,2.033918,0.009013,0.077302,-0.007926,0.025953,0.994086,0.052376,0.982608,1.005563,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,1.036275,0.801691,0.860597,1.211953,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722
probe_oracle_edits_noreserve,none,80,80,0,0.998611,0.012423,0.995889,1.001333,1.0,0.0,1.0,1.0,0.998611,0.012423,0.995889,1.001333,0.0125,0.111803,-0.012,0.037,0.880208,0.2062,0.835023,0.925394,1.975,0.573133,1.849407,2.100593,1.975,0.573133,1.849407,2.100593,40.425,13.413365,37.485667,43.364333,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0125,0.111803,0.988,1.037,1.916636,0.467854,1.814113,2.019159,0.009008,0.077303,-0.007932,0.025948,0.994086,0.052376,0.982609,1.005563,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,1.015912,0.781968,0.844556,1.187269,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722
probe_random_edits,none,80,80,0,0.951219,0.101187,0.929045,0.973392,0.958004,0.096994,0.936749,0.979259,0.966597,0.060103,0.953426,0.979768,0.675,1.329081,0.383752,0.966248,0.715625,0.191087,0.673751,0.757499,2.4125,0.741086,2.250102,2.574898,2.4125,0.741086,2.250102,2.574898,48.0,0.0,48.0,48.0,0.7375,0.442769,0.640474,0.834526,0.97249,0.056923,0.960017,0.984964,0.525,0.94098,0.318799,0.731201,2.595567,0.525721,2.480363,2.710771,0.229108,0.32712,0.157425,0.300791,0.928888,0.118808,0.902853,0.954923,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,1.529512,1.104013,1.287585,1.77144,3.85,0.359324,3.77126,3.92874,3.6375,0.697985,3.484547,3.790453,0.05,0.270957,-0.009376,0.109376,0.2375,0.428236,0.143659,0.331341
probe_random_edits_noreserve,none,80,80,0,0.895462,0.117022,0.869819,0.921106,0.950277,0.113651,0.925372,0.975181,0.92332,0.062522,0.909619,0.93702,1.4,1.437297,1.085038,1.714962,0.701042,0.184058,0.660708,0.741375,2.45,0.727402,2.290601,2.609399,2.45,0.727402,2.290601,2.609399,48.0,0.0,48.0,48.0,0.25,0.435745,0.154513,0.345487,0.919823,0.072217,0.903997,0.935648,-0.4625,0.992934,-0.680086,-0.244914,2.970311,0.73028,2.810282,3.130341,0.607545,0.669164,0.460908,0.754183,0.748455,0.289509,0.685014,0.811896,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,1.732512,1.23231,1.462471,2.002554,3.85,0.359324,3.77126,3.92874,3.6375,0.697985,3.484547,3.790453,0.05,0.270957,-0.009376,0.109376,0.2375,0.428236,0.143659,0.331341
probe_random_hyp,none,80,80,0,0.298229,0.229247,0.247993,0.348465,0.485329,0.417333,0.393877,0.576781,0.546562,0.237366,0.494547,0.598578,8.825,5.046054,7.719235,9.930765,0.99375,0.055902,0.9815,1.006,0.25,0.490414,0.142533,0.357467,0.25,0.490414,0.142533,0.357467,12.0,0.0,12.0,12.0,0.025,0.15711,-0.009428,0.059428,0.450208,0.210238,0.404138,0.496279,-0.95,0.31422,-1.018856,-0.881144,0.087214,0.239254,0.034785,0.139643,0.000229,0.001312,-5.8e-05,0.000517,0.999971,0.000169,0.999934,1.000008,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,0.0339,0.027217,0.027936,0.039864,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_random_sel,gpt-4o-mini-2024-07-18,80,80,0,0.900215,0.138366,0.869894,0.930536,0.96154,0.087385,0.942391,0.980689,0.963068,0.059683,0.949989,0.976147,0.975,1.252592,0.700514,1.249486,0.692708,0.177691,0.65377,0.731647,2.4875,0.711457,2.331595,2.643405,2.4875,0.711457,2.331595,2.643405,47.375,3.191662,46.675596,48.074404,0.6875,0.466437,0.585288,0.789712,0.967003,0.060994,0.953637,0.980369,0.6375,1.285201,0.355868,0.919132,2.378151,0.558152,2.25584,2.500461,0.692082,0.703662,0.537886,0.846279,0.700319,0.305288,0.63342,0.767218,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106625,0.088811,0.087163,0.126087,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_random_sel,qwen3-coder-30b-a3b-instruct,80,80,0,0.885053,0.152043,0.851735,0.918371,0.959982,0.092255,0.939766,0.980198,0.955815,0.068054,0.940902,0.970728,1.0625,1.324967,0.772154,1.352846,0.66875,0.156311,0.634497,0.703003,2.5625,0.743644,2.399542,2.725458,2.5625,0.743644,2.399542,2.725458,45.65,8.537483,43.779142,47.520858,0.675,0.47133,0.571715,0.778285,0.965915,0.058619,0.95307,0.978761,0.675,1.357352,0.377557,0.972443,2.518497,0.638982,2.378474,2.65852,0.659565,0.63935,0.519461,0.799669,0.712605,0.295369,0.64788,0.777331,,,,,,,,,0.947241,0.061773,0.933704,0.960778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104787,0.077613,0.08778,0.121795,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
