arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe_llm_graphs,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.658831,0.212182,0.565838,0.751824,0.715476,0.332846,0.5696,0.861352,0.884429,0.069031,0.854175,0.914683,2.55,1.356272,1.955588,3.144412,0.825,0.205729,0.734835,0.915165,1.9,0.967906,1.475796,2.324204,1.9,0.967906,1.475796,2.324204,7.5,4.696023,5.441877,9.558123,0.0,0.0,0.0,0.0,0.682828,0.210248,0.590683,0.774974,-1.0,0.0,-1.0,-1.0,1.37618,0.904221,0.979888,1.772472,0.086758,0.214601,-0.007295,0.18081,0.97643,0.060425,0.949947,1.002912,9.8,2.948684,8.507682,11.092318,3.45,4.334379,1.550375,5.349625,0.886667,0.079699,0.851737,0.921596,1204.4,5.01996,1202.199905,1206.600095,876.4,450.067293,679.149312,1073.650688,2080.8,447.988322,1884.460461,2277.139539,0.001634,0.000658,0.001346,0.001922,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0631,3.812932,6.392009,9.734191,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_llm_graphs,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.575212,0.210802,0.482824,0.6676,0.65373,0.346139,0.502028,0.805432,0.806053,0.14015,0.744629,0.867476,4.85,2.71981,3.657991,6.042009,0.908333,0.166447,0.835385,0.981282,1.3,1.128576,0.80538,1.79462,1.3,1.128576,0.80538,1.79462,7.5,4.032761,5.732565,9.267435,0.0,0.0,0.0,0.0,0.600783,0.19784,0.514076,0.68749,-1.0,0.0,-1.0,-1.0,0.662522,0.69977,0.355834,0.969209,0.020426,0.062771,-0.007084,0.047937,0.995019,0.017627,0.987293,1.002745,11.85,0.67082,11.556,12.144,6.9,4.216509,5.052033,8.747967,0.858343,0.067056,0.828954,0.887731,1562.75,8.025453,1559.23269,1566.26731,776.65,220.606407,679.964979,873.335021,2339.4,217.556381,2244.051712,2434.748288,0.001593,0.000322,0.001452,0.001734,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.97545,2.157766,7.029767,8.921133,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_mec_only,none,1,20,20,0,0.743434,0.219617,0.647183,0.839686,0.729762,0.332469,0.584051,0.875473,0.886667,0.079699,0.851737,0.921596,2.0,1.450953,1.364092,2.635908,0.908333,0.190989,0.824629,0.992038,1.5,0.82717,1.137477,1.862523,1.5,0.82717,1.137477,1.862523,5.95,4.684521,3.896918,8.003082,0.1,0.307794,-0.034896,0.234896,0.751768,0.212955,0.658436,0.845099,-0.8,0.615587,-1.069793,-0.530207,1.475938,0.854465,1.101453,1.850424,1e-06,2e-06,-0.0,1e-06,1.0,0.0,1.0,1.0,,,,,,,,,0.886667,0.079699,0.851737,0.921596,,,,,,,,,,,,,,,,,,,,,,,,,0.07165,0.075316,0.038641,0.104659,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_mec_only,none,2,20,20,0,0.770128,0.145035,0.706564,0.833693,0.750397,0.215761,0.655835,0.844958,0.858342,0.067057,0.828954,0.887731,2.7,1.41793,2.078565,3.321435,0.875,0.20142,0.786724,0.963276,1.85,0.74516,1.523419,2.176581,1.85,0.74516,1.523419,2.176581,8.55,5.605214,6.093407,11.006593,0.05,0.223607,-0.048,0.148,0.789771,0.142596,0.727276,0.852267,-0.9,0.447214,-1.096,-0.704,1.935668,0.713638,1.622903,2.248434,0.103972,0.339198,-0.044688,0.252632,0.9375,0.196599,0.851337,1.023663,,,,,,,,,0.858343,0.067056,0.828954,0.887731,,,,,,,,,,,,,,,,,,,,,,,,,0.1318,0.121965,0.078346,0.185254,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_oracle_edits,none,1,20,20,0,0.977972,0.064423,0.949737,1.006207,0.99,0.044721,0.9704,1.0096,0.987063,0.031705,0.973168,1.000958,0.2,0.523148,-0.02928,0.42928,0.858333,0.224748,0.759833,0.956834,1.9,0.447214,1.704,2.096,1.9,0.447214,1.704,2.096,48.0,0.0,48.0,48.0,0.95,0.223607,0.852,1.048,0.996154,0.017201,0.988615,1.003692,1.05,0.686333,0.749201,1.350799,2.057117,0.570359,1.807146,2.307089,7e-06,3.4e-05,-7e-06,2.2e-05,1.0,2e-06,0.999999,1.0,,,,,,,,,0.886667,0.079699,0.851737,0.921596,,,,,,,,,,,,,,,,,,,,,,,,,0.55725,1.398501,-0.05567,1.17017,0.1,0.307794,-0.034896,0.234896,1.1,0.718185,0.785242,1.414758,0.1,0.307794,-0.034896,0.234896,1.1,0.718185,0.785242,1.414758
probe_oracle_edits,none,2,20,20,0,0.9875,0.055902,0.963,1.012,0.978571,0.095831,0.936571,1.020571,0.99375,0.027951,0.9815,1.006,0.15,0.67082,-0.144,0.444,0.933333,0.165787,0.860674,1.005993,1.85,0.48936,1.635528,2.064472,1.85,0.48936,1.635528,2.064472,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.05,0.223607,0.952,1.148,2.165341,0.655335,1.878127,2.452554,8e-05,0.000356,-7.6e-05,0.000235,0.999992,3.6e-05,0.999976,1.000008,,,,,,,,,0.858343,0.067056,0.828954,0.887731,,,,,,,,,,,,,,,,,,,,,,,,,0.3362,0.096337,0.293978,0.378422,0.35,0.48936,0.135528,0.564472,1.7,0.732695,1.378882,2.021118,0.35,0.48936,0.135528,0.564472,1.7,0.732695,1.378882,2.021118
probe_random_edits,none,1,20,20,0,0.771352,0.200255,0.683586,0.859118,0.785476,0.273827,0.665466,0.905486,0.864918,0.089283,0.825788,0.904048,2.05,1.571958,1.361059,2.738941,0.7,0.191943,0.615877,0.784123,2.25,0.786398,1.905346,2.594654,2.25,0.786398,1.905346,2.594654,48.0,0.0,48.0,48.0,0.15,0.366348,-0.010559,0.310559,0.893333,0.064445,0.865089,0.921577,-0.65,0.875094,-1.033527,-0.266473,2.162792,0.532791,1.929286,2.396298,0.263715,0.375568,0.099115,0.428315,0.892369,0.16343,0.820743,0.963995,,,,,,,,,0.886667,0.079699,0.851737,0.921596,,,,,,,,,,,,,,,,,,,,,,,,,0.7012,1.408709,0.083806,1.318594,3.95,0.223607,3.852,4.048,4.0,0.0,4.0,4.0,0.05,0.223607,-0.048,0.148,0.55,0.686333,0.249201,0.850799
probe_random_edits,none,2,20,20,0,0.815179,0.117523,0.763672,0.866685,0.810397,0.163281,0.738836,0.881958,0.862798,0.081649,0.827014,0.898582,2.35,1.348488,1.758999,2.941001,0.725,0.197017,0.638653,0.811347,2.4,0.598243,2.137808,2.662192,2.4,0.598243,2.137808,2.662192,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.845545,0.096088,0.803433,0.887657,-0.8,0.615587,-1.069793,-0.530207,2.670783,0.539554,2.434314,2.907253,0.11174,0.207083,0.020982,0.202498,0.951508,0.117768,0.899894,1.003122,,,,,,,,,0.858343,0.067056,0.828954,0.887731,,,,,,,,,,,,,,,,,,,,,,,,,0.63345,0.243542,0.526713,0.740187,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.1,0.307794,-0.034896,0.234896,0.2,0.410391,0.020138,0.379862
probe_skel_only,none,1,20,20,0,0.858485,0.109851,0.810341,0.906629,0.859048,0.203926,0.769673,0.948422,0.886667,0.079699,0.851737,0.921596,1.35,0.875094,0.966473,1.733527,0.85,0.215618,0.755501,0.944499,1.85,0.67082,1.556,2.144,1.85,0.67082,1.556,2.144,31.6,12.028037,26.32848,36.87152,0.15,0.366348,-0.010559,0.310559,0.886667,0.079699,0.851737,0.921596,-0.7,0.732695,-1.021118,-0.378882,1.848784,0.483407,1.636921,2.060646,0.034686,0.154986,-0.03324,0.102612,0.974997,0.111803,0.925998,1.023997,,,,,,,,,0.886667,0.079699,0.851737,0.921596,,,,,,,,,,,,,,,,,,,,,,,,,0.5448,1.439433,-0.086059,1.175659,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,none,2,20,20,0,0.797331,0.116221,0.746394,0.848267,0.749563,0.20049,0.661695,0.837432,0.858342,0.067057,0.828954,0.887731,2.5,1.192079,1.977548,3.022452,0.808333,0.224748,0.709833,0.906834,2.1,0.552506,1.857853,2.342147,2.1,0.552506,1.857853,2.342147,47.2,3.577709,45.632,48.768,0.05,0.223607,-0.048,0.148,0.838759,0.090582,0.79906,0.878458,-0.9,0.447214,-1.096,-0.704,2.132622,0.572389,1.881762,2.383482,0.079608,0.310927,-0.056662,0.215878,0.959892,0.167494,0.886484,1.033299,,,,,,,,,0.858343,0.067056,0.828954,0.887731,,,,,,,,,,,,,,,,,,,,,,,,,0.5188,0.243417,0.412118,0.625482,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
