arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.894436,0.129567,0.837651,0.951222,0.923622,0.138221,0.863044,0.9842,0.958652,0.049813,0.936821,0.980483,1.15,1.348488,0.558999,1.741001,1.0,0.0,1.0,1.0,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.960417,0.053998,0.936751,0.984082,0.3,1.301821,-0.270548,0.870548,2.257298,0.604615,1.992314,2.522282,0.56244,0.484323,0.350176,0.774704,0.729318,0.261293,0.614801,0.843834,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74915,0.416847,1.566459,1.931841,3.75,0.55012,3.508899,3.991101,2.15,1.460894,1.509735,2.790265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe,gpt-4o-mini-2024-07-18,3,20,20,0,0.91183,0.107558,0.86469,0.958969,0.915946,0.12362,0.861767,0.970125,0.942882,0.077035,0.90912,0.976644,1.4,1.729009,0.642228,2.157772,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.45,0.510418,0.2263,0.6737,0.939724,0.076924,0.906011,0.973438,0.0,1.169795,-0.512685,0.512685,2.64907,0.505563,2.427498,2.870643,0.649463,0.575121,0.397405,0.901522,0.694501,0.290565,0.567155,0.821847,,,,,,,,,0.939724,0.071011,0.908602,0.970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9391,1.025691,2.489571,3.388629,4.0,0.0,4.0,4.0,2.2,1.609184,1.494744,2.905256,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe,qwen3-coder-30b-a3b-instruct,0,20,20,0,0.910159,0.149865,0.844477,0.97584,1.0,0.0,1.0,1.0,0.957659,0.079408,0.922857,0.992461,0.55,0.944513,0.136049,0.963951,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,40.8,13.446189,34.906948,46.693052,0.8,0.410391,0.620138,0.979862,0.973016,0.055728,0.948592,0.99744,0.85,1.182103,0.33192,1.36808,2.316317,0.430093,2.127821,2.504814,0.401644,0.387915,0.231633,0.571655,0.794254,0.234649,0.691415,0.897093,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.272027,0.032279,0.270721,1.05,0.944513,0.636049,1.463951,1.8,0.951453,1.383007,2.216993,0.0,0.0,0.0,0.0,0.45,0.510418,0.2263,0.6737
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.95303,0.127328,0.897226,1.008834,1.0,0.0,1.0,1.0,0.987121,0.041501,0.968932,1.00531,0.35,0.988087,-0.083048,0.783048,1.0,0.0,1.0,1.0,1.7,0.470162,1.493942,1.906058,1.7,0.470162,1.493942,1.906058,48.0,0.0,48.0,48.0,0.9,0.307794,0.765104,1.034896,0.990909,0.027981,0.978646,1.003172,0.85,0.67082,0.556,1.144,2.61232,0.515364,2.386452,2.838188,0.655303,0.651525,0.36976,0.940846,0.766773,0.258176,0.653622,0.879923,,,,,,,,,0.973427,0.041749,0.955129,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26345,0.320968,1.12278,1.40412,2.95,1.190975,2.428032,3.471968,3.45,1.050063,2.98979,3.91021,0.05,0.223607,-0.048,0.148,0.15,0.366348,-0.010559,0.310559
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.911103,0.111648,0.862171,0.960035,0.941443,0.103113,0.896252,0.986634,0.962402,0.053977,0.938745,0.986059,1.0,1.256562,0.449288,1.550712,1.0,0.0,1.0,1.0,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,48.0,0.0,48.0,48.0,0.65,0.48936,0.435528,0.864472,0.967083,0.054375,0.943252,0.990914,0.45,1.145931,-0.052226,0.952226,2.386189,0.632876,2.108819,2.663558,0.707432,0.580968,0.452811,0.962053,0.693093,0.268537,0.575402,0.810784,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73005,0.580804,1.475502,1.984598,2.9,1.293709,2.333007,3.466993,3.1,1.372665,2.498403,3.701597,0.0,0.0,0.0,0.0,0.15,0.366348,-0.010559,0.310559
probe,qwen3-coder-30b-a3b-instruct,3,20,20,0,0.88495,0.105945,0.838517,0.931382,0.912393,0.107923,0.865094,0.959692,0.931291,0.074688,0.898557,0.964024,1.8,1.609184,1.094744,2.505256,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.937356,0.071531,0.906006,0.968706,-0.1,1.410487,-0.718173,0.518173,2.784196,0.501891,2.564232,3.004159,0.692802,0.542518,0.455033,0.930572,0.643034,0.29125,0.515388,0.77068,,,,,,,,,0.939724,0.071011,0.908602,0.970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71335,1.029841,2.262002,3.164698,3.6,1.231174,3.060414,4.139586,3.6,1.231174,3.060414,4.139586,0.1,0.307794,-0.034896,0.234896,0.05,0.223607,-0.048,0.148
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,0,20,20,0,0.935516,0.125731,0.880412,0.99062,1.0,0.0,1.0,1.0,0.987302,0.039423,0.970024,1.004579,0.3,0.571241,0.049643,0.550357,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,46.6,4.500292,44.62766,48.57234,0.9,0.307794,0.765104,1.034896,0.987302,0.039423,0.970024,1.004579,0.95,0.759155,0.617286,1.282714,2.352389,0.421736,2.167555,2.537223,0.404697,0.373406,0.241044,0.568349,0.806439,0.222462,0.708941,0.903937,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.009144,0.007592,0.015608,2.15,0.587143,1.892673,2.407327,1.9,0.788069,1.554614,2.245386,0.0,0.0,0.0,0.0,0.55,0.510418,0.3263,0.7737
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,1,20,20,0,0.944406,0.09419,0.903125,0.985686,0.9875,0.055902,0.963,1.012,0.97028,0.041766,0.951975,0.988584,0.5,0.760886,0.166527,0.833473,1.0,0.0,1.0,1.0,1.7,0.470162,1.493942,1.906058,1.7,0.470162,1.493942,1.906058,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.968881,0.067169,0.939443,0.998319,0.7,1.218282,0.166064,1.233936,2.319754,0.574208,2.068096,2.571412,0.551087,0.569675,0.301416,0.800758,0.773044,0.265537,0.656667,0.88942,,,,,,,,,0.973427,0.041749,0.955129,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04845,0.011932,0.043221,0.053679,3.65,0.587143,3.392673,3.907327,2.35,1.268028,1.794262,2.905738,0.0,0.0,0.0,0.0,0.05,0.223607,-0.048,0.148
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,2,20,20,0,0.899975,0.12841,0.843697,0.956254,0.912511,0.149622,0.846936,0.978085,0.958309,0.04715,0.937645,0.978973,1.1,1.293709,0.533007,1.666993,1.0,0.0,1.0,1.0,1.7,0.571241,1.449643,1.950357,1.7,0.571241,1.449643,1.950357,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.960417,0.053998,0.936751,0.984082,0.25,1.251315,-0.298413,0.798413,2.257298,0.604615,1.992314,2.522282,0.51133,0.48631,0.298195,0.724465,0.748655,0.257639,0.63574,0.86157,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08745,0.021876,0.077862,0.097038,3.75,0.55012,3.508899,3.991101,2.15,1.460894,1.509735,2.790265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,3,20,20,0,0.91183,0.101992,0.86713,0.95653,0.915946,0.12362,0.861767,0.970125,0.942882,0.077035,0.90912,0.976644,1.4,1.63514,0.683368,2.116632,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.45,0.510418,0.2263,0.6737,0.939724,0.076924,0.906011,0.973438,0.0,1.169795,-0.512685,0.512685,2.649071,0.505563,2.427498,2.870643,0.792089,0.741069,0.467301,1.116877,0.63706,0.323611,0.495231,0.778889,,,,,,,,,0.939724,0.071011,0.908602,0.970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20505,0.049742,0.18325,0.22685,4.0,0.0,4.0,4.0,2.2,1.609184,1.494744,2.905256,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,0,20,20,0,0.878016,0.189656,0.794896,0.961136,1.0,0.0,1.0,1.0,0.952302,0.089517,0.913069,0.991534,0.7,1.128576,0.20538,1.19462,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,40.8,13.446189,34.906948,46.693052,0.8,0.410391,0.620138,0.979862,0.973016,0.055728,0.948592,0.99744,0.85,1.182103,0.33192,1.36808,2.316317,0.430093,2.127821,2.504814,0.47705,0.429471,0.288826,0.665273,0.765545,0.243778,0.658704,0.872385,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06745,0.252546,-0.043233,0.178133,1.05,0.944513,0.636049,1.463951,1.8,0.951453,1.383007,2.216993,0.0,0.0,0.0,0.0,0.45,0.510418,0.2263,0.6737
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.945338,0.12654,0.88988,1.000796,1.0,0.0,1.0,1.0,0.979429,0.045545,0.959468,0.99939,0.45,0.998683,0.012308,0.887692,1.0,0.0,1.0,1.0,1.7,0.470162,1.493942,1.906058,1.7,0.470162,1.493942,1.906058,48.0,0.0,48.0,48.0,0.9,0.307794,0.765104,1.034896,0.990909,0.027981,0.978646,1.003172,1.0,0.858395,0.623792,1.376208,2.61232,0.515364,2.386452,2.838188,0.648227,0.630557,0.371874,0.924581,0.753204,0.255538,0.64121,0.865198,,,,,,,,,0.973427,0.041749,0.955129,0.991724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524,0.022579,0.042504,0.062296,2.95,1.190975,2.428032,3.471968,3.45,1.050063,2.98979,3.91021,0.05,0.223607,-0.048,0.148,0.15,0.366348,-0.010559,0.310559
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.925809,0.102162,0.881034,0.970583,0.941443,0.103113,0.896252,0.986634,0.964975,0.047892,0.943986,0.985965,0.85,1.089423,0.372539,1.327461,1.0,0.0,1.0,1.0,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,48.0,0.0,48.0,48.0,0.65,0.48936,0.435528,0.864472,0.967083,0.054375,0.943252,0.990914,0.4,1.095445,-0.0801,0.8801,2.386189,0.632876,2.108819,2.663558,0.695706,0.456709,0.495544,0.895868,0.666832,0.255023,0.555063,0.7786,,,,,,,,,0.967083,0.039411,0.949811,0.984356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951,0.027365,0.083107,0.107093,2.9,1.293709,2.333007,3.466993,3.1,1.372665,2.498403,3.701597,0.0,0.0,0.0,0.0,0.15,0.366348,-0.010559,0.310559
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,3,20,20,0,0.89708,0.100204,0.853164,0.940996,0.912393,0.107923,0.865094,0.959692,0.933659,0.074394,0.901054,0.966264,1.65,1.531253,0.978899,2.321101,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.937356,0.071531,0.906006,0.968706,-0.2,1.151658,-0.704736,0.304736,2.784195,0.501891,2.564232,3.004159,0.6386,0.610065,0.371227,0.905973,0.679922,0.305724,0.545933,0.813912,,,,,,,,,0.939724,0.071011,0.908602,0.970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021,0.042196,0.183607,0.220593,3.6,1.231174,3.060414,4.139586,3.6,1.231174,3.060414,4.139586,0.1,0.307794,-0.034896,0.234896,0.05,0.223607,-0.048,0.148
probe_random_sel,gpt-4o-mini-2024-07-18,0,20,20,0,0.87123,0.20081,0.783221,0.959239,1.0,0.0,1.0,1.0,0.965873,0.060994,0.939141,0.992605,0.6,0.88258,0.213192,0.986808,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,46.6,4.500292,44.62766,48.57234,0.9,0.307794,0.765104,1.034896,0.987302,0.039423,0.970024,1.004579,1.15,0.933302,0.740962,1.559038,2.352389,0.421736,2.167555,2.537223,0.698358,0.631371,0.421648,0.975069,0.698096,0.278104,0.576211,0.81998,,,,,,,,,0.90873,0.069069,0.878459,0.939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07075,0.252684,-0.039994,0.181494,2.15,0.587143,1.892673,2.407327,1.9,0.788069,1.554614,2.245386,0.0,0.0,0.0,0.0,0.55,0.510418,0.3263,0.7737
