arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,selection_regret_total_mean,selection_regret_total_sd,selection_regret_total_ci95_lo,selection_regret_total_ci95_hi,selection_regret_mean_mean,selection_regret_mean_sd,selection_regret_mean_ci95_lo,selection_regret_mean_ci95_hi,selection_quality_mean_mean,selection_quality_mean_sd,selection_quality_mean_ci95_lo,selection_quality_mean_ci95_hi,eig_regret_total_mean,eig_regret_total_sd,eig_regret_total_ci95_lo,eig_regret_total_ci95_hi,orientation_accuracy_mean,orientation_accuracy_sd,orientation_accuracy_ci95_lo,orientation_accuracy_ci95_hi,wasted_steps_mean,wasted_steps_sd,wasted_steps_ci95_lo,wasted_steps_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,pc_truth_in_class_mean,pc_truth_in_class_sd,pc_truth_in_class_ci95_lo,pc_truth_in_class_ci95_hi,mec_size_initial_mean,mec_size_initial_sd,mec_size_initial_ci95_lo,mec_size_initial_ci95_hi,mec_entropy_initial_mean,mec_entropy_initial_sd,mec_entropy_initial_ci95_lo,mec_entropy_initial_ci95_hi,belief_undirected_final_mean,belief_undirected_final_sd,belief_undirected_final_ci95_lo,belief_undirected_final_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi
llm+meek,gpt-4o-mini-2024-07-18,1,10,10,0,0.812121,0.155385,0.715813,0.90843,0.88,0.223993,0.741168,1.018832,0.862727,0.102872,0.798966,0.926488,1.7,1.251666,0.92421,2.47579,0.95,0.158114,0.852,1.048,0.1,0.316228,-0.096,0.296,0.055556,0.166667,-0.053333,0.164444,0.988889,0.033333,0.967111,1.010667,0.04621,0.146129,-0.044362,0.136782,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.1,0.316228,-0.096,0.296,662.2,346.392135,447.50393,876.89607,60.4,30.75061,41.340575,79.459425,722.6,376.443946,489.277625,955.922375,0.000136,7e-05,9.2e-05,0.000179,1.4,0.699206,0.966628,1.833372,0.0,0.0,0.0,0.0,1.5029,0.712997,1.06098,1.94482
llm+meek,gpt-4o-mini-2024-07-18,2,10,10,0,0.685924,0.194241,0.565532,0.806316,0.689365,0.181478,0.576884,0.801846,0.798868,0.120094,0.724433,0.873303,3.4,1.577621,2.42218,4.37782,0.783333,0.236356,0.636838,0.929828,0.6,1.264911,-0.184,1.384,0.314814,0.658515,-0.115415,0.745044,0.928086,0.154089,0.827414,1.028757,0.144474,0.319092,-0.053302,0.34225,0.907408,0.140956,0.815316,0.999499,0.0,0.0,0.0,0.0,1.8,0.918937,1.230437,2.369563,1.8,0.918937,1.230437,2.369563,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.1,0.316228,-0.096,0.296,945.5,528.87706,617.698602,1273.301398,75.2,36.419775,52.62679,97.77321,1020.7,564.128246,671.049691,1370.350309,0.000187,0.000101,0.000125,0.000249,1.8,0.918937,1.230437,2.369563,0.0,0.0,0.0,0.0,1.9121,0.871671,1.371833,2.452367
llm+meek,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.799394,0.167822,0.695377,0.903411,0.88,0.223993,0.741168,1.018832,0.862727,0.102872,0.798966,0.926488,1.8,1.398412,0.933255,2.666745,0.866667,0.219427,0.730664,1.002669,0.4,0.699206,-0.033372,0.833372,0.203703,0.351364,-0.025855,0.433261,0.930247,0.121878,0.85062,1.009874,0.04621,0.146129,-0.044362,0.136782,0.944444,0.11024,0.872421,1.016468,0.0,0.0,0.0,0.0,1.6,0.843274,1.077333,2.122667,1.6,0.843274,1.077333,2.122667,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.2,0.632456,-0.192,0.592,1191.5,664.158156,779.85051,1603.14949,85.5,48.481955,55.450573,115.549427,1277.0,711.567128,835.966125,1718.033875,0.000396,0.000237,0.000249,0.000542,1.6,0.843274,1.077333,2.122667,0.0,0.0,0.0,0.0,2.7266,2.179905,1.375481,4.077719
llm+meek,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.666876,0.18469,0.552405,0.781348,0.689365,0.181478,0.576884,0.801846,0.798868,0.120094,0.724433,0.873303,3.5,1.509231,2.564569,4.435431,0.916667,0.180021,0.805089,1.028245,0.3,0.948683,-0.288,0.888,0.166667,0.5,-0.16,0.493333,0.972222,0.083333,0.917778,1.026667,0.012892,0.03313,-0.007642,0.033426,0.875662,0.149416,0.778044,0.97328,0.0,0.0,0.0,0.0,1.5,0.849837,0.973266,2.026734,1.5,0.849837,0.973266,2.026734,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.0,0.0,0.0,0.0,1178.6,723.935111,729.90037,1627.29963,78.3,45.223028,50.270477,106.329523,1256.9,768.662684,780.477932,1733.322068,0.000389,0.000244,0.000238,0.000541,1.5,0.849837,0.973266,2.026734,0.0,0.0,0.0,0.0,3.1516,2.413322,1.655807,4.647393
llm_e2e,gpt-4o-mini-2024-07-18,1,10,10,0,0.0,0.0,0.0,0.0,0.3,0.483046,0.000605,0.599395,0.127273,0.227576,-0.01378,0.268326,6.8,1.398412,5.933255,7.666745,0.65,0.145933,0.55955,0.74045,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.707107,2.061731,2.938269,2.5,0.707107,2.061731,2.938269,,,,,,,,,,,,,,,,,,,,,7000.4,1485.914174,6079.420853,7921.379147,218.7,41.734744,192.832537,244.567463,7219.1,1525.48735,6273.593145,8164.606855,0.000845,0.000152,0.000751,0.000939,3.5,0.707107,3.061731,3.938269,0.0,0.0,0.0,0.0,4.3534,0.939584,3.77104,4.93576
llm_e2e,gpt-4o-mini-2024-07-18,2,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228627,0.176348,0.119326,0.337929,13.7,4.217688,11.08585,16.31415,0.6,0.086066,0.546656,0.653344,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.516398,2.279933,2.920067,2.6,0.516398,2.279933,2.920067,,,,,,,,,,,,,,,,,,,,,9072.9,1385.843381,8213.945373,9931.854627,240.0,32.765158,219.691945,260.308055,9312.9,1409.099906,8439.53083,10186.26917,0.001162,0.000183,0.001049,0.001276,3.6,0.516398,3.279933,3.920067,0.0,0.0,0.0,0.0,4.6021,1.019864,3.969982,5.234218
llm_e2e,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.18638,0.148928,0.094074,0.278687,0.42,0.436654,0.149359,0.690641,0.421479,0.196626,0.299609,0.543348,8.3,2.057507,7.024744,9.575256,0.6,0.086066,0.546656,0.653344,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.516398,2.279933,2.920067,2.6,0.516398,2.279933,2.920067,,,,,,,,,,,,,,,,,,,,,11035.2,1665.427126,10002.957573,12067.442427,353.7,52.670991,321.054181,386.345819,11388.9,1689.955782,10341.454555,12436.345445,0.003042,0.000596,0.002673,0.003411,3.6,0.516398,3.279933,3.920067,0.0,0.0,0.0,0.0,8.0771,1.643199,7.058635,9.095565
llm_e2e,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.219683,0.154677,0.123813,0.315552,0.322857,0.251193,0.167166,0.478548,0.360794,0.160002,0.261623,0.459964,11.9,2.330951,10.455262,13.344738,0.6,0.086066,0.546656,0.653344,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.516398,2.279933,2.920067,2.6,0.516398,2.279933,2.920067,,,,,,,,,,,,,,,,,,,,,13807.5,2092.159132,12510.766335,15104.233665,368.4,66.648664,327.09073,409.70927,14175.9,2143.074036,12847.608951,15504.191049,0.004139,0.000957,0.003546,0.004732,3.6,0.516398,3.279933,3.920067,0.0,0.0,0.0,0.0,15.0665,13.515017,6.689806,23.443194
maxdeg+llm,gpt-4o-mini-2024-07-18,1,10,10,0,0.430404,0.268239,0.264148,0.59666,0.726667,0.400555,0.4784,0.974933,0.691818,0.280306,0.518082,0.865554,4.4,2.065591,3.119733,5.680267,0.866667,0.219427,0.730664,1.002669,0.3,0.483046,0.000605,0.599395,0.148148,0.227371,-0.000401,0.296697,0.958024,0.065447,0.915266,1.000783,0.0,0.0,0.0,0.0,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.6,0.843274,1.077333,2.122667,1.6,0.843274,1.077333,2.122667,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.1,0.316228,-0.096,0.296,619.8,61.985303,581.381111,658.218889,114.3,24.801658,98.927773,129.672227,734.1,76.2313,686.851351,781.348649,0.000162,2.1e-05,0.000149,0.000174,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5689,1.863694,1.413771,3.724029
maxdeg+llm,gpt-4o-mini-2024-07-18,2,10,10,0,0.361932,0.163091,0.260848,0.463017,0.505556,0.230206,0.362872,0.648239,0.697618,0.1733,0.590205,0.80503,7.2,2.859681,5.427551,8.972449,0.883333,0.19325,0.763556,1.003111,0.1,0.316228,-0.096,0.296,0.037037,0.11111,-0.035555,0.109629,0.993827,0.01852,0.981727,1.005926,0.010465,0.033093,-0.010046,0.030976,0.935186,0.130288,0.850064,1.020307,0.0,0.0,0.0,0.0,1.6,0.966092,1.00121,2.19879,1.6,0.966092,1.00121,2.19879,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.0,0.0,0.0,0.0,670.7,87.010919,616.770074,724.629926,124.9,34.821609,103.317343,146.482657,795.6,108.127702,728.581756,862.618244,0.000176,2.9e-05,0.000157,0.000194,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1521,0.510175,1.835891,2.468309
maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.511919,0.271657,0.343544,0.680294,0.746667,0.409516,0.492846,1.000488,0.780642,0.154124,0.685115,0.876169,4.0,2.357023,2.539102,5.460898,0.866667,0.219427,0.730664,1.002669,0.3,0.483046,0.000605,0.599395,0.148148,0.227371,-0.000401,0.296697,0.958024,0.065447,0.915266,1.000783,0.0,0.0,0.0,0.0,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.6,0.843274,1.077333,2.122667,1.6,0.843274,1.077333,2.122667,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.1,0.316228,-0.096,0.296,971.9,81.054783,921.661725,1022.138275,240.1,126.693374,161.574633,318.625367,1212.0,167.980819,1107.88441,1316.11559,0.000578,0.000237,0.000432,0.000725,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.66,5.83817,2.041465,9.278535
maxdeg+llm,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.522444,0.117649,0.449525,0.595364,0.561111,0.249851,0.406252,0.71597,0.783312,0.110427,0.714869,0.851756,4.9,1.286684,4.102505,5.697495,0.883333,0.19325,0.763556,1.003111,0.1,0.316228,-0.096,0.296,0.037037,0.11111,-0.035555,0.109629,0.993827,0.01852,0.981727,1.005926,0.010465,0.033093,-0.010046,0.030976,0.935186,0.130288,0.850064,1.020307,0.0,0.0,0.0,0.0,1.6,0.966092,1.00121,2.19879,1.6,0.966092,1.00121,2.19879,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.0,0.0,0.0,0.0,1043.3,117.617128,970.400149,1116.199851,205.7,71.996991,161.075803,250.324197,1249.0,142.63629,1160.593112,1337.406888,0.00054,0.00015,0.000448,0.000633,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.9999,5.421515,1.63961,8.36019
maxdeg+meek,none,1,10,10,0,0.812121,0.155385,0.715813,0.90843,0.88,0.223993,0.741168,1.018832,0.862727,0.102872,0.798966,0.926488,1.7,1.251666,0.92421,2.47579,0.866667,0.219427,0.730664,1.002669,0.3,0.483046,0.000605,0.599395,0.148148,0.227371,-0.000401,0.296697,0.958024,0.065447,0.915266,1.000783,0.0,0.0,0.0,0.0,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.6,0.843274,1.077333,2.122667,1.6,0.843274,1.077333,2.122667,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.1,0.316228,-0.096,0.296,,,,,,,,,,,,,,,,,,,,,,,,,0.5663,1.745825,-0.515773,1.648373
maxdeg+meek,none,2,10,10,0,0.71021,0.191881,0.59128,0.829139,0.689365,0.181478,0.576884,0.801846,0.798868,0.120094,0.724433,0.873303,3.2,1.619328,2.19633,4.20367,0.883333,0.19325,0.763556,1.003111,0.1,0.316228,-0.096,0.296,0.037037,0.11111,-0.035555,0.109629,0.993827,0.01852,0.981727,1.005926,0.010465,0.033093,-0.010046,0.030976,0.935186,0.130288,0.850064,1.020307,0.0,0.0,0.0,0.0,1.6,0.966092,1.00121,2.19879,1.6,0.966092,1.00121,2.19879,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,0.005527,0.015475,0.022325
