run_id,arm,model_tag,level,seed,step,target,value,undirected_before,undirected_after,mec_size_before,mec_entropy_before,mec_exhaustive,true_gain_chosen,true_gain_best,selection_regret,selection_quality,eig_chosen_nats,eig_best_nats,eig_regret_nats,edges_resolved,orientations_correct,orientations_wrong,selector_meta
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,123393401,1,1,3.5703,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,123393401,2,0,2.7078,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,123393401,1,3,3.0017,3,0,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X3 will resolve the undirected edges with X0 and X1, allowing us to determine their orientations."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,123393401,1,3,3.0017,3,0,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X3 will resolve the undirected edges between X1 and X3, and X0 and X3, revealing their true orientations."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+meek,none,1,123393401,1,3,3.0017,3,0,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.5703,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,2.7078,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,123393401,1,3,3.0017,3,0,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,123393401,1,3,3.0017,3,0,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,123393401,1,4,4.0848,3,2,4,1.38629,1,1,3,2.0,0.33333,0.56234,1.03972,0.47739,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,123393401,2,1,3.5703,2,1,3,1.09861,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+meek,none,1,295485567,1,0,5.4827,5,4,6,1.79176,1,1,5,4.0,0.2,0.45056,1.24245,0.79189,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+meek,none,1,295485567,2,3,11.7039,4,2,5,1.60944,1,2,4,2.0,0.5,0.95027,1.33218,0.38191,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.5703,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty. It is incident to two undirected edges [1,3] and [1,4], which are currently part of the Markov equivalence class. By severing these edges and observing the downstream effects, we can orient them correctly."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,2.7078,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the remaining undirected edge between X0 and X3, as X0 has one incident undirected edge and no directed edges into it, making it a good candidate to disambiguate the direction."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,123393401,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X0 to observe the effect on downstream variables and to help identify the causal structure.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,123393401,2,1,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X1 to observe the effect on other variables and to help determine the causal structure.""}"
20260816T141522Z,maxdeg+meek,none,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,295485567,1,0,5.4827,5,4,6,1.79176,1,1,5,4.0,0.2,0.45056,1.24245,0.79189,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,295485567,2,3,11.7039,4,2,5,1.60944,1,2,4,2.0,0.5,0.95027,1.33218,0.38191,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,295485567,1,0,5.4827,5,4,6,1.79176,1,1,5,4.0,0.2,0.45056,1.24245,0.79189,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,295485567,2,3,11.7039,4,2,5,1.60944,1,2,4,2.0,0.5,0.95027,1.33218,0.38191,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,eig+meek,none,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.24245, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,123393401,1,0,3.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0, which appears to be a root node based on the observational data. I'll set it to a value far from its mean to detect any downstream effects.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,3.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0 with a value of 3.0, which is far from its observational mean of -0.087. This should allow me to detect changes in downstream variables and help determine the causal direction of edges involving X0.""}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.5703,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,2.7078,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.5703,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty. It is incident to two undirected edges, [1,3] and [1,4], and resolving these will orient all remaining undirected edges in the graph."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,2.7078,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the remaining undirected edge between X0 and X3, as X0 has one incident undirected edge and no directed edges into it, making it the optimal choice to maximize the resolution of direction uncertainty."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the most remaining direction uncertainty, as X2 is incident to three undirected edges, which is the highest number among all variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.24245, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141522Z,oracle+meek,none,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_true_gain"", ""gain"": 5}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.24245, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the most remaining direction uncertainty as it has the highest degree of undirected edges (3), potentially revealing the orientations of edges to X3, X4, and X5."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_true_gain"", ""gain"": 5}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the most remaining direction uncertainty as it has the highest degree of undirected edges (3), potentially clarifying the orientations of edges incident to it."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,random+meek,none,1,325160078,1,5,4.5009,4,2,5,1.60944,1,2,4,2.0,0.5,0.95027,1.33218,0.38191,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+meek,none,1,325160078,2,0,5.0109,2,1,3,1.09861,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_true_gain"", ""gain"": 5}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,325160078,1,5,4.5009,4,2,5,1.60944,1,2,4,2.0,0.5,0.95027,1.33218,0.38191,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,325160078,2,0,5.0109,2,1,3,1.09861,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,maxdeg+meek,none,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,295485567,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X0 to observe the effect on downstream variables and clarify the causal structure.""}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the most remaining direction uncertainty, as X2 is incident to three undirected edges, which is the highest number among all variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,295485567,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0, which appears to be a root node based on the observational data. Intervening on a root node will help determine if it has any downstream effects, which can help identify the direction of edges in the graph.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,295485567,2,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0 with a value of 5.0, which is far from its observational mean of -0.211. This should help identify the causal structure by observing how downstream variables respond to this intervention.""}"
20260816T141522Z,eig+meek,none,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.33218, ""mec_size"": 5, ""mec_entropy_nats"": 1.60944, ""mec_exhaustive"": true}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,325160078,1,5,4.5009,4,2,5,1.60944,1,2,4,2.0,0.5,0.95027,1.33218,0.38191,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,325160078,2,0,5.0109,2,1,3,1.09861,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X4 will resolve the most remaining direction uncertainty, as X4 is involved in three undirected edges, which is the highest number among all variables with undirected edges."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.33218, ""mec_size"": 5, ""mec_entropy_nats"": 1.60944, ""mec_exhaustive"": true}"
20260816T141522Z,oracle+meek,none,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_true_gain"", ""gain"": 4}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.33218, ""mec_size"": 5, ""mec_entropy_nats"": 1.60944, ""mec_exhaustive"": true}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X4 will resolve the direction of the undirected edges incident to it, specifically the edges with X0, X3, and X5."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_true_gain"", ""gain"": 4}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X4 will resolve the direction of the undirected edges incident to it, specifically the edges with X0, X3, and X5."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,random+meek,none,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_true_gain"", ""gain"": 4}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,maxdeg+meek,none,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,325160078,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X0 to observe the effect on downstream variables. This value is far from the observational mean, allowing us to detect shifts in the means of affected variables.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,325160078,2,1,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X1 to observe the effect on downstream variables and to help determine the causal structure.""}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,eig+meek,none,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,295485567,1,2,6.056,5,0,6,1.79176,1,5,5,0.0,1.0,1.24245,1.24245,0.0,5,5,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,325160078,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0, which appears to be a root node based on the observational data. I'll set its value to a high outlier to see how it affects downstream variables.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,325160078,2,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0 with a value of 5.0, which is far from its observational mean of -0.183. This should allow me to detect changes in downstream variables and help determine the causal structure.""}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the remaining direction uncertainty because X1 is connected to X2 by an undirected edge, and this intervention will orient this edge correctly."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the direction of the undirected edge between X1 and X2, as well as clarify the orientations of any edges incident to X1."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+meek,none,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,325160078,1,4,2.7965,4,0,5,1.60944,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X4 will resolve the most remaining direction uncertainty, as X4 is incident to three undirected edges, which is the highest number among all variables with undirected edges."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141522Z,random+meek,none,1,239607114,1,4,3.8241,6,1,12,2.48491,1,5,5,0.0,1.0,0.45056,1.51711,1.06655,5,3,2,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+meek,none,1,239607114,2,0,6.1613,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the direction of the undirected edge between X1 and X2, as well as clarify the orientations of any edges incident to X1."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,maxdeg+meek,none,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,maxdeg+meek,none,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
