arm,condition,model_tag,graph,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,anon,claude-haiku-4.5,asia,12,12,0,0.895098,0.144124,0.813552,0.976644,0.898148,0.153217,0.811457,0.984839,0.936765,0.053351,0.906579,0.966951,1.333333,1.497473,0.486058,2.180608,0.777778,0.164122,0.684917,0.870639,2.583333,0.668558,2.205061,2.961606,2.583333,0.668558,2.205061,2.961606,48.0,0.0,48.0,48.0,0.333333,0.492366,0.054751,0.611916,0.956209,0.032417,0.937867,0.974551,-0.333333,0.984732,-0.890498,0.223831,1.993605,0.522686,1.697868,2.289342,0.050127,0.094053,-0.003088,0.103343,0.987303,0.024909,0.97321,1.001397,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776167,0.533029,1.474577,2.077756,1.75,0.621582,1.398307,2.101693,2.0,0.738549,1.582127,2.417873,0.083333,0.288675,-0.08,0.246667,0.166667,0.389249,-0.053572,0.386905
probe,anon,claude-haiku-4.5,cancer,12,12,0,0.919312,0.071775,0.878702,0.959923,0.928571,0.074605,0.88636,0.970783,0.919312,0.071775,0.878702,0.959923,0.583333,0.514929,0.291985,0.874682,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,44.0,5.908392,40.657013,47.342987,0.5,0.522233,0.204519,0.795481,0.928571,0.074605,0.88636,0.970783,0.083333,1.1645,-0.575545,0.742211,1.493856,0.60973,1.148869,1.838843,0.479648,0.200753,0.366061,0.593234,0.869742,0.062022,0.83465,0.904834,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476417,0.134885,0.400098,0.552735,1.25,0.621582,0.898307,1.601693,1.583333,0.514929,1.291985,1.874682,0.25,0.452267,-0.005894,0.505894,0.0,0.0,0.0,0.0
probe,anon,claude-haiku-4.5,earthquake,12,12,0,0.919312,0.071775,0.878702,0.959923,0.928571,0.074605,0.88636,0.970783,0.919312,0.071775,0.878702,0.959923,0.583333,0.514929,0.291985,0.874682,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,44.0,5.908392,40.657013,47.342987,0.5,0.522233,0.204519,0.795481,0.928571,0.074605,0.88636,0.970783,0.083333,1.1645,-0.575545,0.742211,1.493856,0.60973,1.148869,1.838843,0.479648,0.200753,0.366061,0.593234,0.869742,0.062022,0.83465,0.904834,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61525,0.222637,0.489281,0.741219,1.25,0.621582,0.898307,1.601693,1.583333,0.514929,1.291985,1.874682,0.25,0.452267,-0.005894,0.505894,0.0,0.0,0.0,0.0
probe,anon,claude-haiku-4.5,sachs,12,12,0,0.476154,0.10489,0.416807,0.535501,1.0,0.0,1.0,1.0,0.754156,0.077226,0.710461,0.79785,10.833333,1.800673,9.814507,11.85216,0.9375,0.113067,0.873526,1.001474,2.5,1.087115,1.884907,3.115093,2.5,1.087115,1.884907,3.115093,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.564011,0.093647,0.511025,0.616997,-1.0,0.0,-1.0,-1.0,2.398903,0.764839,1.966155,2.831652,0.106689,0.249678,-0.034579,0.247958,0.941478,0.139076,0.862788,1.020167,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.706833,1.307509,1.967041,3.446626,2.166667,0.937437,1.636262,2.697072,2.333333,0.984732,1.776169,2.890498,0.166667,0.389249,-0.053572,0.386905,1.666667,1.073087,1.059511,2.273823
probe,anon,claude-haiku-4.5,survey,12,12,0,0.757382,0.286339,0.59537,0.919393,0.79697,0.291202,0.632207,0.961733,0.871018,0.089746,0.820239,0.921797,2.166667,2.037527,1.013827,3.319506,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,48.0,0.0,48.0,48.0,0.25,0.452267,-0.005894,0.505894,0.908489,0.070405,0.868653,0.948324,-0.416667,1.083625,-1.029785,0.196452,1.310885,0.674989,0.928974,1.692796,0.343432,0.327263,0.158266,0.528599,0.881896,0.147146,0.79864,0.965151,,,,,,,,,0.8946,0.067072,0.85665,0.932549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674333,0.313913,0.496721,0.851946,1.416667,0.668558,1.038394,1.794939,1.75,0.452267,1.494106,2.005894,0.25,0.452267,-0.005894,0.505894,0.083333,0.288675,-0.08,0.246667
probe,anon,gemini-3-flash-preview,asia,12,12,0,0.911438,0.124769,0.840843,0.982033,0.935185,0.100037,0.878584,0.991787,0.953268,0.051903,0.923901,0.982635,1.083333,1.443376,0.266667,1.9,0.722222,0.12975,0.648809,0.795635,2.833333,0.389249,2.613095,3.053572,2.833333,0.389249,2.613095,3.053572,48.0,0.0,48.0,48.0,0.416667,0.514929,0.125318,0.708015,0.962418,0.033295,0.94358,0.981257,-0.166667,1.029857,-0.749363,0.41603,2.362,0.386321,2.143418,2.580582,0.267789,0.35286,0.06814,0.467438,0.846527,0.224256,0.719643,0.973412,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.492667,0.666727,2.115431,2.869903,0.083333,0.288675,-0.08,0.246667,2.166667,0.57735,1.84,2.493333,0.083333,0.288675,-0.08,0.246667,0.333333,0.492366,0.054751,0.611916
probe,anon,gemini-3-flash-preview,cancer,12,12,0,0.948413,0.06461,0.911856,0.984969,0.97619,0.055607,0.944728,1.007653,0.948413,0.06461,0.911856,0.984969,0.416667,0.514929,0.125318,0.708015,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,39.333333,9.920899,33.720056,44.946611,0.583333,0.514929,0.291985,0.874682,0.948413,0.06461,0.911856,0.984969,0.166667,1.029857,-0.41603,0.749363,1.3968,0.63913,1.035178,1.758422,0.428168,0.185532,0.323194,0.533143,0.846054,0.138657,0.767601,0.924507,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477583,0.225353,0.350078,0.605089,0.166667,0.389249,-0.053572,0.386905,1.25,0.621582,0.898307,1.601693,0.083333,0.288675,-0.08,0.246667,0.333333,0.492366,0.054751,0.611916
probe,anon,gemini-3-flash-preview,earthquake,12,12,0,0.948413,0.06461,0.911856,0.984969,0.97619,0.055607,0.944728,1.007653,0.948413,0.06461,0.911856,0.984969,0.416667,0.514929,0.125318,0.708015,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,39.333333,9.920899,33.720056,44.946611,0.583333,0.514929,0.291985,0.874682,0.948413,0.06461,0.911856,0.984969,0.166667,1.029857,-0.41603,0.749363,1.3968,0.63913,1.035178,1.758422,0.428168,0.185532,0.323194,0.533143,0.846054,0.138657,0.767601,0.924507,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612083,0.285516,0.450538,0.773629,0.166667,0.389249,-0.053572,0.386905,1.25,0.621582,0.898307,1.601693,0.083333,0.288675,-0.08,0.246667,0.333333,0.492366,0.054751,0.611916
probe,anon,gemini-3-flash-preview,sachs,12,12,0,0.551252,0.133918,0.475481,0.627023,1.0,0.0,1.0,1.0,0.831281,0.094334,0.777907,0.884656,9.0,2.558409,7.552444,10.447556,0.979167,0.072169,0.938333,1.02,1.916667,0.900337,1.407253,2.42608,1.916667,0.900337,1.407253,2.42608,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.636756,0.10539,0.577126,0.696385,-1.0,0.0,-1.0,-1.0,2.132282,0.81444,1.671469,2.593095,2.1e-05,5.4e-05,-1e-05,5.1e-05,0.999998,4e-06,0.999996,1.000001,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2385,0.960704,1.69493,2.78207,0.416667,0.514929,0.125318,0.708015,2.916667,0.792961,2.468006,3.365327,0.25,0.452267,-0.005894,0.505894,2.833333,0.834847,2.360974,3.305693
probe,anon,gemini-3-flash-preview,survey,12,12,0,0.84218,0.159228,0.752088,0.932272,0.885859,0.14213,0.805441,0.966276,0.896545,0.08673,0.847473,0.945617,1.583333,1.443376,0.766667,2.4,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,48.0,0.0,48.0,48.0,0.416667,0.514929,0.125318,0.708015,0.92364,0.078924,0.878985,0.968296,-0.083333,1.1645,-0.742211,0.575545,1.925321,0.963425,1.380212,2.47043,0.644652,0.538692,0.339859,0.949446,0.71362,0.282199,0.553951,0.873289,,,,,,,,,0.8946,0.067072,0.85665,0.932549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893583,0.305248,0.720873,1.066294,0.25,0.452267,-0.005894,0.505894,2.333333,0.492366,2.054751,2.611916,0.166667,0.389249,-0.053572,0.386905,0.416667,0.514929,0.125318,0.708015
probe,anon,gpt-4o-mini-2024-07-18,asia,12,12,0,0.873529,0.157989,0.784139,0.96292,0.87963,0.167227,0.785012,0.974247,0.936724,0.046247,0.910557,0.962891,1.5,1.566699,0.613557,2.386443,0.777778,0.164122,0.684917,0.870639,2.583333,0.668558,2.205061,2.961606,2.583333,0.668558,2.205061,2.961606,48.0,0.0,48.0,48.0,0.25,0.452267,-0.005894,0.505894,0.951307,0.029511,0.93461,0.968004,-0.5,0.904534,-1.011788,0.011788,2.200379,0.407679,1.969713,2.431045,0.196632,0.305775,0.023624,0.369641,0.916785,0.158285,0.827227,1.006343,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127333,0.82574,1.660127,2.59454,4.0,0.0,4.0,4.0,2.75,1.288057,2.021213,3.478787,0.083333,0.288675,-0.08,0.246667,0.166667,0.389249,-0.053572,0.386905
probe,anon,gpt-4o-mini-2024-07-18,cancer,12,12,0,0.951058,0.061087,0.916495,0.985621,0.988095,0.041239,0.964762,1.011429,0.951058,0.061087,0.916495,0.985621,0.416667,0.514929,0.125318,0.708015,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,48.0,0.0,48.0,48.0,0.75,0.452267,0.494106,1.005894,0.969577,0.05559,0.938124,1.00103,0.666667,1.073087,0.059511,1.273823,0.812012,0.970822,0.262718,1.361307,0.417073,0.526637,0.1191,0.715046,0.811089,0.246079,0.671857,0.950321,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299333,0.374612,0.087377,0.51129,2.833333,0.57735,2.506667,3.16,3.166667,1.337116,2.410122,3.923211,0.166667,0.389249,-0.053572,0.386905,0.416667,0.514929,0.125318,0.708015
probe,anon,gpt-4o-mini-2024-07-18,earthquake,12,12,0,0.960317,0.059198,0.926823,0.993812,0.988095,0.041239,0.964762,1.011429,0.960317,0.059198,0.926823,0.993812,0.333333,0.492366,0.054751,0.611916,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,47.0,3.464102,45.04,48.96,0.75,0.452267,0.494106,1.005894,0.969577,0.05559,0.938124,1.00103,0.583333,0.996205,0.019677,1.146989,0.718032,0.882461,0.218732,1.217331,0.406737,0.519405,0.112856,0.700618,0.832917,0.231329,0.702031,0.963804,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095,0.34808,0.112555,0.506445,2.833333,0.57735,2.506667,3.16,2.916667,1.443376,2.1,3.733333,0.166667,0.389249,-0.053572,0.386905,0.416667,0.514929,0.125318,0.708015
probe,anon,gpt-4o-mini-2024-07-18,sachs,12,12,0,0.494486,0.116477,0.428583,0.560389,1.0,0.0,1.0,1.0,0.743791,0.084475,0.695994,0.791587,10.5,2.067058,9.330452,11.669548,0.979167,0.072169,0.938333,1.02,2.416667,0.792961,1.968006,2.865327,2.416667,0.792961,1.968006,2.865327,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.534845,0.096096,0.480474,0.589217,-1.0,0.0,-1.0,-1.0,2.78441,0.749442,2.360373,3.208447,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.816083,0.95946,2.273218,3.358949,4.0,0.0,4.0,4.0,1.166667,1.029857,0.58397,1.749363,0.166667,0.389249,-0.053572,0.386905,0.583333,0.792961,0.134673,1.031994
probe,anon,gpt-4o-mini-2024-07-18,survey,12,12,0,0.829351,0.229163,0.69969,0.959012,0.856061,0.234058,0.72363,0.988492,0.91521,0.061757,0.880268,0.950152,1.5,1.623688,0.581312,2.418688,0.333333,0.492366,0.054751,0.611916,0.666667,0.492366,0.388084,0.945249,0.666667,0.492366,0.388084,0.945249,48.0,0.0,48.0,48.0,0.333333,0.492366,0.054751,0.611916,0.934246,0.053427,0.904017,0.964476,-0.25,1.13818,-0.893986,0.393986,1.081991,0.988981,0.522422,1.641559,0.324816,0.428975,0.082101,0.567531,0.87772,0.176585,0.777807,0.977633,,,,,,,,,0.8946,0.067072,0.85665,0.932549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.462128,0.280526,0.803474,3.0,1.206045,2.317616,3.682384,2.25,1.356801,1.482318,3.017682,0.166667,0.389249,-0.053572,0.386905,0.333333,0.492366,0.054751,0.611916
probe,anon,gpt-5.4-mini,asia,12,12,0,0.858755,0.151242,0.773183,0.944328,0.87037,0.162978,0.778157,0.962584,0.92195,0.045708,0.896088,0.947812,1.75,1.484771,0.909912,2.590088,0.777778,0.164122,0.684917,0.870639,2.583333,0.668558,2.205061,2.961606,2.583333,0.668558,2.205061,2.961606,48.0,0.0,48.0,48.0,0.166667,0.389249,-0.053572,0.386905,0.945751,0.025515,0.931315,0.960188,-0.666667,0.778499,-1.107144,-0.226189,2.22516,0.547234,1.915533,2.534787,0.21839,0.314625,0.040374,0.396406,0.897423,0.184198,0.793203,1.001643,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044333,0.675523,1.66212,2.426546,2.833333,1.114641,2.202666,3.464001,2.833333,1.114641,2.202666,3.464001,0.083333,0.288675,-0.08,0.246667,0.083333,0.288675,-0.08,0.246667
