run_id,arm,model_tag,prompt,level,seed,step,target,a,b,z,se,mu_obs,mu_int,truth,decision,correct,rationale
20260819T070418Z,local_mechanical,none,,1,1470120545,1,4,4,5,1.05856,0.103,0.05581,-0.05323,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,1,1470120545,2,5,5,1,22.43475,0.11623,0.05535,2.66289,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,1470120545,3,2,2,3,18.2084,0.10418,0.06731,-1.82968,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,1004126917,1,4,4,2,18.74531,0.20853,-0.27798,3.63096,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,1004126917,1,4,4,5,43.89965,0.17275,-0.26165,7.32194,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,1343008841,1,5,5,0,25.7022,0.13453,0.23741,3.69506,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,848528041,1,1,1,3,0.16507,0.10484,-0.00406,0.01325,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,1,848528041,2,5,5,4,14.23688,0.1119,-0.05696,1.53618,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,433882786,1,3,3,2,39.79871,0.14274,-0.16449,5.51645,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,433882786,2,1,1,4,0.56022,0.0978,0.02381,-0.03098,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,1,920829464,1,3,3,4,35.96326,0.13158,0.03911,4.77098,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,424836758,1,2,2,3,35.80076,0.14171,0.07136,5.14467,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,424836758,1,2,2,5,33.82862,0.1238,-0.03185,4.15619,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,1036482875,1,0,0,1,1.99732,0.09018,0.14932,-0.03081,b_to_a,a_to_b,0,
20260819T070418Z,local_mechanical,none,,1,1036482875,1,0,0,3,2.02877,0.12832,-0.1447,0.11563,b_to_a,a_to_b,0,
20260819T070418Z,local_mechanical,none,,1,1036482875,2,1,1,3,23.49378,0.10945,-0.1447,-2.71608,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,674912463,1,1,1,3,39.44193,0.15878,0.04692,-6.2158,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,674912463,1,1,1,4,0.33645,0.10043,-0.04837,-0.01458,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,1,674912463,2,5,5,0,0.20057,0.09749,-0.03581,-0.01625,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,1,1761685205,1,4,4,2,17.59583,0.10488,-0.04242,1.80312,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,1,1761685205,2,3,3,1,0.43692,0.09534,-0.06672,-0.02506,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,1170454109,1,6,6,2,1.74586,0.09552,0.07522,-0.09154,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,1170454109,2,3,3,7,29.65891,0.12139,-0.02207,-3.62243,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,1922145947,1,7,7,4,1.11131,0.09737,0.00636,-0.10185,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,1922145947,2,0,0,4,1.12918,0.09339,0.00636,-0.0991,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,1922145947,2,0,0,6,45.50188,0.19722,-0.05846,-9.03219,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,1922145947,3,2,2,5,26.55977,0.11691,0.1627,-2.9424,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,490919193,1,3,3,0,21.11592,0.11199,0.0602,-2.30463,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,490919193,2,5,5,4,32.76868,0.12144,-0.07037,3.90895,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,113229833,1,7,7,1,34.61338,0.13298,0.07117,4.67419,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,113229833,2,2,2,6,0.25041,0.10767,0.03944,0.01247,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,113229833,3,6,6,0,25.49402,0.11936,0.09001,3.13303,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,115210587,1,7,7,1,29.41531,0.12611,-0.02558,3.68395,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,115210587,2,4,4,5,19.15284,0.11032,0.03801,-2.07489,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,1528591101,1,0,0,5,0.36948,0.17863,-0.07201,-0.00601,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,1528591101,2,5,5,6,0.18702,0.1371,0.05931,0.08495,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,2139245632,1,0,0,2,1.82292,0.23042,-0.29913,0.1209,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,2139245632,2,7,7,5,0.69428,0.10727,0.07906,0.15354,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,2139245632,2,7,7,6,36.52278,0.1389,-0.16238,-5.23543,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,2139245632,3,1,1,2,37.84646,0.15817,-0.29913,5.68704,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,1013733486,1,0,0,4,0.16714,0.09819,0.01494,-0.00147,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,1013733486,2,2,2,5,40.09636,0.13627,0.13567,5.59969,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,1013733486,2,2,2,7,35.8406,0.13989,0.12113,5.13483,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,1205066770,1,1,1,5,0.4908,0.10636,0.02296,-0.02924,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,2,1205066770,1,1,1,7,40.71432,0.19828,0.12219,8.19521,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,2,1205066770,2,3,3,4,0.40183,0.10452,0.01626,0.05826,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1209483262,1,6,6,0,20.90837,0.10596,-0.04195,2.1735,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1209483262,1,6,6,5,37.46182,0.13929,0.09595,-5.12213,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1409296086,1,8,8,2,0.23821,0.26925,0.08512,0.14926,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1409296086,1,8,8,4,0.48078,0.13229,0.06615,0.12975,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1409296086,2,6,6,7,1.09564,0.1003,-0.03877,0.07112,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1409296086,3,7,7,0,36.1223,0.1303,-0.01775,-4.72441,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1409296086,4,4,4,5,0.30361,0.1017,-0.04466,-0.01378,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1868687150,1,5,5,7,0.71379,0.22134,0.01892,0.17691,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1868687150,2,7,7,2,0.95231,0.09691,0.03561,-0.05667,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1868687150,3,0,0,1,1.32189,0.09126,0.13872,0.01809,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1868687150,3,0,0,9,33.13169,0.13246,0.14479,-4.24371,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1851410617,1,2,2,5,0.37573,0.09269,0.03955,0.00472,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1851410617,2,9,9,0,21.00641,0.18206,-0.01037,-3.83472,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1851410617,2,9,9,1,0.6924,0.09321,-0.01356,0.05098,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1851410617,2,9,9,3,45.73414,0.23336,0.04731,10.71987,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1511305649,1,3,3,5,0.59857,0.09961,-0.0596,2e-05,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1511305649,2,2,2,5,1.44699,0.10203,-0.0596,0.08804,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1221181939,1,4,4,5,0.59327,0.10098,0.01313,0.07304,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1221181939,2,8,8,0,32.93675,0.14563,-0.08461,-4.88133,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1221181939,2,8,8,2,0.35575,0.09907,-0.07099,-0.03574,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1221181939,3,7,7,2,1.04571,0.09859,-0.07099,-0.17409,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1971979182,1,0,0,4,22.09218,0.1112,-0.11183,-2.56844,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1971979182,2,3,3,2,39.17791,0.1454,0.02206,-5.67453,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1971979182,3,6,6,5,0.72871,0.10451,0.03009,-0.04607,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1971979182,3,6,6,9,31.51301,0.2724,0.05747,-8.52658,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,672264874,1,8,8,1,34.0976,0.12703,-0.02348,-4.35494,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,672264874,2,4,4,2,39.82384,0.15044,-0.01472,5.97622,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,672264874,2,4,4,3,30.32381,0.11956,0.03689,3.66249,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,672264874,2,4,4,9,39.76407,0.15239,0.05182,6.11155,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1871593145,1,3,3,8,16.1051,0.11273,0.00175,-1.81384,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1871593145,2,7,7,1,43.36008,0.35637,-0.0824,-15.53461,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1871593145,2,7,7,5,33.03646,0.12641,-0.03884,4.13719,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1871593145,2,7,7,6,0.30374,0.1017,0.02905,0.05994,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1871593145,3,2,2,4,0.1795,0.13305,-0.08706,-0.06317,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1871593145,4,4,4,6,0.2775,0.10522,0.02905,-0.00015,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1160858884,1,4,4,3,0.41229,0.12145,0.06438,0.0143,b_to_a,b_to_a,1,
20260819T070418Z,local_mechanical,none,,3,1160858884,2,5,5,1,39.73257,0.14293,-0.18966,-5.8685,a_to_b,a_to_b,1,
20260819T070418Z,local_mechanical,none,,3,1160858884,3,8,8,3,17.19172,0.11303,0.06438,2.00755,a_to_b,a_to_b,1,
