arm,model_tag,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe_marginal,qwen3-coder-30b-a3b-instruct,40,40,0,0.916168,0.124331,0.877638,0.954699,0.942182,0.145133,0.897205,0.98716,0.945998,0.067026,0.925226,0.966769,0.85,1.12204,0.502276,1.197724,0.7875,0.213463,0.721347,0.853653,2.2,0.723241,1.975865,2.424135,2.2,0.723241,1.975865,2.424135,45.2,8.930501,42.432409,47.967591,0.5,0.50637,0.343074,0.656926,0.94417,0.072885,0.921582,0.966757,0.0,1.012739,-0.313851,0.313851,2.282328,0.66542,2.076113,2.488544,0.135593,0.209818,0.070569,0.200616,0.961162,0.0691,0.939748,0.982576,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1531.5,487.042566,1380.563945,1682.436055,311.6,652.377223,109.426204,513.773796,1843.1,931.574179,1554.402171,2131.797829,0.000661,0.000426,0.000529,0.000793,1.025,0.158114,0.976,1.074,0.0,0.0,0.0,0.0,0.75405,0.512179,0.595324,0.912776,1.625,1.659278,1.110784,2.139216,2.375,1.643753,1.865596,2.884404,,,,,,,,
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,40,40,0,0.944927,0.081005,0.919824,0.970031,0.943045,0.12834,0.903272,0.982818,0.953392,0.06545,0.933109,0.973675,0.725,1.012423,0.411247,1.038753,0.689583,0.177016,0.634726,0.744441,2.55,0.677476,2.340048,2.759952,2.55,0.677476,2.340048,2.759952,47.95,0.316228,47.852,48.048,0.575,0.500641,0.41985,0.73015,0.954368,0.069407,0.932859,0.975877,0.15,1.001281,-0.1603,0.4603,2.365895,0.648307,2.164982,2.566807,0.235842,0.245709,0.159696,0.311988,0.91582,0.116472,0.879725,0.951915,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1019.7,342.280002,913.626328,1125.773672,93.8,18.139347,88.178558,99.421442,1113.5,341.30068,1007.729824,1219.270176,0.000209,5.2e-05,0.000193,0.000225,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.223325,0.869572,-0.046158,0.492808,3.525,0.784056,3.282019,3.767981,2.375,1.294713,1.973764,2.776236,,,,,,,,
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,40,40,0,0.903131,0.163844,0.852356,0.953907,0.920754,0.207772,0.856365,0.985143,0.945312,0.062657,0.925894,0.964729,0.925,1.22762,0.544557,1.305443,0.733333,0.209463,0.66842,0.798247,2.375,0.585618,2.193515,2.556485,2.375,0.585618,2.193515,2.556485,45.2,8.930501,42.432409,47.967591,0.5,0.50637,0.343074,0.656926,0.94417,0.072885,0.921582,0.966757,0.025,1.049725,-0.300313,0.350313,2.282328,0.66542,2.076113,2.488544,0.18975,0.262741,0.108325,0.271174,0.94057,0.102075,0.908936,0.972203,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1531.5,487.042566,1380.563945,1682.436055,311.6,652.377223,109.426204,513.773796,1843.1,931.574179,1554.402171,2131.797829,0.000661,0.000426,0.000529,0.000793,1.025,0.158114,0.976,1.074,0.0,0.0,0.0,0.0,3.281775,19.139723,-2.649687,9.213237,1.625,1.659278,1.110784,2.139216,2.375,1.643753,1.865596,2.884404,,,,,,,,
probe_mec_only,none,40,40,0,0.842687,0.193436,0.782741,0.902634,0.924711,0.158236,0.875674,0.973749,0.938309,0.06314,0.918742,0.957877,1.2,1.181047,0.83399,1.56601,0.9625,0.133373,0.921167,1.003833,1.65,0.662164,1.444793,1.855207,1.65,0.662164,1.444793,1.855207,6.75,4.897671,5.232196,8.267804,0.4,0.496139,0.246245,0.553755,0.847233,0.183786,0.790277,0.904189,-0.2,0.992278,-0.50751,0.10751,1.696969,0.67713,1.487124,1.906814,1e-06,3e-06,-0.0,1e-06,1.0,0.0,1.0,1.0,,,,,,,,,0.938309,0.06314,0.918742,0.957877,,,,,,,,,,,,,,,,,,,,,,,,,0.08005,0.090709,0.051939,0.108161,,,,,,,,,,,,,,,,
probe_no_bic,gpt-4o-mini-2024-07-18,40,40,0,0.932608,0.08014,0.907772,0.957443,0.938184,0.125145,0.899401,0.976967,0.943704,0.06404,0.923858,0.96355,0.85,0.975337,0.54774,1.15226,0.69375,0.186231,0.636036,0.751464,2.55,0.638508,2.352124,2.747876,2.55,0.638508,2.352124,2.747876,47.95,0.316228,47.852,48.048,0.575,0.500641,0.41985,0.73015,0.954368,0.069407,0.932859,0.975877,0.325,1.268706,-0.068176,0.718176,3.870136,0.006729,3.868051,3.872221,0.414655,0.399126,0.290965,0.538346,0.792449,0.211225,0.72699,0.857909,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1019.7,342.280002,913.626328,1125.773672,93.8,18.139347,88.178558,99.421442,1113.5,341.30068,1007.729824,1219.270176,0.000209,5.2e-05,0.000193,0.000225,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.73325,0.397207,0.610154,0.856346,3.525,0.784056,3.282019,3.767981,2.375,1.294713,1.973764,2.776236,,,,,,,,
probe_no_bic,qwen3-coder-30b-a3b-instruct,40,40,0,0.912766,0.092367,0.884141,0.941391,0.925932,0.169332,0.873456,0.978409,0.933786,0.068679,0.912502,0.95507,1.0,1.012739,0.686149,1.313851,0.733333,0.201667,0.670836,0.795831,2.425,0.675107,2.215782,2.634218,2.425,0.675107,2.215782,2.634218,45.2,8.930501,42.432409,47.967591,0.5,0.50637,0.343074,0.656926,0.94417,0.072885,0.921582,0.966757,0.15,1.23101,-0.231494,0.531494,3.7693,0.359958,3.657748,3.880853,0.346901,0.445984,0.208689,0.485113,0.830794,0.230116,0.75948,0.902108,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1531.5,487.042566,1380.563945,1682.436055,311.6,652.377223,109.426204,513.773796,1843.1,931.574179,1554.402171,2131.797829,0.000661,0.000426,0.000529,0.000793,1.025,0.158114,0.976,1.074,0.0,0.0,0.0,0.0,3.852775,19.056636,-2.052938,9.758488,1.625,1.659278,1.110784,2.139216,2.375,1.643753,1.865596,2.884404,,,,,,,,
probe_no_update,gpt-4o-mini-2024-07-18,40,40,0,0.60875,0.234618,0.536042,0.681459,0.893838,0.247721,0.817069,0.970608,0.939958,0.061814,0.920801,0.959114,2.725,1.449801,2.275702,3.174298,0.620833,0.088414,0.593434,0.648233,2.775,0.619657,2.582966,2.967034,2.775,0.619657,2.582966,2.967034,47.95,0.316228,47.852,48.048,0.575,0.500641,0.41985,0.73015,0.954368,0.069407,0.932859,0.975877,3.825,6.500049,1.810614,5.839386,2.365895,0.648307,2.164982,2.566807,2.365895,0.648307,2.164982,2.566807,0.170011,0.158923,0.12076,0.219261,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1019.7,342.280002,913.626328,1125.773672,93.8,18.139347,88.178558,99.421442,1113.5,341.30068,1007.729824,1219.270176,0.000209,5.2e-05,0.000193,0.000225,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.09595,0.734864,0.868213,1.323687,3.525,0.784056,3.282019,3.767981,2.375,1.294713,1.973764,2.776236,,,,,,,,
probe_no_update,qwen3-coder-30b-a3b-instruct,40,40,0,0.622867,0.231508,0.551122,0.694611,0.906208,0.242267,0.831129,0.981287,0.937984,0.062688,0.918557,0.957412,2.65,1.442043,2.203106,3.096894,0.620833,0.088414,0.593434,0.648233,2.775,0.619657,2.582966,2.967034,2.775,0.619657,2.582966,2.967034,45.2,8.930501,42.432409,47.967591,0.5,0.50637,0.343074,0.656926,0.94417,0.072885,0.921582,0.966757,3.5,6.667949,1.433581,5.566419,2.282328,0.66542,2.076113,2.488544,2.282328,0.66542,2.076113,2.488544,0.177391,0.141461,0.133552,0.22123,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1531.5,487.042566,1380.563945,1682.436055,311.6,652.377223,109.426204,513.773796,1843.1,931.574179,1554.402171,2131.797829,0.000661,0.000426,0.000529,0.000793,1.025,0.158114,0.976,1.074,0.0,0.0,0.0,0.0,3.4508,15.584505,-1.378888,8.280488,1.625,1.659278,1.110784,2.139216,2.375,1.643753,1.865596,2.884404,,,,,,,,
probe_oracle_edits,none,40,40,0,0.998077,0.012163,0.994308,1.001846,1.0,0.0,1.0,1.0,0.998077,0.012163,0.994308,1.001846,0.025,0.158114,-0.024,0.074,0.891667,0.205168,0.828084,0.955249,2.0,0.50637,1.843074,2.156926,2.0,0.50637,1.843074,2.156926,40.4,13.459912,36.22873,44.57127,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.025,0.158114,0.976,1.074,1.99534,0.492588,1.842685,2.147995,0.017327,0.109584,-0.016634,0.051287,0.987658,0.078054,0.963469,1.011848,,,,,,,,,0.938309,0.06314,0.918742,0.957877,,,,,,,,,,,,,,,,,,,,,,,,,1.799,1.149125,1.442882,2.155118,0.05,0.220721,-0.018402,0.118402,0.675,0.655842,0.471753,0.878247,0.05,0.220721,-0.018402,0.118402,0.675,0.655842,0.471753,0.878247
probe_oracle_edits_noreserve,none,40,40,0,0.998077,0.012163,0.994308,1.001846,1.0,0.0,1.0,1.0,0.998077,0.012163,0.994308,1.001846,0.025,0.158114,-0.024,0.074,0.904167,0.195707,0.843516,0.964817,1.975,0.530481,1.810602,2.139398,1.975,0.530481,1.810602,2.139398,40.4,13.459912,36.22873,44.57127,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.025,0.158114,0.976,1.074,1.985431,0.463103,1.841914,2.128948,0.017327,0.109584,-0.016634,0.051287,0.987658,0.078054,0.963469,1.011848,,,,,,,,,0.938309,0.06314,0.918742,0.957877,,,,,,,,,,,,,,,,,,,,,,,,,1.7717,1.142212,1.417725,2.125675,0.05,0.220721,-0.018402,0.118402,0.675,0.655842,0.471753,0.878247,0.05,0.220721,-0.018402,0.118402,0.675,0.655842,0.471753,0.878247
probe_random_edits,none,40,40,0,0.91008,0.125868,0.871074,0.949087,0.9236,0.175403,0.869242,0.977958,0.94347,0.062512,0.924097,0.962842,0.975,1.229707,0.59391,1.35609,0.6875,0.176777,0.632716,0.742284,2.55,0.677476,2.340048,2.759952,2.55,0.677476,2.340048,2.759952,47.55,1.060962,47.221204,47.878796,0.5,0.50637,0.343074,0.656926,0.943059,0.073391,0.920314,0.965803,0.05,1.084861,-0.286202,0.386202,2.23163,0.591226,2.048407,2.414852,0.295401,0.304164,0.20114,0.389663,0.884103,0.159774,0.834589,0.933618,,,,,,,,,0.938309,0.06314,0.918742,0.957877,,,,,,,,,,,,,,,,,,,,,,,,,2.566175,1.365218,2.14309,2.98926,3.825,0.384808,3.705747,3.944253,3.675,0.615505,3.484253,3.865747,0.0,0.0,0.0,0.0,0.275,0.452203,0.134861,0.415139
probe_random_edits_noreserve,none,40,40,0,0.851747,0.143445,0.807293,0.896201,0.922291,0.165084,0.871131,0.973451,0.895504,0.05725,0.877762,0.913246,1.75,1.255756,1.360837,2.139163,0.697917,0.183632,0.641009,0.754825,2.55,0.677476,2.340048,2.759952,2.55,0.677476,2.340048,2.759952,47.55,1.060962,47.221204,47.878796,0.075,0.266747,-0.007666,0.157666,0.889879,0.069367,0.868382,0.911376,-0.85,0.533494,-1.015331,-0.684669,2.295315,0.666088,2.088892,2.501738,0.252974,0.300856,0.159737,0.34621,0.872296,0.171467,0.819158,0.925435,,,,,,,,,0.938309,0.06314,0.918742,0.957877,,,,,,,,,,,,,,,,,,,,,,,,,2.408075,1.239666,2.023899,2.792251,3.825,0.384808,3.705747,3.944253,3.675,0.615505,3.484253,3.865747,0.0,0.0,0.0,0.0,0.275,0.452203,0.134861,0.415139
probe_random_hyp,none,40,40,0,0.348333,0.22111,0.279811,0.416856,0.498019,0.374521,0.381954,0.614085,0.59125,0.223805,0.521892,0.660608,8.1,4.705698,6.641689,9.558311,0.9875,0.079057,0.963,1.012,0.275,0.505736,0.118271,0.431729,0.275,0.505736,0.118271,0.431729,12.0,0.0,12.0,12.0,0.025,0.158114,-0.024,0.074,0.476667,0.173248,0.422976,0.530357,-0.95,0.316228,-1.048,-0.852,0.12817,0.30134,0.034784,0.221556,0.000485,0.001875,-9.7e-05,0.001066,0.99994,0.000242,0.999865,1.000015,,,,,,,,,0.938309,0.06314,0.918742,0.957877,,,,,,,,,,,,,,,,,,,,,,,,,0.028525,0.022778,0.021466,0.035584,,,,,,,,,,,,,,,,
probe_random_sel,gpt-4o-mini-2024-07-18,40,40,0,0.900894,0.124387,0.862347,0.939442,0.935267,0.137455,0.892669,0.977865,0.955661,0.057982,0.937692,0.97363,0.975,1.165476,0.613815,1.336185,0.670833,0.150911,0.624065,0.717601,2.65,0.735544,2.422052,2.877948,2.65,0.735544,2.422052,2.877948,47.95,0.316228,47.852,48.048,0.575,0.500641,0.41985,0.73015,0.954368,0.069407,0.932859,0.975877,0.3,1.244475,-0.085667,0.685667,2.365895,0.648307,2.164982,2.566807,0.42098,0.494193,0.267828,0.574132,0.811381,0.255409,0.732229,0.890533,,,,,,,,,0.938309,0.06314,0.918742,0.957877,1019.7,342.280002,913.626328,1125.773672,93.8,18.139347,88.178558,99.421442,1113.5,341.30068,1007.729824,1219.270176,0.000209,5.2e-05,0.000193,0.000225,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.268575,1.270417,-0.125131,0.662281,3.525,0.784056,3.282019,3.767981,2.375,1.294713,1.973764,2.776236,,,,,,,,
