run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T143303Z,2026-08-16T14:33:31.064823+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1078156455,10781564550108,6,6,60,40,3,2,6,6,success,,4.131,0.5,1.0,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,10,1.0,1,2,12,0,1,12,12,0,0.222222,-1,-1,0.41497,0.0,1.0,12,12,0,1,,,,0.8,4,0,1,0,0,755,424,0,1179,0.00036765,4.073
20260816T143303Z,2026-08-16T14:33:35.222869+00:00,study2,probe_skel_only,,none,1,1158667886,11586678860108,6,6,60,40,3,2,6,3,success,,0.129,1.0,0.8333333333333334,0.9090909090909091,0.8,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,24,0,0,0.909091,-1,-1,2.89039,0.0,1.0,,,,,,,,0.909091,5,0,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:24.826289+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,10.568,0.625,0.8333333333333334,0.7142857142857143,0.5714285714285715,0.375,0.5,0.42857142857142855,6,1.0,1,2,8,0,1,12,12,0,0.5,-1,-1,0.92393,0.0,1.0,12,12,0,1,,,,0.8,4,0,1,0,0,1145,735,576,1880,0.00155739,10.4973
20260816T143303Z,2026-08-16T14:33:30.193682+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1078156455,10781564550108,6,6,60,40,3,2,6,6,success,,5.754,0.25,0.3333333333333333,0.28571428571428575,1.0,0.125,0.16666666666666666,0.14285714285714288,11,1.0,0,2,8,0,0,8,8,0,0.181818,-1,-1,0.0,0.0,1.0,12,8,0,1,,,,0.8,4,0,1,0,0,1140,594,576,1734,0.00131544,5.7373
20260816T143303Z,2026-08-16T14:33:35.970743+00:00,study2,probe_skel_only,,none,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,0.034,1.0,0.375,0.5454545454545454,0.33333333333333337,0.6666666666666666,0.25,0.36363636363636365,6,1.0,1,1,3,0,1,8,0,0,0.545455,-1,-1,0.69315,0.0,1.0,,,,,,,,0.545455,1,2,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:33.541823+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1158667886,11586678860108,6,6,60,40,3,2,6,3,success,,2.84,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,1.0,2,2,3,0,2,11,11,0,0.4,-1,-1,0.0684,0.0,1.0,12,11,0,1,,,,0.909091,5,0,1,0,0,751,215,0,966,0.00024165,2.7932
20260816T143303Z,2026-08-16T14:33:35.462600+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,5.402,0.6,0.75,0.6666666666666665,0.6666666666666665,0.4,0.5,0.4444444444444445,8,1.0,1,1,10,0,1,11,11,0,0.444444,-1,-1,0.69488,0.0,1.0,12,11,0,1,,,,0.545455,1,2,1,0,0,1002,520,0,1522,0.0004623,5.328
20260816T143303Z,2026-08-16T14:33:40.892947+00:00,study2,probe_skel_only,,none,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,0.246,0.8571428571428571,0.75,0.7999999999999999,0.8,0.8571428571428571,0.75,0.7999999999999999,3,1.0,2,2,7,0,2,48,0,0,0.8,-1,-1,1.88424,0.0,1.0,,,,,,,,0.8,3,4,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:36.413177+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,5.622,0.5454545454545454,0.75,0.631578947368421,0.6,0.2727272727272727,0.375,0.3157894736842105,10,1.0,0,2,11,0,0,1,1,0,0.315789,-1,-1,-0.0,-0.0,1.0,12,1,0,1,,,,0.8,3,4,1,0,0,1001,585,0,1586,0.00050115,5.6025
20260816T143303Z,2026-08-16T14:33:35.418880+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,7.418,0.42857142857142855,0.375,0.39999999999999997,0.5,0.2857142857142857,0.25,0.26666666666666666,10,0.5,2,1,7,0,2,12,12,0,0.375,-1,-1,0.68778,0.0,1.0,12,12,0,1,,,,0.545455,1,2,1,0,0,1493,691,576,2184,0.00163919,7.322
20260816T143303Z,2026-08-16T14:33:42.867667+00:00,study2,probe_skel_only,,none,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,0.257,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,32,0,0,0.769231,-1,-1,2.1127,0.0,1.0,,,,,,,,0.769231,3,2,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:42.058283+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,4.752,0.75,0.75,0.75,0.5714285714285715,0.25,0.25,0.25,8,1.0,1,2,8,0,1,12,12,0,0.266667,-1,-1,0.00991,0.0,1.0,12,12,0,1,,,,0.769231,3,2,1,0,0,1001,438,0,1439,0.00041295,4.6794
20260816T143303Z,2026-08-16T14:33:41.171275+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,7.629,0.375,0.375,0.375,0.3333333333333333,0.125,0.125,0.125,12,1.0,0,2,8,0,0,12,12,0,0.25,-1,-1,0.0,0.0,1.0,12,12,0,1,,,,0.769231,3,2,1,0,0,1502,665,1472,2167,0.00127648,7.6108
20260816T143303Z,2026-08-16T14:33:48.823877+00:00,study2,probe_skel_only,,none,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,0.445,1.0,0.875,0.9333333333333333,0.6666666666666666,0.8571428571428571,0.75,0.7999999999999999,2,0.6666666666666666,3,2,7,0,3,48,0,0,0.933333,-1,-1,2.63906,0.69315,0.5,,,,,,,,0.933333,7,0,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:32.976113+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1158667886,11586678860108,6,6,60,40,3,2,6,3,success,,18.409,0.46153846153846156,1.0,0.631578947368421,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.42105263157894735,9,1.0,2,2,13,0,2,12,12,0,0.444444,-1,-1,0.56008,0.00316,0.99967,12,12,0,1,,,,0.909091,5,0,1,0,0,1142,789,576,1931,0.00164784,18.2952
20260816T143303Z,2026-08-16T14:33:43.156754+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,8.291,0.25,0.25,0.25,0.0,0.25,0.25,0.25,12,1.0,1,2,8,0,1,12,12,0,0.375,-1,-1,0.07341,0.0,1.0,12,12,0,1,,,,0.933333,7,0,1,0,0,1500,708,576,2208,0.00167124,8.1637
20260816T143303Z,2026-08-16T14:33:51.484633+00:00,study2,probe_skel_only,,none,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,0.221,1.0,0.75,0.8571428571428571,0.6666666666666665,0.8333333333333334,0.625,0.7142857142857143,3,0.5,2,1,6,0,2,48,0,0,0.857143,-1,-1,1.60945,0.0,1.0,,,,,,,,0.857143,4,2,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:46.838422+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,5.934,0.5,0.75,0.6,0.6666666666666666,0.25,0.375,0.3,11,1.0,0,2,12,0,0,6,6,0,0.3,-1,-1,3e-05,3e-05,1.0,12,6,0,1,,,,0.933333,7,0,1,0,0,1003,637,0,1640,0.00053265,5.9066
20260816T143303Z,2026-08-16T14:33:36.030653+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,21.804,0.75,0.75,0.75,0.4,0.25,0.25,0.25,8,1.0,1,2,8,0,1,11,11,0,0.266667,-1,-1,0.04296,0.0,1.0,12,11,0,1,,,,0.8,3,4,1,0,0,1492,667,1472,2159,0.00127538,21.7276
20260816T143303Z,2026-08-16T14:33:57.860925+00:00,study2,probe_skel_only,,none,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,0.095,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,4,1.0,2,2,4,0,2,16,0,0,0.666667,-1,-1,2.19722,0.0,1.0,,,,,,,,0.666667,4,0,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:51.425056+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,6.602,0.45454545454545453,0.625,0.5263157894736842,0.5714285714285715,0.36363636363636365,0.5,0.4210526315789474,10,1.0,0,1,11,0,0,1,1,0,0.421053,-1,-1,-0.0,-0.0,1.0,12,1,0,1,,,,0.857143,4,2,1,0,0,1004,580,0,1584,0.0004986,6.5836
20260816T143303Z,2026-08-16T14:33:52.803017+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,5.514,0.2222222222222222,0.25,0.23529411764705882,0.0,0.2222222222222222,0.25,0.23529411764705882,13,1.0,0,2,9,0,0,1,1,0,0.235294,-1,-1,-0.0,-0.0,1.0,12,1,0,1,,,,0.666667,4,0,1,0,0,1003,526,0,1529,0.00046605,5.502
20260816T143303Z,2026-08-16T14:33:58.341551+00:00,study2,probe_skel_only,,none,2,424836758,4248367580209,8,8,60,40,3,2,8,4,success,,0.199,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,2,1.0,1,2,6,0,1,48,0,0,0.857143,-1,-1,1.62391,0.00724,0.99922,,,,,,,,0.857143,0,6,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:51.733835+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,7.293,0.2857142857142857,0.25,0.26666666666666666,0.0,0.2857142857142857,0.25,0.26666666666666666,11,0.6666666666666666,3,2,7,0,3,2,2,0,0.266667,-1,-1,0.69315,0.60541,0.70632,12,2,0,1,,,,0.666667,4,0,1,0,0,1499,692,576,2191,0.00164359,7.2633
20260816T143303Z,2026-08-16T14:33:59.060653+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1036482875,10364828750209,8,8,60,40,2,1,8,4,success,,4.517,0.625,0.625,0.625,0.5714285714285715,0.25,0.25,0.25,9,0.5,2,1,8,0,2,9,9,0,0.25,-1,-1,0.69616,0.01033,0.99864,12,9,0,1,,,,0.769231,3,2,1,0,0,1004,429,0,1433,0.000408,4.4426
20260816T143303Z,2026-08-16T14:33:58.049068+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,424836758,4248367580209,8,8,60,40,3,2,8,4,success,,5.553,0.3333333333333333,0.5,0.4,0.6666666666666666,0.25,0.375,0.3,13,1.0,1,2,12,0,1,2,2,0,0.3,-1,-1,0.68635,2e-05,1.0,12,2,0,1,,,,0.857143,0,6,1,0,0,999,629,0,1628,0.00052725,5.5133
20260816T143303Z,2026-08-16T14:34:03.617112+00:00,study2,probe_skel_only,,none,2,1036482875,10364828750209,8,8,60,40,2,1,8,4,success,,0.165,1.0,0.625,0.7692307692307693,0.8571428571428571,1.0,0.625,0.7692307692307693,3,0.5,2,1,5,0,2,32,0,0,0.769231,-1,-1,1.79176,0.0,1.0,,,,,,,,0.769231,3,2,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:58.566824+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1036482875,10364828750209,8,8,60,40,2,1,8,4,success,,8.572,0.8333333333333334,0.625,0.7142857142857143,0.28571428571428575,0.16666666666666666,0.125,0.14285714285714288,8,0.5,2,1,6,0,2,11,11,0,0.222222,-1,-1,1.14893,0.80865,0.68158,12,11,0,1,,,,0.769231,3,2,1,0,0,1500,793,576,2293,0.00181574,8.4351
20260816T143303Z,2026-08-16T14:34:07.179439+00:00,study2,probe_skel_only,,none,2,674912463,6749124630209,8,8,60,40,3,2,8,4,success,,0.225,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,0,0,0.857143,-1,-1,2.07945,0.0,1.0,,,,,,,,0.857143,4,2,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:49.301360+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,19.183,0.3888888888888889,0.875,0.5384615384615385,0.888888888888889,0.3333333333333333,0.75,0.46153846153846156,13,1.0,0,1,18,0,0,11,11,0,0.461538,-1,-1,0.0,0.0,1.0,12,11,0,1,,,,0.857143,4,2,1,0,0,1491,1081,576,2572,0.00230129,19.1626
20260816T143303Z,2026-08-16T14:34:03.813115+00:00,study2,probe_llm_graphs,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,674912463,6749124630209,8,8,60,40,3,2,8,4,success,,4.83,0.5555555555555556,0.625,0.5882352941176471,0.3333333333333333,0.4444444444444444,0.5,0.47058823529411764,8,1.0,1,2,9,0,1,12,12,0,0.470588,-1,-1,0.14535,0.0,1.0,12,12,0,1,,,,0.857143,4,2,1,0,0,1002,477,0,1479,0.0004365,4.7515
20260816T143303Z,2026-08-16T14:34:08.681100+00:00,study2,probe_skel_only,,none,2,1761685205,17616852050209,8,8,60,40,2,1,8,3,success,,0.158,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,1.0,1,1,7,0,1,48,0,0,0.933333,-1,-1,2.30259,0.0,1.0,,,,,,,,0.933333,5,2,,,,,,,,,
20260816T143303Z,2026-08-16T14:33:57.985332+00:00,study2,probe_llm_graphs,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,424836758,4248367580209,8,8,60,40,3,2,8,4,success,,10.939,0.3684210526315789,0.875,0.5185185185185185,0.5,0.15789473684210525,0.375,0.22222222222222218,17,1.0,0,2,19,0,0,12,12,0,0.375,-1,-1,0.0,0.0,1.0,12,12,0,1,,,,0.857143,0,6,1,0,0,1497,1065,576,2562,0.00227679,10.9149
