arm,model_tag,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe_marginal,qwen3-coder-30b-a3b-instruct,80,80,0,0.955211,0.081266,0.937402,0.973019,0.967702,0.072204,0.95188,0.983524,0.965142,0.056358,0.952792,0.977492,0.575,1.028394,0.349643,0.800357,0.708333,0.192602,0.666127,0.750539,2.4375,0.726423,2.278316,2.596684,2.4375,0.726423,2.278316,2.596684,45.65,8.537483,43.779142,47.520858,0.6625,0.47584,0.558227,0.766773,0.965082,0.058602,0.95224,0.977924,0.3375,0.967101,0.125575,0.549425,2.405345,0.617346,2.270063,2.540627,0.215095,0.294974,0.150456,0.279734,0.931757,0.121103,0.905219,0.958295,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1518.9625,458.793311,1418.424983,1619.500017,288.5125,94.321024,267.843494,309.181506,1807.475,526.794077,1692.036158,1922.913842,0.000866,0.000249,0.000812,0.000921,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.082062,0.814645,0.903546,1.260579,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,80,80,0,0.946928,0.107715,0.923323,0.970532,0.955558,0.096,0.934521,0.976595,0.964032,0.056709,0.951605,0.976459,0.65,1.080319,0.413265,0.886735,0.71875,0.200375,0.674841,0.762659,2.4,0.686211,2.249627,2.550373,2.4,0.686211,2.249627,2.550373,47.325,3.19721,46.62438,48.02562,0.625,0.487177,0.518243,0.731757,0.960979,0.063026,0.947168,0.974791,0.25,0.974355,0.036485,0.463515,2.261565,0.565279,2.137693,2.385438,0.155069,0.203898,0.110388,0.19975,0.955084,0.068384,0.940099,0.97007,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1019.8375,340.01945,945.327453,1094.347547,93.875,18.903067,89.732683,98.017317,1113.7125,340.940256,1039.000672,1188.424328,0.000196,5.1e-05,0.000185,0.000207,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.075463,0.05993,0.06233,0.088595,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,80,80,0,0.947358,0.1089,0.923495,0.971222,0.966511,0.077799,0.949463,0.98356,0.96418,0.056412,0.951819,0.976542,0.6,1.001265,0.380588,0.819412,0.70625,0.188438,0.664957,0.747543,2.45,0.744601,2.286832,2.613168,2.45,0.744601,2.286832,2.613168,45.65,8.537483,43.779142,47.520858,0.6625,0.47584,0.558227,0.766773,0.965082,0.058602,0.95224,0.977924,0.35,0.982119,0.134784,0.565216,2.405345,0.617346,2.270063,2.540627,0.238492,0.288582,0.175254,0.301731,0.924882,0.113313,0.900051,0.949712,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1518.9625,458.793311,1418.424983,1619.500017,288.5125,94.321024,267.843494,309.181506,1807.475,526.794077,1692.036158,1922.913842,0.000866,0.000249,0.000812,0.000921,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.075362,0.050758,0.06424,0.086485,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_mec_only,none,80,80,0,0.866595,0.195668,0.823718,0.909473,0.956562,0.094493,0.935855,0.977269,0.947241,0.061773,0.933704,0.960778,1.0125,1.174559,0.755113,1.269887,0.904167,0.183295,0.864,0.944333,1.8125,0.764625,1.644944,1.980056,1.8125,0.764625,1.644944,1.980056,6.8,4.76113,5.756671,7.843329,0.45,0.500633,0.340294,0.559706,0.868262,0.195661,0.825386,0.911138,-0.1,1.001265,-0.319412,0.119412,1.697815,0.685541,1.547589,1.84804,0.017329,0.154992,-0.016635,0.051293,0.990625,0.083853,0.97225,1.009,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,0.114962,0.138691,0.084571,0.145354,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_no_bic,gpt-4o-mini-2024-07-18,80,80,0,0.928154,0.092151,0.90796,0.948347,0.951987,0.104634,0.929058,0.974916,0.949166,0.061032,0.935792,0.96254,0.8875,1.102285,0.645951,1.129049,0.691667,0.184871,0.651155,0.732178,2.475,0.674584,2.327175,2.622825,2.475,0.674584,2.327175,2.622825,47.325,3.19721,46.62438,48.02562,0.625,0.487177,0.518243,0.731757,0.960979,0.063026,0.947168,0.974791,0.4375,1.210123,0.17232,0.70268,3.854125,0.081907,3.836176,3.872073,0.426192,0.495844,0.317536,0.534849,0.78897,0.246796,0.734889,0.843052,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1019.8375,340.01945,945.327453,1094.347547,93.875,18.903067,89.732683,98.017317,1113.7125,340.940256,1039.000672,1188.424328,0.000196,5.1e-05,0.000185,0.000207,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.850362,0.569523,0.72556,0.975165,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_no_bic,qwen3-coder-30b-a3b-instruct,80,80,0,0.927254,0.078506,0.910051,0.944458,0.966511,0.077799,0.949463,0.98356,0.9382,0.058297,0.925425,0.950975,0.95,1.054226,0.718983,1.181017,0.679167,0.175954,0.640609,0.717724,2.525,0.674584,2.377175,2.672825,2.525,0.674584,2.377175,2.672825,45.65,8.537483,43.779142,47.520858,0.6625,0.47584,0.558227,0.766773,0.965082,0.058602,0.95224,0.977924,0.675,1.319522,0.385847,0.964153,3.780453,0.358301,3.701937,3.858969,0.487294,0.504431,0.376756,0.597832,0.764228,0.251336,0.709152,0.819305,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1518.9625,458.793311,1418.424983,1619.500017,288.5125,94.321024,267.843494,309.181506,1807.475,526.794077,1692.036158,1922.913842,0.000866,0.000249,0.000812,0.000921,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.855137,0.501098,0.74533,0.964945,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_no_update,gpt-4o-mini-2024-07-18,80,80,0,0.673769,0.240961,0.620966,0.726571,0.941291,0.134931,0.911723,0.970859,0.947427,0.066172,0.932926,0.961927,2.2875,1.624136,1.931596,2.643404,0.6125,0.088052,0.593205,0.631795,2.7125,0.599446,2.581141,2.843859,2.7125,0.599446,2.581141,2.843859,47.325,3.19721,46.62438,48.02562,0.625,0.487177,0.518243,0.731757,0.960979,0.063026,0.947168,0.974791,2.475,3.952167,1.608943,3.341057,2.261565,0.565279,2.137693,2.385438,2.261565,0.565279,2.137693,2.385438,0.161804,0.091393,0.141776,0.181831,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1019.8375,340.01945,945.327453,1094.347547,93.875,18.903067,89.732683,98.017317,1113.7125,340.940256,1039.000672,1188.424328,0.000196,5.1e-05,0.000185,0.000207,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.352513,1.144418,1.101731,1.603294,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_no_update,qwen3-coder-30b-a3b-instruct,80,80,0,0.680877,0.243084,0.627608,0.734145,0.952492,0.123168,0.925501,0.979482,0.950257,0.067094,0.935555,0.96496,2.175,1.507576,1.844638,2.505362,0.6125,0.088052,0.593205,0.631795,2.7125,0.599446,2.581141,2.843859,2.7125,0.599446,2.581141,2.843859,45.65,8.537483,43.779142,47.520858,0.6625,0.47584,0.558227,0.766773,0.965082,0.058602,0.95224,0.977924,2.8,4.216904,1.87593,3.72407,2.405345,0.617346,2.270063,2.540627,2.405345,0.617346,2.270063,2.540627,0.152858,0.091615,0.132782,0.172934,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1518.9625,458.793311,1418.424983,1619.500017,288.5125,94.321024,267.843494,309.181506,1807.475,526.794077,1692.036158,1922.913842,0.000866,0.000249,0.000812,0.000921,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1682,0.747627,1.004369,1.332031,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_noreserve,gpt-4o-mini-2024-07-18,80,80,0,0.894185,0.084015,0.875774,0.912595,0.939816,0.107869,0.916178,0.963454,0.912735,0.059245,0.899752,0.925718,1.4875,1.190615,1.226595,1.748405,0.741667,0.203088,0.697163,0.78617,2.325,0.725224,2.166078,2.483922,2.325,0.725224,2.166078,2.483922,47.325,3.19721,46.62438,48.02562,0.1625,0.371236,0.081149,0.243851,0.903836,0.071328,0.888206,0.919467,-0.675,0.742473,-0.837702,-0.512298,2.286167,0.713152,2.12989,2.442443,0.224242,0.338214,0.150127,0.298356,0.880788,0.19391,0.838296,0.923281,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1019.8375,340.01945,945.327453,1094.347547,93.875,18.903067,89.732683,98.017317,1113.7125,340.940256,1039.000672,1188.424328,0.000196,5.1e-05,0.000185,0.000207,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.292775,0.895753,1.096484,1.489066,3.4,0.894427,3.204,3.596,2.1125,1.292566,1.829254,2.395746,0.025,0.15711,-0.009428,0.059428,0.225,0.420217,0.132916,0.317084
probe_noreserve,qwen3-coder-30b-a3b-instruct,80,80,0,0.909199,0.08509,0.890553,0.927845,0.966511,0.077799,0.949463,0.98356,0.922041,0.059336,0.909039,0.935044,1.225,1.102069,0.983498,1.466502,0.725,0.199947,0.681185,0.768815,2.375,0.700362,2.221527,2.528473,2.375,0.700362,2.221527,2.528473,45.65,8.537483,43.779142,47.520858,0.2125,0.411658,0.122292,0.302708,0.91732,0.068927,0.902216,0.932425,-0.575,0.823315,-0.755417,-0.394583,2.50356,0.723715,2.344969,2.662151,0.289864,0.446899,0.191933,0.387795,0.860558,0.225582,0.811126,0.909991,,,,,,,,,0.947241,0.061773,0.933704,0.960778,1518.9625,458.793311,1418.424983,1619.500017,288.5125,94.321024,267.843494,309.181506,1807.475,526.794077,1692.036158,1922.913842,0.000866,0.000249,0.000812,0.000921,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.362812,0.969788,1.150298,1.575327,2.5875,1.548325,2.248208,2.926792,2.825,1.329081,2.533752,3.116248,0.05,0.21932,0.001939,0.098061,0.1875,0.392775,0.101429,0.273571
probe_oracle_edits,none,80,80,0,0.996111,0.025442,0.990536,1.001686,0.998214,0.015972,0.994714,1.001714,0.996111,0.025442,0.990536,1.001686,0.0625,0.459602,-0.038215,0.163215,0.869792,0.210837,0.82359,0.915993,2.0,0.573685,1.874286,2.125714,2.0,0.573685,1.874286,2.125714,40.425,13.413365,37.485667,43.364333,0.9875,0.111803,0.963,1.012,0.9975,0.022361,0.9926,1.0024,0.9875,0.251263,0.93244,1.04256,1.925984,0.492547,1.818049,2.033918,0.008646,0.077273,-0.008287,0.02558,0.994143,0.05238,0.982665,1.005621,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,0.917613,0.765677,0.749826,1.085399,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722
probe_oracle_edits_noreserve,none,80,80,0,0.996111,0.025442,0.990536,1.001686,0.998214,0.015972,0.994714,1.001714,0.996111,0.025442,0.990536,1.001686,0.0625,0.459602,-0.038215,0.163215,0.884375,0.205195,0.83941,0.92934,1.9625,0.561277,1.839505,2.085495,1.9625,0.561277,1.839505,2.085495,40.425,13.413365,37.485667,43.364333,0.9875,0.111803,0.963,1.012,0.9975,0.022361,0.9926,1.0024,0.9875,0.251263,0.93244,1.04256,1.916636,0.467854,1.814113,2.019159,0.008641,0.077274,-0.008293,0.025574,0.994144,0.05238,0.982665,1.005622,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,0.806338,0.548985,0.686036,0.926639,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722,0.1125,0.355562,0.034584,0.190416,0.5375,0.635326,0.398278,0.676722
probe_random_edits,none,80,80,0,0.935902,0.112608,0.911226,0.960579,0.952553,0.100158,0.930605,0.974501,0.957058,0.060619,0.943775,0.970342,0.7125,1.127266,0.465477,0.959523,0.68125,0.173274,0.64328,0.71922,2.5125,0.693437,2.360544,2.664456,2.5125,0.693437,2.360544,2.664456,47.625,0.959628,47.414712,47.835288,0.6,0.492989,0.491969,0.708031,0.954868,0.067097,0.940165,0.969571,0.2125,1.00245,-0.007171,0.432171,2.306534,0.547025,2.186662,2.426407,0.265649,0.335431,0.192145,0.339154,0.896727,0.173105,0.858794,0.934661,,,,,,,,,0.947241,0.061773,0.933704,0.960778,,,,,,,,,,,,,,,,,,,,,,,,,1.282112,1.033979,1.055532,1.508693,3.85,0.359324,3.77126,3.92874,3.6375,0.697985,3.484547,3.790453,0.05,0.270957,-0.009376,0.109376,0.2375,0.428236,0.143659,0.331341
