run_id,timestamp_utc,study,arm,selector,readout,prompt,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,status,error,wall_sec,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,interventions_used,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,belief_undirected_final,decisions,decisions_correct,decisions_wrong,decisions_abstain,orientations_correct,orientations_wrong,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,total_tokens,cost_usd,llm_latency_sec
20260819T074316Z,2026-08-19T07:43:26.522273+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,0,1078156455,10781564550007,4,4,300,150,2,1,4,success,,2.918,0.8571428571428571,1.0,0.0,0.0,0.0,4,2,3,0,2,0.857143,0,0,3,0,3,0,0,3,3,0,0,1748,155,1903,0.00073798,2.9087
20260819T074316Z,2026-08-19T07:43:28.044116+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1343008841,13430088410108,6,6,300,150,2,1,6,success,,2.2,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1,5,0,1,0.909091,0,0,2,2,0,0,2,0,2,0,0,1165,141,1306,0.00054698,2.187
20260819T074316Z,2026-08-19T07:43:29.352041+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,920829464,9208294640108,6,6,300,150,3,2,6,success,,1.157,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,6,0,1,1.0,0,0,1,1,0,0,2,0,1,0,0,582,49,631,0.0002419,1.1401
20260819T074316Z,2026-08-19T07:43:28.502648+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,848528041,8485280410108,6,6,300,150,3,2,6,success,,2.154,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,2,6,0,2,1.0,1,0,2,1,1,0,1,1,2,0,0,1165,131,1296,0.00053235,2.1411
20260819T074316Z,2026-08-19T07:43:29.176765+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,433882786,4338827860108,6,6,300,150,3,2,6,success,,1.956,0.8333333333333334,0.8571428571428571,0.5,0.5,0.5,4,2,6,0,2,0.833333,0,0,2,0,2,0,0,2,2,0,0,1165,111,1276,0.0005031,1.944
20260819T074316Z,2026-08-19T07:43:29.474870+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,424836758,4248367580108,6,6,300,150,2,1,6,success,,2.033,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,6,0,1,1.0,1,0,2,1,1,0,3,1,2,0,0,1166,99,1265,0.00048584,2.018
20260819T074316Z,2026-08-19T07:43:27.520095+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1470120545,14701205450108,6,6,300,150,3,2,6,success,,4.568,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,2,6,0,2,1.0,1,0,3,2,1,0,2,1,3,0,0,1749,145,1894,0.00072364,4.5564
20260819T074316Z,2026-08-19T07:43:31.165704+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1170454109,11704541090209,8,8,300,150,3,2,8,success,,2.141,1.0,1.0,0.875,0.875,0.875,1,2,8,0,2,1.0,1,0,2,1,1,0,1,1,2,0,0,1166,99,1265,0.00048584,2.1238
20260819T074316Z,2026-08-19T07:43:30.539773+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,674912463,6749124630108,6,6,300,150,3,2,6,success,,2.857,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,6,0,2,1.0,1,0,3,1,2,0,1,2,3,0,0,1748,160,1908,0.00074529,2.8411
20260819T074316Z,2026-08-19T07:43:30.278064+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1036482875,10364828750108,6,6,300,150,3,2,6,success,,3.956,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,2,6,0,2,1.0,1,0,4,0,4,0,0,4,4,0,0,2331,217,2548,0.00099918,3.9402
20260819T074316Z,2026-08-19T07:43:33.335960+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,113229833,1132298330209,8,8,300,150,3,2,8,success,,2.532,1.0,1.0,0.875,0.875,0.875,1,2,8,0,2,1.0,1,0,3,2,1,0,2,1,3,0,0,1746,146,1892,0.00072423,2.5144
20260819T074316Z,2026-08-19T07:43:33.431572+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,115210587,1152105870209,8,8,300,150,3,2,8,success,,2.606,0.9333333333333333,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,2,2,7,0,2,0.933333,0,0,3,2,1,0,2,1,3,0,0,1742,150,1892,0.00072891,2.585
20260819T074316Z,2026-08-19T07:43:32.123087+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,490919193,4909191930209,8,8,300,150,3,2,8,success,,3.964,0.7999999999999999,0.3333333333333333,0.42857142857142855,0.375,0.39999999999999997,6,2,7,0,2,0.8,0,0,4,2,2,0,2,3,4,0,0,2326,194,2520,0.00096408,3.9414
20260819T074316Z,2026-08-19T07:43:31.542151+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1922145947,19221459470209,8,8,300,150,3,2,8,success,,4.604,0.9333333333333333,0.8,0.5714285714285714,0.5,0.5333333333333333,4,3,7,0,3,0.933333,0,0,5,2,3,0,2,3,5,0,0,2908,243,3151,0.00120598,4.5803
20260819T074316Z,2026-08-19T07:43:36.187351+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,961883866,9618838660209,8,8,300,150,2,1,8,success,,0.015,0.9333333333333333,1.0,0.8571428571428571,0.75,0.7999999999999999,2,0,7,0,0,0.933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20260819T074316Z,2026-08-19T07:43:34.328183+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1528591101,15285911010209,8,8,300,150,2,1,8,success,,2.086,1.0,1.0,0.875,0.875,0.875,1,1,8,0,1,1.0,1,0,2,1,1,0,3,1,2,0,0,1163,97,1260,0.00048204,2.0598
20260819T074316Z,2026-08-19T07:43:36.223723+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1209483262,12094832620310,10,10,300,150,2,1,10,success,,1.647,1.0,1.0,0.9,0.9,0.9,1,1,10,0,1,1.0,1,0,2,1,1,0,2,1,2,0,0,1163,96,1259,0.00048058,1.6227
20260819T074316Z,2026-08-19T07:43:30.689998+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1761685205,17616852050108,6,6,300,150,2,1,6,success,,7.648,0.9090909090909091,0.4,0.6,0.5,0.5454545454545454,3,2,5,0,2,0.909091,0,0,2,1,1,0,1,1,2,0,0,1127,73,1200,9.933e-05,7.6376
20260819T074316Z,2026-08-19T07:43:36.071011+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1013733486,10137334860209,8,8,300,150,3,2,8,success,,2.695,1.0,1.0,0.75,0.75,0.75,2,2,8,0,2,1.0,1,0,3,1,2,0,1,2,3,0,0,1747,162,1909,0.00074792,2.677
20260819T074316Z,2026-08-19T07:43:36.127786+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1205066770,12050667700209,8,8,300,150,3,2,8,success,,2.705,0.8571428571428571,0.8,0.6666666666666666,0.5,0.5714285714285715,4,2,6,0,2,0.857143,0,0,3,1,2,0,2,2,3,0,0,1747,144,1891,0.0007216,2.6841
20260819T074316Z,2026-08-19T07:43:35.903342+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,2139245632,21392456320209,8,8,300,150,3,2,8,success,,2.937,1.0,1.0,0.75,0.75,0.75,2,3,8,0,3,1.0,1,0,3,1,2,0,2,2,3,0,0,1750,150,1900,0.00073125,2.9176
20260819T074316Z,2026-08-19T07:43:36.444615+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1409296086,14092960860310,10,10,300,150,4,3,10,success,,2.662,0.9473684210526316,1.0,0.6666666666666666,0.6,0.631578947368421,4,2,9,0,2,0.947368,0,0,3,2,1,0,2,3,3,0,0,1749,147,1896,0.00072657,2.6328
20260819T074316Z,2026-08-19T07:43:37.904348+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1868687150,18686871500310,10,10,300,150,3,2,10,success,,2.664,0.888888888888889,0.8333333333333333,0.875,0.7,0.7777777777777777,3,2,8,0,2,0.888889,0,0,3,2,1,0,3,1,3,0,0,1748,162,1910,0.00074821,2.6314
20260819T074316Z,2026-08-19T07:43:38.803538+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1511305649,15113056490310,10,10,300,150,2,1,10,success,,2.809,0.9473684210526316,0.9090909090909091,1.0,0.9,0.9473684210526316,1,1,9,0,1,0.947368,0,0,3,3,0,0,4,0,3,0,0,1747,193,1940,0.00079326,2.7779
20260819T074316Z,2026-08-19T07:43:38.371825+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1851410617,18514106170310,10,10,300,150,3,2,10,success,,3.672,1.0,1.0,0.6,0.6,0.6,4,2,10,0,2,1.0,1,0,4,1,3,0,1,4,4,0,0,2331,206,2537,0.00098309,3.6434
20260819T074316Z,2026-08-19T07:43:38.868802+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1221181939,12211819390310,10,10,300,150,3,2,10,success,,3.497,0.9473684210526316,1.0,1.0,0.9,0.9473684210526316,1,2,9,0,2,0.947368,0,0,4,4,0,0,5,0,4,0,0,2328,210,2538,0.00098806,3.4539
20260819T074316Z,2026-08-19T07:43:38.934671+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1971979182,19719791820310,10,10,300,150,4,3,10,success,,3.92,0.888888888888889,0.5454545454545454,0.5714285714285714,0.4,0.47058823529411764,6,4,7,1,4,0.888889,0,1,4,1,3,0,1,3,4,0,0,2329,224,2553,0.00100883,3.8864
20260819T074316Z,2026-08-19T07:43:39.142879+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,672264874,6722648740310,10,10,300,150,4,3,10,success,,3.865,0.9473684210526316,0.6666666666666665,0.5555555555555556,0.5,0.5263157894736842,5,2,9,0,2,0.947368,0,0,4,2,2,0,2,2,4,0,0,2331,208,2539,0.00098602,3.8246
20260819T074316Z,2026-08-19T07:43:41.646985+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1160858884,11608588840310,10,10,300,150,3,2,10,success,,2.818,0.9473684210526316,1.0,0.7777777777777778,0.7,0.7368421052631577,3,2,9,0,2,0.947368,0,0,3,1,2,0,1,2,3,0,0,1749,161,1910,0.00074705,2.7894
20260819T074316Z,2026-08-19T07:43:40.612566+00:00,study1_local,local_llm_stats,oracle,llm,stats,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1871593145,18715931450310,10,10,300,150,4,3,10,success,,6.202,1.0,1.0,0.4,0.4,0.4000000000000001,6,4,10,0,4,1.0,1,0,7,2,5,0,2,6,7,0,0,4079,356,4435,0.00171376,6.1555
