run_id,timestamp_utc,study,arm,selector,readout,prompt,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,status,error,wall_sec,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,interventions_used,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,belief_undirected_final,decisions,decisions_correct,decisions_wrong,decisions_abstain,orientations_correct,orientations_wrong,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,total_tokens,cost_usd,llm_latency_sec
20260819T074500Z,2026-08-19T07:45:10.535004+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1343008841,13430088410108,6,6,300,150,2,1,6,success,,1.788,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1,5,0,1,0.909091,0,0,2,2,0,0,2,0,2,0,0,633,76,709,0.00014055,1.7746
20260819T074500Z,2026-08-19T07:45:10.574962+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,848528041,8485280410108,6,6,300,150,3,2,6,success,,2.051,1.0,1.0,1.0,1.0,1.0,0,2,6,0,2,1.0,1,0,2,2,0,0,2,0,2,0,0,633,102,735,0.00015615,2.0312
20260819T074500Z,2026-08-19T07:45:11.281351+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,920829464,9208294640108,6,6,300,150,3,2,6,success,,2.094,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,2,6,0,2,1.0,0,0,2,0,2,0,0,2,2,0,0,631,89,720,0.00014805,2.0769
20260819T074500Z,2026-08-19T07:45:10.876150+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,433882786,4338827860108,6,6,300,150,3,2,6,success,,2.511,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,2,6,0,2,0.833333,0,0,2,2,0,0,2,0,2,0,0,633,98,731,0.00015375,2.4989
20260819T074500Z,2026-08-19T07:45:12.660676+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1761685205,17616852050108,6,6,300,150,2,1,6,success,,2.182,0.9090909090909091,0.0,0.6,0.5,0.5454545454545454,3,2,5,0,2,0.909091,0,0,2,1,1,0,1,1,2,0,0,634,96,730,0.0001527,2.171
20260819T074500Z,2026-08-19T07:45:13.410288+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1170454109,11704541090209,8,8,300,150,3,2,8,success,,1.969,1.0,1.0,0.875,0.875,0.875,1,2,8,0,2,1.0,1,0,2,1,1,0,1,1,2,0,0,634,77,711,0.0001413,1.9512
20260819T074500Z,2026-08-19T07:45:12.356890+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,674912463,6749124630108,6,6,300,150,3,2,6,success,,3.234,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,2,6,0,2,1.0,1,0,3,2,1,0,2,1,3,0,0,951,145,1096,0.00022965,3.2217
20260819T074500Z,2026-08-19T07:45:11.669435+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,424836758,4248367580108,6,6,300,150,2,1,6,success,,4.26,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,2,6,0,2,1.0,1,0,4,0,4,0,0,4,4,0,0,1265,185,1450,0.00030075,4.2438
20260819T074500Z,2026-08-19T07:45:11.896282+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1036482875,10364828750108,6,6,300,150,3,2,6,success,,4.529,1.0,1.0,0.5,0.5,0.5,3,2,6,0,2,1.0,1,0,4,1,3,0,1,3,4,0,0,1268,193,1461,0.000306,4.5145
20260819T074500Z,2026-08-19T07:45:15.405663+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,113229833,1132298330209,8,8,300,150,3,2,8,success,,2.917,1.0,1.0,0.875,0.875,0.875,1,2,8,0,2,1.0,1,0,3,2,1,0,2,1,3,0,0,947,147,1094,0.00023025,2.8965
20260819T074500Z,2026-08-19T07:45:16.455966+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,2139245632,21392456320209,8,8,300,150,3,2,8,success,,1.988,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,2,2,0,0,4,0,2,0,0,633,79,712,0.00014235,1.9695
20260819T074500Z,2026-08-19T07:45:15.960053+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1528591101,15285911010209,8,8,300,150,2,1,8,success,,2.781,1.0,1.0,0.875,0.875,0.875,1,1,8,0,1,1.0,1,0,2,1,1,0,3,1,2,0,0,631,99,730,0.00015405,2.7555
20260819T074500Z,2026-08-19T07:45:18.767820+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,961883866,9618838660209,8,8,300,150,2,1,8,success,,0.015,0.9333333333333333,1.0,0.8571428571428571,0.75,0.7999999999999999,2,0,7,0,0,0.933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20260819T074500Z,2026-08-19T07:45:13.456626+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1922145947,19221459470209,8,8,300,150,3,2,8,success,,5.371,0.9333333333333333,0.8,0.2857142857142857,0.25,0.26666666666666666,6,3,7,0,3,0.933333,0,0,5,0,5,0,0,5,5,0,0,1587,208,1795,0.00036285,5.3488
20260819T074500Z,2026-08-19T07:45:15.618242+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,115210587,1152105870209,8,8,300,150,3,2,8,success,,3.318,0.9333333333333333,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,2,2,7,0,2,0.933333,0,0,3,2,1,0,2,1,3,0,0,951,145,1096,0.00022965,3.297
20260819T074500Z,2026-08-19T07:45:18.802394+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1209483262,12094832620310,10,10,300,150,2,1,10,success,,2.34,1.0,1.0,0.9,0.9,0.9,1,1,10,0,1,1.0,1,0,2,1,1,0,2,1,2,0,0,631,94,725,0.00015105,2.3153
20260819T074500Z,2026-08-19T07:45:14.868950+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,490919193,4909191930209,8,8,300,150,3,2,8,success,,6.623,0.7999999999999999,0.3333333333333333,0.7142857142857143,0.625,0.6666666666666666,4,2,7,0,2,0.8,0,0,4,4,0,0,4,1,4,0,0,1265,155,1420,0.00028275,6.6026
20260819T074500Z,2026-08-19T07:45:18.352896+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1013733486,10137334860209,8,8,300,150,3,2,8,success,,3.233,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,3,3,0,0,3,0,3,0,0,946,135,1081,0.0002229,3.207
20260819T074500Z,2026-08-19T07:45:18.471077+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1205066770,12050667700209,8,8,300,150,3,2,8,success,,3.682,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,2,6,0,2,0.857143,0,0,3,3,0,0,4,0,3,0,0,947,143,1090,0.00022785,3.6627
20260819T074500Z,2026-08-19T07:45:18.965556+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1868687150,18686871500310,10,10,300,150,3,2,10,success,,3.222,0.888888888888889,0.8333333333333333,0.875,0.7,0.7777777777777777,3,2,8,0,2,0.888889,0,0,3,2,1,0,3,1,3,0,0,949,131,1080,0.00022095,3.1856
20260819T074500Z,2026-08-19T07:45:18.862091+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1409296086,14092960860310,10,10,300,150,4,3,10,success,,5.48,0.9473684210526316,1.0,0.6666666666666666,0.6,0.631578947368421,4,3,9,0,3,0.947368,0,0,5,2,3,0,2,3,5,0,0,1583,210,1793,0.00036345,5.4477
20260819T074500Z,2026-08-19T07:45:21.523645+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1511305649,15113056490310,10,10,300,150,2,1,10,success,,4.205,0.9473684210526316,0.9090909090909091,0.6666666666666666,0.6,0.631578947368421,4,2,9,0,2,0.947368,0,0,4,1,3,0,1,3,4,0,0,1266,185,1451,0.0003009,4.1729
20260819T074500Z,2026-08-19T07:45:21.170790+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1851410617,18514106170310,10,10,300,150,3,2,10,success,,5.041,1.0,1.0,0.9,0.9,0.9,1,3,10,0,3,1.0,1,0,5,4,1,0,4,1,5,0,0,1582,222,1804,0.0003705,5.008
20260819T074500Z,2026-08-19T07:45:22.182009+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1971979182,19719791820310,10,10,300,150,4,3,10,success,,4.114,0.888888888888889,0.5454545454545454,0.5714285714285714,0.4,0.47058823529411764,6,4,7,1,4,0.888889,0,1,4,1,3,0,1,3,4,0,0,1268,179,1447,0.0002976,4.0773
20260819T074500Z,2026-08-19T07:45:22.236837+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,672264874,6722648740310,10,10,300,150,4,3,10,success,,4.432,0.9473684210526316,0.6666666666666665,0.5555555555555556,0.5,0.5263157894736842,5,2,9,0,2,0.947368,0,0,4,2,2,0,2,2,4,0,0,1265,218,1483,0.00032055,4.3915
20260819T074500Z,2026-08-19T07:45:21.614682+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1221181939,12211819390310,10,10,300,150,3,2,10,success,,6.406,0.9473684210526316,1.0,0.6666666666666666,0.6,0.631578947368421,4,3,9,0,3,0.947368,0,0,5,2,3,0,2,3,5,0,0,1581,222,1803,0.00037035,6.3666
20260819T074500Z,2026-08-19T07:45:25.758647+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1160858884,11608588840310,10,10,300,150,3,2,10,success,,3.67,0.9473684210526316,1.0,0.8888888888888888,0.8,0.8421052631578948,2,2,9,0,2,0.947368,0,0,3,2,1,0,2,1,3,0,0,952,146,1098,0.0002304,3.6416
20260819T074500Z,2026-08-19T07:45:24.381090+00:00,study1_local,local_llm_stats,oracle,llm,stats,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1871593145,18715931450310,10,10,300,150,4,3,10,success,,7.065,1.0,1.0,0.6666666666666666,0.6,0.631578947368421,4,4,9,1,4,1.0,1,1,7,4,3,0,4,3,7,0,0,2219,314,2533,0.00052125,7.0172
