arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.91875,0.099004,0.87536,0.96214,0.923622,0.138221,0.863044,0.9842,0.964167,0.043938,0.94491,0.983423,0.9,1.020836,0.452599,1.347401,1.0,0.0,1.0,1.0,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.960417,0.053998,0.936751,0.984082,0.2,1.151658,-0.304736,0.704736,2.157253,0.54337,1.91911,2.395395,0.378741,0.382947,0.210907,0.546574,0.813831,0.232783,0.711809,0.915853,,,,,,,,,0.967083,0.039411,0.949811,0.984356,1129.15,2.230766,1128.172324,1130.127676,94.2,21.399951,84.821058,103.578942,1223.35,21.233724,1214.04391,1232.65609,0.000226,1.3e-05,0.00022,0.000232,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.55,0.574152,2.298367,2.801633,3.75,0.55012,3.508899,3.991101,2.15,1.460894,1.509735,2.790265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe,gpt-4o-mini-2024-07-18,3,20,20,0,0.895777,0.117961,0.844078,0.947476,0.898254,0.151561,0.831829,0.964678,0.937619,0.074592,0.904928,0.97031,1.6,1.788854,0.816,2.384,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.934461,0.074242,0.901923,0.966999,-0.25,1.069924,-0.718915,0.218915,2.613671,0.487311,2.400097,2.827244,0.542493,0.493081,0.32639,0.758595,0.711343,0.277397,0.589769,0.832917,,,,,,,,,0.939724,0.071011,0.908602,0.970846,1510.3,2.250146,1509.31383,1511.28617,85.1,16.006249,78.084952,92.115048,1595.4,15.517053,1588.599351,1602.200649,0.000278,1e-05,0.000273,0.000282,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.32455,0.724658,3.006954,3.642146,4.0,0.0,4.0,4.0,2.2,1.609184,1.494744,2.905256,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe,qwen3-coder-30b-a3b-instruct,0,20,20,0,0.915516,0.145696,0.851662,0.97937,1.0,0.0,1.0,1.0,0.950516,0.081788,0.914671,0.986361,0.55,0.944513,0.136049,0.963951,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,40.6,13.36295,34.743429,46.456571,0.75,0.444262,0.555294,0.944706,0.965873,0.060994,0.939141,0.992605,0.7,1.218282,0.166064,1.233936,2.311277,0.430277,2.1227,2.499855,0.361442,0.382183,0.193943,0.528942,0.820128,0.227663,0.72035,0.919906,,,,,,,,,0.90873,0.069069,0.878459,0.939001,967.7,2.408319,966.644508,968.755492,221.45,63.505056,193.617682,249.282318,1189.15,64.052836,1161.077607,1217.222393,0.000607,9.3e-05,0.000566,0.000648,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.94685,1.442502,2.314646,3.579054,1.05,0.944513,0.636049,1.463951,1.8,0.951453,1.383007,2.216993,0.0,0.0,0.0,0.0,0.45,0.510418,0.2263,0.6737
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.973485,0.071216,0.942273,1.004696,1.0,0.0,1.0,1.0,0.990909,0.027981,0.978646,1.003172,0.2,0.523148,-0.02928,0.42928,1.0,0.0,1.0,1.0,1.7,0.470162,1.493942,1.906058,1.7,0.470162,1.493942,1.906058,48.0,0.0,48.0,48.0,0.9,0.307794,0.765104,1.034896,0.990909,0.027981,0.978646,1.003172,0.85,0.67082,0.556,1.144,2.369428,0.528457,2.137821,2.601035,0.516766,0.567507,0.268045,0.765487,0.805438,0.244164,0.698429,0.912448,,,,,,,,,0.973427,0.041749,0.955129,0.991724,1260.8,2.966479,1259.499883,1262.100117,255.55,73.426279,223.369514,287.730486,1516.35,73.073341,1484.324196,1548.375804,0.000743,0.000107,0.000696,0.00079,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.3119,0.690731,3.009174,3.614626,2.95,1.190975,2.428032,3.471968,3.45,1.050063,2.98979,3.91021,0.05,0.223607,-0.048,0.148,0.15,0.366348,-0.010559,0.310559
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.902819,0.153604,0.835499,0.970138,0.938268,0.116726,0.887111,0.989426,0.961985,0.050258,0.939959,0.984012,1.05,1.431782,0.422494,1.677506,1.0,0.0,1.0,1.0,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,48.0,0.0,48.0,48.0,0.6,0.502625,0.379715,0.820285,0.96375,0.054295,0.939954,0.987546,0.3,1.128576,-0.19462,0.79462,2.305676,0.577811,2.052439,2.558913,0.69956,0.68688,0.398521,1.000599,0.703444,0.290947,0.575931,0.830957,,,,,,,,,0.967083,0.039411,0.949811,0.984356,1665.55,4.418561,1663.61348,1667.48652,432.4,557.266297,188.167277,676.632723,2097.95,558.514051,1853.170425,2342.729575,0.00112,0.000815,0.000762,0.001477,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.9483,4.646077,2.912067,6.984533,2.9,1.293709,2.333007,3.466993,3.1,1.372665,2.498403,3.701597,0.0,0.0,0.0,0.0,0.15,0.366348,-0.010559,0.310559
probe,qwen3-coder-30b-a3b-instruct,3,20,20,0,0.89708,0.123508,0.84295,0.95121,0.917778,0.107011,0.870878,0.964677,0.938133,0.07046,0.907252,0.969013,1.6,1.818038,0.80321,2.39679,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.937356,0.071531,0.906006,0.968706,-0.2,1.151658,-0.704736,0.304736,2.613469,0.503253,2.392909,2.834029,0.624857,0.531437,0.391944,0.857769,0.670254,0.284244,0.545678,0.794829,,,,,,,,,0.939724,0.071011,0.908602,0.970846,2181.8,5.482988,2179.396975,2184.203025,404.35,77.108451,370.555732,438.144268,2586.15,76.712913,2552.529083,2619.770917,0.00123,0.000113,0.00118,0.001279,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.20225,0.733965,4.880576,5.523924,3.6,1.231174,3.060414,4.139586,3.6,1.231174,3.060414,4.139586,0.1,0.307794,-0.034896,0.234896,0.05,0.223607,-0.048,0.148
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,0,20,20,0,0.910516,0.157843,0.841338,0.979693,1.0,0.0,1.0,1.0,0.974802,0.065916,0.945912,1.003691,0.45,0.825578,0.088175,0.811825,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,46.3,4.508472,44.324075,48.275925,0.85,0.366348,0.689441,1.010559,0.980159,0.048822,0.958762,1.001556,0.85,0.875094,0.466473,1.233527,2.333394,0.422406,2.148267,2.518522,0.459627,0.391125,0.288209,0.631045,0.773106,0.241098,0.66744,0.878771,,,,,,,,,0.90873,0.069069,0.878459,0.939001,609.75,1.773341,608.972799,610.527201,80.2,9.666001,75.963688,84.436312,689.95,9.854067,685.631265,694.268735,0.00014,6e-06,0.000137,0.000142,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0038,0.647139,0.720179,1.287421,2.15,0.587143,1.892673,2.407327,1.9,0.788069,1.554614,2.245386,0.0,0.0,0.0,0.0,0.55,0.510418,0.3263,0.7737
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,1,20,20,0,0.949767,0.089699,0.910454,0.989079,0.980357,0.062908,0.952786,1.007928,0.965793,0.050921,0.943475,0.98811,0.5,0.82717,0.137477,0.862523,1.0,0.0,1.0,1.0,1.65,0.48936,1.435528,1.864472,1.65,0.48936,1.435528,1.864472,48.0,0.0,48.0,48.0,0.7,0.470162,0.493942,0.906058,0.964336,0.068023,0.934523,0.994148,0.55,1.234376,0.009011,1.090989,2.019836,0.591847,1.760448,2.279224,0.399369,0.523914,0.169753,0.628984,0.837669,0.236114,0.734188,0.94115,,,,,,,,,0.973427,0.041749,0.955129,0.991724,830.15,2.033276,829.258878,831.041122,104.7,15.734976,97.803843,111.596157,934.85,16.158019,927.768436,941.931564,0.000187,9e-06,0.000183,0.000192,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5339,0.599126,1.271321,1.796479,3.65,0.587143,3.392673,3.907327,2.35,1.268028,1.794262,2.905738,0.0,0.0,0.0,0.0,0.05,0.223607,-0.048,0.148
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,2,20,20,0,0.91625,0.117649,0.864688,0.967812,0.912511,0.149622,0.846936,0.978085,0.96125,0.047854,0.940277,0.982223,0.95,1.234376,0.409011,1.490989,1.0,0.0,1.0,1.0,1.7,0.571241,1.449643,1.950357,1.7,0.571241,1.449643,1.950357,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.960417,0.053998,0.936751,0.984082,0.15,1.089423,-0.327461,0.627461,2.157253,0.54337,1.91911,2.395395,0.433695,0.384218,0.265304,0.602086,0.766769,0.245043,0.659375,0.874164,,,,,,,,,0.967083,0.039411,0.949811,0.984356,1129.15,2.230766,1128.172324,1130.127676,94.2,21.399951,84.821058,103.578942,1223.35,21.233724,1214.04391,1232.65609,0.000226,1.3e-05,0.00022,0.000232,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.73185,0.625244,0.457825,1.005875,3.75,0.55012,3.508899,3.991101,2.15,1.460894,1.509735,2.790265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_maxdeg_sel,gpt-4o-mini-2024-07-18,3,20,20,0,0.90104,0.117789,0.849417,0.952663,0.882869,0.164014,0.810987,0.954751,0.937619,0.074592,0.904928,0.97031,1.55,1.700619,0.804671,2.295329,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.934461,0.074242,0.901923,0.966999,-0.25,1.069924,-0.718915,0.218915,2.613671,0.487311,2.400097,2.827244,0.491034,0.618442,0.21999,0.762079,0.768307,0.298157,0.637635,0.89898,,,,,,,,,0.939724,0.071011,0.908602,0.970846,1510.3,2.250146,1509.31383,1511.28617,85.1,16.006249,78.084952,92.115048,1595.4,15.517053,1588.599351,1602.200649,0.000278,1e-05,0.000273,0.000282,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8235,0.651629,0.537911,1.109089,4.0,0.0,4.0,4.0,2.2,1.609184,1.494744,2.905256,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,0,20,20,0,0.883373,0.187349,0.801264,0.965482,1.0,0.0,1.0,1.0,0.945159,0.091194,0.905191,0.985126,0.7,1.128576,0.20538,1.19462,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,40.6,13.36295,34.743429,46.456571,0.75,0.444262,0.555294,0.944706,0.965873,0.060994,0.939141,0.992605,0.7,1.218282,0.166064,1.233936,2.311277,0.430277,2.1227,2.499855,0.436848,0.431756,0.247623,0.626073,0.791419,0.240337,0.686086,0.896751,,,,,,,,,0.90873,0.069069,0.878459,0.939001,967.7,2.408319,966.644508,968.755492,221.45,63.505056,193.617682,249.282318,1189.15,64.052836,1161.077607,1217.222393,0.000607,9.3e-05,0.000566,0.000648,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0814,1.612901,1.374515,2.788285,1.05,0.944513,0.636049,1.463951,1.8,0.951453,1.383007,2.216993,0.0,0.0,0.0,0.0,0.45,0.510418,0.2263,0.6737
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.965793,0.072131,0.93418,0.997405,1.0,0.0,1.0,1.0,0.983217,0.034588,0.968058,0.998375,0.3,0.571241,0.049643,0.550357,1.0,0.0,1.0,1.0,1.7,0.470162,1.493942,1.906058,1.7,0.470162,1.493942,1.906058,48.0,0.0,48.0,48.0,0.9,0.307794,0.765104,1.034896,0.990909,0.027981,0.978646,1.003172,1.0,0.858395,0.623792,1.376208,2.369428,0.528457,2.137821,2.601035,0.548795,0.53904,0.312551,0.78504,0.770915,0.237449,0.666849,0.874982,,,,,,,,,0.973427,0.041749,0.955129,0.991724,1260.8,2.966479,1259.499883,1262.100117,255.55,73.426279,223.369514,287.730486,1516.35,73.073341,1484.324196,1548.375804,0.000743,0.000107,0.000696,0.00079,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0839,0.893191,1.692442,2.475358,2.95,1.190975,2.428032,3.471968,3.45,1.050063,2.98979,3.91021,0.05,0.223607,-0.048,0.148,0.15,0.366348,-0.010559,0.310559
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.905392,0.152633,0.838498,0.972287,0.938268,0.116726,0.887111,0.989426,0.964559,0.043683,0.945414,0.983704,1.0,1.376494,0.396725,1.603275,1.0,0.0,1.0,1.0,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,48.0,0.0,48.0,48.0,0.6,0.502625,0.379715,0.820285,0.96375,0.054295,0.939954,0.987546,0.3,1.128576,-0.19462,0.79462,2.305676,0.577811,2.052439,2.558913,0.697044,0.688727,0.395196,0.998892,0.710647,0.283312,0.586481,0.834814,,,,,,,,,0.967083,0.039411,0.949811,0.984356,1665.55,4.418561,1663.61348,1667.48652,432.4,557.266297,188.167277,676.632723,2097.95,558.514051,1853.170425,2342.729575,0.00112,0.000815,0.000762,0.001477,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.76155,4.784378,0.664704,4.858396,2.9,1.293709,2.333007,3.466993,3.1,1.372665,2.498403,3.701597,0.0,0.0,0.0,0.0,0.15,0.366348,-0.010559,0.310559
probe_maxdeg_sel,qwen3-coder-30b-a3b-instruct,3,20,20,0,0.90208,0.117929,0.850396,0.953765,0.892393,0.15614,0.823962,0.960824,0.938133,0.07046,0.907252,0.969013,1.55,1.700619,0.804671,2.295329,1.0,0.0,1.0,1.0,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.937356,0.071531,0.906006,0.968706,-0.2,1.151658,-0.704736,0.304736,2.613469,0.503253,2.392909,2.834029,0.507661,0.515174,0.281877,0.733446,0.739957,0.276834,0.618629,0.861285,,,,,,,,,0.939724,0.071011,0.908602,0.970846,2181.8,5.482988,2179.396975,2184.203025,404.35,77.108451,370.555732,438.144268,2586.15,76.712913,2552.529083,2619.770917,0.00123,0.000113,0.00118,0.001279,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.80255,0.95652,2.383336,3.221764,3.6,1.231174,3.060414,4.139586,3.6,1.231174,3.060414,4.139586,0.1,0.307794,-0.034896,0.234896,0.05,0.223607,-0.048,0.148
probe_random_sel,gpt-4o-mini-2024-07-18,0,20,20,0,0.864087,0.198517,0.777084,0.951091,1.0,0.0,1.0,1.0,0.95873,0.065019,0.930234,0.987226,0.65,0.875094,0.266473,1.033527,1.0,0.0,1.0,1.0,1.5,0.512989,1.275173,1.724827,1.5,0.512989,1.275173,1.724827,46.3,4.508472,44.324075,48.275925,0.85,0.366348,0.689441,1.010559,0.980159,0.048822,0.958762,1.001556,1.05,1.050063,0.58979,1.51021,2.333394,0.422406,2.148267,2.518522,0.735258,0.609598,0.468089,1.002426,0.687047,0.269743,0.568827,0.805267,,,,,,,,,0.90873,0.069069,0.878459,0.939001,609.75,1.773341,608.972799,610.527201,80.2,9.666001,75.963688,84.436312,689.95,9.854067,685.631265,694.268735,0.00014,6e-06,0.000137,0.000142,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3876,1.643248,0.667415,2.107785,2.15,0.587143,1.892673,2.407327,1.9,0.788069,1.554614,2.245386,0.0,0.0,0.0,0.0,0.55,0.510418,0.3263,0.7737
