arm,model_tag,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe_llm_graphs,gpt-5.4-mini,60,60,0,0.817896,0.185764,0.770891,0.8649,0.870285,0.222678,0.813939,0.92663,0.938918,0.073254,0.920382,0.957454,1.866667,1.926327,1.379239,2.354095,0.936111,0.147457,0.898799,0.973423,1.333333,0.950765,1.092756,1.57391,1.333333,0.950765,1.092756,1.57391,11.133333,1.47828,10.759277,11.50739,0.316667,0.469102,0.197968,0.435366,0.854488,0.146601,0.817393,0.891583,-0.35,0.971195,-0.595746,-0.104254,0.961776,0.687684,0.787768,1.135784,0.067636,0.223544,0.011072,0.1242,0.976831,0.079862,0.956624,0.997039,12.0,0.0,12.0,12.0,11.133333,1.47828,10.759277,11.50739,0.955615,0.054283,0.94188,0.96935,1070.983333,236.958445,1011.024574,1130.942093,572.25,92.574226,548.825489,595.674511,1643.233333,320.20885,1562.209315,1724.257351,0.003378,0.000577,0.003232,0.003524,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.02025,0.833815,3.809266,4.231234,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_llm_graphs,qwen3-coder-30b-a3b-instruct,60,60,0,0.741969,0.19523,0.692569,0.791369,0.878252,0.220133,0.82255,0.933953,0.931939,0.071184,0.913927,0.949951,2.716667,2.225367,2.153571,3.279762,0.834722,0.204982,0.782855,0.88659,1.616667,1.180228,1.318028,1.915306,1.616667,1.180228,1.318028,1.915306,6.066667,3.73652,5.121197,7.012137,0.2,0.403376,0.097932,0.302068,0.76883,0.176367,0.724203,0.813457,-0.6,0.806751,-0.804136,-0.395864,0.648976,0.675012,0.478174,0.819777,0.101062,0.194733,0.051788,0.150336,0.967336,0.083671,0.946164,0.988508,11.483333,1.731969,11.045085,11.921582,5.316667,3.815631,4.351179,6.282155,0.955615,0.054283,0.94188,0.96935,1626.916667,394.179572,1527.175473,1726.65786,880.383333,302.916283,803.734938,957.031728,2507.3,595.980613,2356.496098,2658.103902,0.001763,0.000506,0.001635,0.001891,1.016667,0.129099,0.984,1.049333,0.016667,0.129099,-0.016,0.049333,8.638583,3.335237,7.794652,9.482515,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_noreserve,claude-haiku-4.5,60,60,0,0.892133,0.094628,0.868188,0.916077,0.940803,0.137932,0.905902,0.975705,0.917159,0.053659,0.903581,0.930736,1.566667,1.198398,1.26343,1.869903,0.705556,0.179234,0.660203,0.750908,2.5,0.676481,2.328827,2.671173,2.5,0.676481,2.328827,2.671173,48.0,0.0,48.0,48.0,0.116667,0.323732,0.034751,0.198582,0.909292,0.071036,0.891318,0.927267,-0.766667,0.647464,-0.930498,-0.602836,2.736718,0.745689,2.548032,2.925403,0.431123,0.542899,0.293751,0.568496,0.810199,0.244868,0.748239,0.87216,,,,,,,,,0.955615,0.054283,0.94188,0.96935,1852.55,280.558549,1781.558892,1923.541108,301.233333,108.524209,273.77292,328.693747,2153.783333,289.39382,2080.556594,2227.010073,0.003359,0.000583,0.003211,0.003506,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.190367,0.958623,0.947802,1.432932,1.75,0.704104,1.571837,1.928163,1.916667,0.84956,1.701698,2.131635,0.083333,0.278718,0.012808,0.153859,0.166667,0.375823,0.07157,0.261763
probe_noreserve,gemini-3-flash-preview,60,60,0,0.880491,0.121708,0.849694,0.911287,0.945587,0.119056,0.915462,0.975713,0.926781,0.049239,0.914322,0.93924,1.633333,1.484001,1.257829,2.008837,0.690278,0.166024,0.648268,0.732288,2.55,0.699273,2.373059,2.726941,2.55,0.699273,2.373059,2.726941,47.466667,2.896325,46.733795,48.199538,0.166667,0.375823,0.07157,0.261763,0.912734,0.084839,0.891267,0.934202,-0.65,0.798834,-0.852133,-0.447867,2.898938,0.691521,2.723959,3.073917,0.534936,0.642567,0.372344,0.697528,0.764825,0.281415,0.693618,0.836033,,,,,,,,,0.955615,0.054283,0.94188,0.96935,1388.666667,388.789633,1290.289316,1487.044017,145.55,32.595843,137.302114,153.797886,1534.216667,399.094445,1433.231839,1635.201494,0.001131,0.000241,0.00107,0.001192,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2535,1.927867,1.765682,2.741318,0.433333,0.647464,0.269502,0.597164,2.216667,1.194502,1.914416,2.518917,0.083333,0.278718,0.012808,0.153859,0.25,0.436667,0.139508,0.360492
probe_noreserve,gpt-4o-mini-2024-07-18,60,60,0,0.888674,0.08047,0.868312,0.909036,0.928704,0.135836,0.894332,0.963075,0.909777,0.052144,0.896582,0.922971,1.65,1.070799,1.379051,1.920949,0.715278,0.186838,0.668001,0.762554,2.433333,0.697858,2.256751,2.609916,2.433333,0.697858,2.256751,2.609916,48.0,0.0,48.0,48.0,0.066667,0.251549,0.003016,0.130317,0.900138,0.067072,0.883166,0.91711,-0.866667,0.503098,-0.993968,-0.739365,2.360855,0.70934,2.181367,2.540343,0.20286,0.371757,0.108793,0.296928,0.892472,0.203707,0.840927,0.944017,,,,,,,,,0.955615,0.054283,0.94188,0.96935,1156.033333,280.478282,1085.062536,1227.004131,99.0,17.811632,94.493035,103.506965,1255.033333,277.719586,1184.760582,1325.306084,0.00021,5.7e-05,0.000195,0.000224,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.703983,0.546378,0.565731,0.842236,3.883333,0.323732,3.801418,3.965249,2.45,1.39521,2.096963,2.803037,0.083333,0.278718,0.012808,0.153859,0.15,0.404425,0.047666,0.252334
probe_noreserve,gpt-5.4-mini,60,60,0,0.894498,0.110173,0.86662,0.922375,0.932072,0.142374,0.896046,0.968097,0.923681,0.050305,0.910952,0.93641,1.5,1.1717,1.203519,1.796481,0.722222,0.182617,0.676014,0.768431,2.466667,0.724081,2.283449,2.649885,2.466667,0.724081,2.283449,2.649885,48.0,0.0,48.0,48.0,0.133333,0.342803,0.046592,0.220075,0.909939,0.087726,0.887741,0.932136,-0.733333,0.685607,-0.906816,-0.559851,2.57654,0.785201,2.377857,2.775223,0.418437,0.469485,0.299641,0.537233,0.803245,0.231032,0.744786,0.861704,,,,,,,,,0.955615,0.054283,0.94188,0.96935,1146.033333,280.478282,1075.062536,1217.004131,208.783333,55.754635,194.675464,222.891203,1354.816667,297.882043,1279.44211,1430.191223,0.001799,0.000361,0.001708,0.001891,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.008117,0.872885,0.787246,1.228987,2.55,1.267922,2.229171,2.870829,2.566667,1.198398,2.26343,2.869903,0.1,0.302532,0.023449,0.176551,0.2,0.443407,0.087802,0.312198
probe_noreserve,qwen3-coder-30b-a3b-instruct,60,60,0,0.881717,0.094858,0.857715,0.90572,0.92227,0.151507,0.883933,0.960606,0.907262,0.04869,0.894942,0.919582,1.683333,1.033206,1.421896,1.94477,0.694444,0.176721,0.649728,0.739161,2.533333,0.566484,2.389993,2.676674,2.533333,0.566484,2.389993,2.676674,48.0,0.0,48.0,48.0,0.033333,0.18102,-0.012471,0.079138,0.899479,0.062114,0.883763,0.915196,-0.933333,0.362041,-1.024942,-0.841724,2.606199,0.714165,2.42549,2.786907,0.448115,0.45787,0.332258,0.563972,0.780595,0.229583,0.722503,0.838688,,,,,,,,,0.955615,0.054283,0.94188,0.96935,1701.733333,378.304194,1606.009165,1797.457502,359.666667,222.432291,303.383531,415.949802,2061.4,478.450401,1940.335345,2182.464655,0.001024,0.000366,0.000931,0.001116,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.016283,2.078563,0.490334,1.542232,3.05,1.358277,2.706309,3.393691,3.416667,1.07816,3.143854,3.689479,0.05,0.219784,-0.005613,0.105613,0.15,0.360085,0.058886,0.241114
probe_oracle_edits,none,60,60,0,0.991792,0.040477,0.98155,1.002034,1.0,0.0,1.0,1.0,0.996409,0.0163,0.992285,1.000534,0.083333,0.381419,-0.013179,0.179846,0.911111,0.174846,0.866869,0.955353,1.966667,0.609714,1.812388,2.120946,1.966667,0.609714,1.812388,2.120946,48.0,0.0,48.0,48.0,0.966667,0.18102,0.920862,1.012471,0.997924,0.011591,0.994991,1.000857,0.95,0.387298,0.852,1.048,1.9219,0.507533,1.793477,2.050324,0.035605,0.152272,-0.002926,0.074135,0.974942,0.109399,0.947261,1.002624,,,,,,,,,0.955615,0.054283,0.94188,0.96935,,,,,,,,,,,,,,,,,,,,,,,,,0.66155,0.585876,0.513303,0.809797,0.133333,0.342803,0.046592,0.220075,0.55,0.648989,0.385783,0.714217,0.133333,0.342803,0.046592,0.220075,0.55,0.648989,0.385783,0.714217
probe_random_edits,none,60,60,0,0.920088,0.117748,0.890294,0.949882,0.917255,0.169787,0.874292,0.960217,0.95415,0.053768,0.940545,0.967755,0.966667,1.234623,0.654264,1.279069,0.665278,0.152268,0.626749,0.703807,2.6,0.588016,2.451211,2.748789,2.6,0.588016,2.451211,2.748789,48.0,0.0,48.0,48.0,0.516667,0.503939,0.389152,0.644181,0.947337,0.073925,0.928631,0.966042,0.066667,1.055521,-0.200417,0.33375,2.285833,0.558528,2.144506,2.42716,0.27198,0.268697,0.203991,0.33997,0.900678,0.138789,0.865559,0.935796,,,,,,,,,0.955615,0.054283,0.94188,0.96935,,,,,,,,,,,,,,,,,,,,,,,,,0.9886,0.851381,0.773171,1.204029,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.016667,0.129099,-0.016,0.049333,0.133333,0.342803,0.046592,0.220075
probe_skel_only,none,60,60,0,0.936806,0.085675,0.915127,0.958485,0.926483,0.137782,0.89162,0.961347,0.955615,0.054283,0.94188,0.96935,0.833333,1.02786,0.573249,1.093418,0.883333,0.192369,0.834657,0.932009,2.016667,0.624138,1.858738,2.174595,2.016667,0.624138,1.858738,2.174595,46.666667,4.459485,45.538261,47.795072,0.516667,0.503939,0.389152,0.644181,0.951638,0.064439,0.935333,0.967944,0.033333,1.007879,-0.221695,0.288362,1.874011,0.559165,1.732522,2.015499,0.023105,0.125474,-0.008644,0.054854,0.983333,0.09051,0.960431,1.006236,,,,,,,,,0.955615,0.054283,0.94188,0.96935,,,,,,,,,,,,,,,,,,,,,,,,,0.919717,0.896006,0.692996,1.146438,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
