run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,repair_evidence,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260820T064539Z,2026-08-20T06:45:44.290954+00:00,study2,probe_mec_only,,none,1,325160078,3251600780108,6,6,300,150,2,1,6,4,success,,0.156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,5,0,1,1.0,5,1,1.60944,0.0,1.0,,,,,,,,1.0,4,2,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:44.448950+00:00,study2,oracle,,none,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:44.457914+00:00,study2,pc_greedy_meek,,none,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,0.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:43.140716+00:00,study2,probe_random_edits,,none,1,325160078,3251600780108,6,6,300,150,2,1,6,4,success,,1.502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,0,1,1.0,3,1,3.00197,0.858,0.70265,,,,,4,4,,1.0,4,2,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:44.047222+00:00,study2,probe_oracle_edits,,none,1,325160078,3251600780108,6,6,300,150,2,1,6,4,success,,0.908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,3,1,1.60944,0.0,1.0,,,,,0,0,,1.0,4,2,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:43.731052+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,325160078,3251600780108,6,6,300,150,2,1,6,4,success,,1.554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,3,1,2.6119,0.1371,0.97391,,,0,,4,2,1,1.0,4,2,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:43.475234+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,325160078,3251600780108,6,6,300,150,2,1,6,4,success,,1.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,3,1,3.10532,0.49178,0.82785,,,0,,2,3,1,1.0,4,2,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:45.410556+00:00,study2,probe_mec_only,,none,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,0.161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,4,0,1,1.0,3,1,1.38629,0.0,1.0,,,,,,,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:45.580237+00:00,study2,oracle,,none,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:45.582807+00:00,study2,pc_greedy_meek,,none,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,0.02,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.5,2,1,5,0,2,,,,,,,,,,,,,,,,,0.909091,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:44.465956+00:00,study2,probe_skel_only,,none,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,1.186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,3,1,1.38629,0.0,1.0,,,,,,,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:45.606731+00:00,study2,probe_skel_only,,none,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,0.768,1.0,0.8333333333333334,0.9090909090909091,0.5,0.6,0.5,0.5454545454545454,3,1.0,1,1,5,0,1,32,0,0,0.909091,-1,-1,1.79176,0.0,1.0,,,,,,,,0.909091,3,2,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:45.291448+00:00,study2,probe_oracle_edits,,none,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,1.175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,3,1,1.38629,0.0,1.0,,,,,0,0,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:45.659563+00:00,study2,probe_random_edits,,none,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,1.104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,1,1,1.60984,0.0,1.0,,,,,4,4,,0.909091,3,2,0.5,0,1,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:44.487639+00:00,study2,probe_random_edits,,none,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,2.509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,6,0,3,48,0,1,1.0,3,1,2.79322,0.05963,0.99037,,,,,4,4,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.004927+00:00,study2,probe_mec_only,,none,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,0.146,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.5,2,1,5,0,2,6,0,0,0.909091,-1,-1,1.79176,0.0,1.0,,,,,,,,0.909091,3,2,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.155281+00:00,study2,oracle,,none,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.159865+00:00,study2,pc_greedy_meek,,none,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,0.017,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8,0.6666666666666666,0.7272727272727272,2,1.0,1,2,5,0,1,,,,,,,,,,,,,,,,,0.909091,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:44.649516+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,2.598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,6,0,3,48,48,1,1.0,3,1,2.53785,0.93999,0.76064,,,0,,4,4,1,1.0,2,4,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:44.959527+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,300,150,3,2,6,2,success,,2.607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,6,0,3,48,48,1,1.0,3,1,2.09853,0.58045,0.85749,,,0,,3,2,1,1.0,2,4,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:46.472400+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,1.229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,48,1,1.0,2,1,1.60984,0.0,1.0,,,0,,3,2,1,0.909091,3,2,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:46.381495+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,1.363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,48,1,1.0,2,1,1.60984,0.0,1.0,,,0,,3,3,1,0.909091,3,2,0.5,0,1,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:46.769219+00:00,study2,probe_oracle_edits,,none,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,1.167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,4,1,1.60984,0.0,1.0,,,,,0,1,,0.909091,3,2,0.5,0,1,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.940580+00:00,study2,probe_mec_only,,none,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,0.043,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8,0.6666666666666666,0.7272727272727272,2,1.0,1,2,5,0,1,2,0,0,0.727273,-1,-1,0.69315,0.0,1.0,,,,,,,,0.909091,1,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.181571+00:00,study2,probe_skel_only,,none,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,0.806,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,32,0,0,0.909091,-1,-1,1.79176,0.0,1.0,,,,,,,,0.909091,1,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.989220+00:00,study2,oracle,,none,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.994419+00:00,study2,pc_greedy_meek,,none,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,0.028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.249762+00:00,study2,probe_random_edits,,none,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,1.442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,4,1,2.48497,0.0,1.0,,,,,4,4,,0.909091,1,4,0.5,0,1,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:48.003862+00:00,study2,probe_skel_only,,none,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,1.079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,1,1,1.38629,0.0,1.0,,,,,,,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.748941+00:00,study2,probe_oracle_edits,,none,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,1.455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,8,1,2.48497,0.0,1.0,,,,,0,1,,0.909091,1,4,0.5,0,1,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.704609+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,2.04,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.82395,0.0093,0.99895,,,0,,4,4,1,0.909091,1,4,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:49.750311+00:00,study2,probe_mec_only,,none,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,4,0,1,1.0,2,1,1.38629,0.0,1.0,,,,,,,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:49.874814+00:00,study2,oracle,,none,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,0.003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:49.880259+00:00,study2,pc_greedy_meek,,none,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,0.024,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,1.0,1,2,6,0,1,,,,,,,,,,,,,,,,,0.833333,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:47.571000+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,300,150,3,2,6,6,success,,2.612,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.92611,0.00247,0.99973,,,0,,2,3,1,0.909091,1,4,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:49.208569+00:00,study2,probe_oracle_edits,,none,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,1.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,1,1,1.38629,0.0,1.0,,,,,0,0,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:48.031879+00:00,study2,probe_random_edits,,none,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,2.503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,6,0,3,48,0,1,1.0,1,1,2.91025,0.35051,0.90877,,,,,4,4,,1.0,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:49.087750+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,2.273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,6,0,3,48,48,1,1.0,1,1,2.63028,0.49333,0.88724,,,0,,3,4,1,1.0,2,4,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:48.699190+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,2.984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,6,0,3,48,48,1,1.0,1,1,2.92504,0.54472,0.78286,,,0,,3,4,1,1.0,2,4,0.5,0,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:51.686580+00:00,study2,probe_mec_only,,none,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,0.06,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.5,0.5,0.5,4,1.0,1,2,6,0,1,3,0,0,0.5,-1,-1,1.09861,-0.0,1.0,,,,,,,,0.833333,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:51.749123+00:00,study2,oracle,,none,1,1078156455,10781564550108,6,6,300,150,3,2,6,6,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:51.753635+00:00,study2,pc_greedy_meek,,none,1,1078156455,10781564550108,6,6,300,150,3,2,6,6,success,,0.022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,6,0,3,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:50.353587+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,1.591,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,1.0,2,2,6,0,2,48,48,0,0.727273,-1,-1,2.87371,0.0,1.0,,,0,,4,4,1,0.833333,2,4,0.5,1,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:49.908003+00:00,study2,probe_skel_only,,none,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,2.085,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,1.0,2,2,6,0,2,48,0,0,0.833333,-1,-1,1.85996,0.0,1.0,,,,,,,,0.833333,2,4,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:50.189852+00:00,study2,probe_random_edits,,none,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,1.949,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,1.0,2,2,6,0,2,48,0,0,0.727273,-1,-1,2.87383,0.0,1.0,,,,,4,4,,0.833333,2,4,0.5,1,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:50.542041+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,1.743,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8,0.6666666666666666,0.7272727272727272,2,1.0,2,2,5,0,2,48,48,0,0.727273,-1,-1,2.55326,0.0,1.0,,,0,,4,1,1,0.833333,2,4,0.5,1,0,,0,0,0,0,0,0,0,0.0,0.0
20260820T064539Z,2026-08-20T06:45:51.949436+00:00,study2,probe_random_edits,,none,1,1078156455,10781564550108,6,6,300,150,3,2,6,6,success,,1.812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,6,0,2,48,0,1,1.0,12,1,3.54319,0.0,1.0,,,,,4,4,,1.0,6,0,0.5,0,0,,,,,,,,,,
20260820T064539Z,2026-08-20T06:45:51.364883+00:00,study2,probe_oracle_edits,,none,1,1580201974,15802019740108,6,6,300,150,3,2,6,6,success,,2.446,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,0.6666666666666666,3,2,7,0,3,48,0,0,0.923077,-1,-1,2.84105,0.0,1.0,,,,,1,1,,0.833333,2,4,0.5,1,1,,,,,,,,,,
