run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T142838Z,2026-08-16T14:28:47.357866+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,325160078,3251600780108,6,6,60,40,2,1,6,4,success,,2.263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,3,1,3.07584,0.70736,0.73769,,,0,,2,2,1,1.0,4,2,1,0,0,1243,155,0,1398,0.00059245,0.0
20260816T142838Z,2026-08-16T14:28:47.009671+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,325160078,3251600780108,6,6,60,40,2,1,6,4,success,,2.744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,3,1,2.60643,0.03786,0.9945,,,0,,2,1,0,1.0,4,2,1,0,0,831,116,0,947,0.00019425,1.7661
20260816T142838Z,2026-08-16T14:28:49.765691+00:00,study2,probe_skel_only,,none,1,325160078,3251600780108,6,6,60,40,2,1,6,4,success,,0.137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,48,0,1,1.0,3,1,1.61243,0.0,1.0,,,,,,,,1.0,4,2,,,,,,,,,
20260816T142838Z,2026-08-16T14:28:50.031855+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,2.026,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.77395,0.88067,0.7076,,,0,,2,2,1,0.909091,1,4,1,0,0,832,79,0,911,0.0001722,0.0
20260816T142838Z,2026-08-16T14:28:49.958466+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,2.366,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.77395,0.88067,0.7076,,,0,,2,2,0,0.909091,1,4,1,0,0,832,79,0,911,0.0001722,1.5121
20260816T142838Z,2026-08-16T14:28:52.130644+00:00,study2,probe_skel_only,,none,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,0.297,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,32,0,0,0.909091,-1,-1,1.33782,0.0,1.0,,,,,,,,0.909091,1,4,,,,,,,,,
20260816T142838Z,2026-08-16T14:28:49.924580+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,3.653,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.85353,0.88067,0.7076,,,0,,0,2,0,0.909091,1,4,1,0,0,1237,111,1216,1348,0.00030759,2.8895
20260816T142838Z,2026-08-16T14:28:49.994683+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1719885688,17198856880108,6,6,60,40,3,2,6,2,success,,3.634,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,2.85353,0.88067,0.7076,,,0,,0,2,1,0.909091,1,4,1,0,0,1237,111,0,1348,0.00030759,0.0
20260816T142838Z,2026-08-16T14:28:52.455086+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,2.358,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,1,1,7,0,1,48,48,0,0.923077,-1,-1,3.2039,0.00248,0.99975,,,0,,2,2,0,0.833333,6,0,1,0,0,831,107,0,938,0.00018885,2.0292
20260816T142838Z,2026-08-16T14:28:53.688547+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,1.136,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,1,1,7,0,1,48,48,0,0.923077,-1,-1,3.2039,0.00248,0.99975,,,0,,2,2,1,0.833333,6,0,1,0,0,831,107,0,938,0.00018885,0.0
20260816T142838Z,2026-08-16T14:28:52.386641+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,2.625,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,3,1.0,1,1,7,0,1,48,48,0,0.833333,-1,-1,3.30793,0.0008,0.99993,,,0,,2,2,0,0.833333,6,0,1,0,0,1243,166,640,1409,0.00061115,2.4097
20260816T142838Z,2026-08-16T14:28:53.646126+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,1.615,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,3,1.0,1,1,7,0,1,48,48,0,0.833333,-1,-1,3.30793,0.0008,0.99993,,,0,,2,2,1,0.833333,6,0,1,0,0,1243,166,0,1409,0.00061115,0.0
20260816T142838Z,2026-08-16T14:28:55.048774+00:00,study2,probe_skel_only,,none,1,239607114,2396071140108,6,6,60,40,2,1,6,4,success,,0.425,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.5,2,1,6,0,2,48,0,0,0.833333,-1,-1,2.48675,0.69315,0.5,,,,,,,,0.833333,6,0,,,,,,,,,
20260816T142838Z,2026-08-16T14:28:55.502107+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,2.429,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,48,48,0,0.8,-1,-1,3.0733,0.0,1.0,,,0,,2,2,1,0.8,0,4,1,0,0,831,117,0,948,0.00019485,0.0
20260816T142838Z,2026-08-16T14:28:55.290692+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,2.669,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,48,48,0,0.8,-1,-1,3.0733,0.0,1.0,,,0,,2,2,0,0.8,0,4,1,0,0,831,117,0,948,0.00019485,2.3648
20260816T142838Z,2026-08-16T14:28:57.976181+00:00,study2,probe_skel_only,,none,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,0.074,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,1,2,4,0,1,16,0,0,0.8,-1,-1,1.60992,0.0,1.0,,,,,,,,0.8,0,4,,,,,,,,,
20260816T142838Z,2026-08-16T14:28:58.074495+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,2.276,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.41505,0.0,1.0,,,0,,2,2,0,0.8,4,0,1,0,0,831,107,0,938,0.00018885,1.9655
20260816T142838Z,2026-08-16T14:28:55.348090+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,7.396,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,3.06404,0.005,0.99942,,,0,,2,2,1,0.8,0,4,1,0,0,1241,205,0,1446,0.00067655,0.0
20260816T142838Z,2026-08-16T14:28:55.191660+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1279549348,12795493480108,6,6,60,40,3,2,6,6,success,,7.572,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,3.06404,0.005,0.99942,,,0,,2,2,0,0.8,0,4,1,0,0,1241,205,640,1446,0.00067655,7.1444
20260816T142838Z,2026-08-16T14:29:02.866756+00:00,study2,probe_skel_only,,none,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,0.277,1.0,0.6666666666666666,0.8,0.3333333333333333,0.75,0.5,0.6,3,1.0,2,2,4,0,2,16,0,0,0.8,-1,-1,2.07944,0.00108,0.99989,,,,,,,,0.8,4,0,,,,,,,,,
20260816T142838Z,2026-08-16T14:29:02.786055+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,0.414,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.41505,0.0,1.0,,,0,,2,2,1,0.8,4,0,1,0,0,831,107,0,938,0.00018885,0.0
20260816T142838Z,2026-08-16T14:29:03.255441+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,1.667,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,2.25363,0.0,1.0,,,0,,2,2,0,0.666667,3,0,1,0,0,831,74,0,905,0.00016905,1.4449
20260816T142838Z,2026-08-16T14:29:00.381786+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,8.383,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.46303,0.0,1.0,,,0,,2,2,1,0.8,4,0,1,0,0,1245,122,0,1367,0.00032989,0.0
20260816T142838Z,2026-08-16T14:28:58.022903+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,60,40,3,2,6,2,success,,10.868,1.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091,1,0.6666666666666666,3,2,5,0,3,48,48,0,0.909091,-1,-1,3.46303,0.0,1.0,,,0,,2,2,0,0.8,4,0,1,0,0,1245,122,1216,1367,0.00032989,10.1972
20260816T142838Z,2026-08-16T14:29:08.843013+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,0.625,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,0,2,48,48,0,0.8,-1,-1,2.25363,0.0,1.0,,,0,,2,2,1,0.666667,3,0,1,0,0,831,74,0,905,0.00016905,0.0
20260816T142838Z,2026-08-16T14:29:05.008076+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,4.617,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,48,48,0,0.666667,-1,-1,3.52957,0.0,1.0,,,0,,0,2,1,0.666667,3,0,1,0,0,1242,185,0,1427,0.000643,0.0
20260816T142838Z,2026-08-16T14:29:09.074935+00:00,study2,probe_skel_only,,none,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,0.607,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,8,0,0,0.666667,-1,-1,1.79176,0.0,1.0,,,,,,,,0.666667,3,0,,,,,,,,,
20260816T142838Z,2026-08-16T14:29:03.212108+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1580201974,15802019740108,6,6,60,40,3,2,6,6,success,,6.555,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,3,1.0,2,2,3,0,2,48,48,0,0.666667,-1,-1,3.52957,0.0,1.0,,,0,,0,2,0,0.666667,3,0,1,0,0,1242,185,640,1427,0.000643,5.6692
20260816T142838Z,2026-08-16T14:29:09.695207+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,3.215,1.0,0.75,0.8571428571428571,0.7499999999999999,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,3.5432,0.0,1.0,,,0,,2,0,0,0.8,7,0,1,0,0,1131,116,0,1247,0.00023925,2.3377
20260816T142838Z,2026-08-16T14:29:09.826339+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,3.089,1.0,0.75,0.8571428571428571,0.7499999999999999,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,3.5432,0.0,1.0,,,0,,2,0,1,0.8,7,0,1,0,0,1131,116,0,1247,0.00023925,0.0
20260816T142838Z,2026-08-16T14:28:38.538796+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,123393401,1233934010108,6,6,60,40,2,1,6,3,success,,34.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,2,1,2.62338,1.21765,0.49658,,,0,,0,2,0,1.0,3,3,1,0,0,1237,114,1216,1351,0.00031269,28.9959
20260816T142838Z,2026-08-16T14:28:38.535393+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,123393401,1233934010108,6,6,60,40,2,1,6,3,success,,34.909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,48,48,1,1.0,2,1,2.62338,1.21765,0.49658,,,0,,0,2,1,1.0,3,3,1,0,0,1237,114,0,1351,0.00031269,0.0
20260816T142838Z,2026-08-16T14:29:13.187678+00:00,study2,probe_skel_only,,none,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,0.598,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,0,0,0.8,-1,-1,3.17805,0.0,1.0,,,,,,,,0.8,7,0,,,,,,,,,
20260816T142838Z,2026-08-16T14:29:13.479333+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,2.742,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17952,0.00043,0.99996,,,0,,2,2,0,0.769231,3,2,1,0,0,1133,116,0,1249,0.00023955,2.117
20260816T142838Z,2026-08-16T14:29:13.814142+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,2.424,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,1.0,2,2,6,0,2,48,48,0,0.857143,-1,-1,2.17952,0.00043,0.99996,,,0,,2,2,1,0.769231,3,2,1,0,0,1133,116,0,1249,0.00023955,0.0
20260816T142838Z,2026-08-16T14:29:16.260027+00:00,study2,probe_skel_only,,none,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,0.224,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,1.0,2,2,5,0,2,32,0,0,0.769231,-1,-1,2.58001,0.0,1.0,,,,,,,,0.769231,3,2,,,,,,,,,
20260816T142838Z,2026-08-16T14:29:16.510054+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,2.375,0.75,0.375,0.5,0.33333333333333337,0.5,0.25,0.3333333333333333,7,1.0,1,1,4,0,1,48,48,0,0.666667,-1,-1,1.09864,6e-05,1.0,,,0,,2,2,0,0.545455,1,2,1,0,0,1130,74,0,1204,0.0002139,1.88
20260816T142838Z,2026-08-16T14:29:13.324468+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,5.785,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,2.68785,0.34818,0.89825,,,0,,0,2,0,0.769231,3,2,1,0,0,1649,104,640,1753,0.00068845,4.7937
20260816T142838Z,2026-08-16T14:29:13.556375+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1158667886,11586678860209,8,8,60,40,3,2,8,2,success,,5.603,1.0,0.75,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,0.6666666666666666,3,2,6,0,3,48,48,0,0.857143,-1,-1,2.68785,0.34818,0.89825,,,0,,0,2,1,0.769231,3,2,1,0,0,1649,104,0,1753,0.00068845,0.0
20260816T142838Z,2026-08-16T14:29:19.279391+00:00,study2,probe_skel_only,,none,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,0.094,1.0,0.375,0.5454545454545454,0.33333333333333337,0.6666666666666666,0.25,0.36363636363636365,6,1.0,1,1,3,0,1,8,0,0,0.545455,-1,-1,0.69315,0.0,1.0,,,,,,,,0.545455,1,2,,,,,,,,,
20260816T142838Z,2026-08-16T14:29:19.179431+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,60,40,2,1,8,3,success,,0.194,0.75,0.375,0.5,0.33333333333333337,0.5,0.25,0.3333333333333333,7,1.0,1,1,4,0,1,48,48,0,0.666667,-1,-1,1.09864,6e-05,1.0,,,0,,2,2,1,0.545455,1,2,1,0,0,1130,74,0,1204,0.0002139,0.0
20260816T142838Z,2026-08-16T14:29:19.446579+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,1.935,0.75,0.75,0.75,0.6,0.5,0.5,0.5,6,1.0,1,2,8,0,1,48,48,0,0.8,-1,-1,1.39064,0.0,1.0,,,0,,2,2,0,0.8,3,4,1,0,0,1129,77,0,1206,0.00021555,1.7135
20260816T142838Z,2026-08-16T14:29:09.605450+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,12.785,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,48,0,0.8,-1,-1,2.30428,0.0,1.0,,,0,,0,2,0,0.8,7,0,1,0,0,1638,198,640,1836,0.0008433,11.8075
20260816T142838Z,2026-08-16T14:29:09.786661+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1078156455,10781564550209,8,8,60,40,3,2,8,3,success,,12.613,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,48,0,0.8,-1,-1,2.30428,0.0,1.0,,,0,,0,2,1,0.8,7,0,1,0,0,1638,198,0,1836,0.0008433,0.0
20260816T142838Z,2026-08-16T14:29:22.427584+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,0.364,0.75,0.75,0.75,0.6,0.5,0.5,0.5,6,1.0,1,2,8,0,1,48,48,0,0.8,-1,-1,1.39064,0.0,1.0,,,0,,2,2,1,0.8,3,4,1,0,0,1129,77,0,1206,0.00021555,0.0
